depth,plot_path,s_detected,provider,network,p_detected,epi_distance,code,s_confidence,date,time,s_predicted,catalogued,mag_type,s_error,mag,detected,lat,event_id,p_predicted,p_confidence,long,unique_id,p_error
,,,Detection,AM,2024-08-26T11:57:38.820000,,RBE3F,,2024-08-26,2024-08-26T11:57:38.820000,,False,,,,True,,,,0.15052804350852966,,2024-08-26_851,
,,,Detection,AM,2024-08-26T11:58:38.010000,,RBE3F,,2024-08-26,2024-08-26T11:58:38.010000,,False,,,,True,,,,0.8464112281799316,,2024-08-26_852,
,,,Detection,AM,2024-08-26T11:59:04.960000,,RBE3F,,2024-08-26,2024-08-26T11:59:04.960000,,False,,,,True,,,,0.5063117146492004,,2024-08-26_853,
,,,Detection,AM,2024-08-26T12:01:40.990000,,RBE3F,,2024-08-26,2024-08-26T12:01:40.990000,,False,,,,True,,,,0.6668660044670105,,2024-08-26_854,
,,,Detection,AM,2024-08-26T12:02:21.940000,,RBE3F,,2024-08-26,2024-08-26T12:02:21.940000,,False,,,,True,,,,0.7824549078941345,,2024-08-26_855,
,,,Detection,AM,2024-08-26T12:04:24.060000,,RBE3F,,2024-08-26,2024-08-26T12:04:24.060000,,False,,,,True,,,,0.2298707813024521,,2024-08-26_856,
,,,Detection,AM,2024-08-26T12:05:01,,RBE3F,,2024-08-26,2024-08-26T12:05:01,,False,,,,True,,,,0.5709057450294495,,2024-08-26_857,
,,,Detection,AM,2024-08-26T12:05:24.860000,,RBE3F,,2024-08-26,2024-08-26T12:05:24.860000,,False,,,,True,,,,0.15654070675373077,,2024-08-26_858,
,,,Detection,AM,2024-08-26T12:06:26.480000,,RBE3F,,2024-08-26,2024-08-26T12:06:26.480000,,False,,,,True,,,,0.18866829574108124,,2024-08-26_859,
,,,Detection,AM,2024-08-26T12:07:06.010000,,RBE3F,,2024-08-26,2024-08-26T12:07:06.010000,,False,,,,True,,,,0.7434707880020142,,2024-08-26_860,
,,,Detection,AM,2024-08-26T12:07:39.370000,,RBE3F,,2024-08-26,2024-08-26T12:07:39.370000,,False,,,,True,,,,0.7509859204292297,,2024-08-26_861,
,,,Detection,AM,2024-08-26T12:08:53.040000,,RBE3F,,2024-08-26,2024-08-26T12:08:53.040000,,False,,,,True,,,,0.1751733273267746,,2024-08-26_862,
,,,Detection,AM,2024-08-26T12:08:54.070000,,RBE3F,,2024-08-26,2024-08-26T12:08:54.070000,,False,,,,True,,,,0.35127267241477966,,2024-08-26_863,
,,,Detection,AM,2024-08-26T12:13:48.950000,,RBE3F,,2024-08-26,2024-08-26T12:13:48.950000,,False,,,,True,,,,0.12334548681974411,,2024-08-26_864,
,,,Detection,AM,2024-08-26T12:15:51.060000,,RBE3F,,2024-08-26,2024-08-26T12:15:51.060000,,False,,,,True,,,,0.8506611585617065,,2024-08-26_865,
,,,Detection,AM,2024-08-26T12:18:37.940000,,RBE3F,,2024-08-26,2024-08-26T12:18:37.940000,,False,,,,True,,,,0.2151137888431549,,2024-08-26_866,
,,,Detection,AM,2024-08-26T12:20:29.130000,,RBE3F,,2024-08-26,2024-08-26T12:20:29.130000,,False,,,,True,,,,0.2861097753047943,,2024-08-26_867,
,,,Detection,AM,2024-08-26T12:21:07.860000,,RBE3F,,2024-08-26,2024-08-26T12:21:07.860000,,False,,,,True,,,,0.20623117685317993,,2024-08-26_868,
,,,Detection,AM,2024-08-26T12:21:08.850000,,RBE3F,,2024-08-26,2024-08-26T12:21:08.850000,,False,,,,True,,,,0.173911452293396,,2024-08-26_869,
,,,Detection,AM,2024-08-26T12:24:46.130000,,RBE3F,,2024-08-26,2024-08-26T12:24:46.130000,,False,,,,True,,,,0.8080915212631226,,2024-08-26_870,
,,,Detection,AM,2024-08-26T12:25:34.470000,,RBE3F,,2024-08-26,2024-08-26T12:25:34.470000,,False,,,,True,,,,0.3461339771747589,,2024-08-26_871,
,,,Detection,AM,2024-08-26T12:26:37,,RBE3F,,2024-08-26,2024-08-26T12:26:37,,False,,,,True,,,,0.8896281123161316,,2024-08-26_872,
,,,Detection,AM,2024-08-26T12:26:51.800000,,RBE3F,,2024-08-26,2024-08-26T12:26:51.800000,,False,,,,True,,,,0.270087331533432,,2024-08-26_873,
,,,Detection,AM,2024-08-26T12:27:46.110000,,RBE3F,,2024-08-26,2024-08-26T12:27:46.110000,,False,,,,True,,,,0.153487890958786,,2024-08-26_874,
,,,Detection,AM,2024-08-26T12:32:42.120000,,RBE3F,,2024-08-26,2024-08-26T12:32:42.120000,,False,,,,True,,,,0.8077639937400818,,2024-08-26_875,
,,,Detection,AM,2024-08-26T12:32:56.150000,,RBE3F,,2024-08-26,2024-08-26T12:32:56.150000,,False,,,,True,,,,0.11493012309074402,,2024-08-26_876,
,,,Detection,AM,2024-08-26T12:33:21.040000,,RBE3F,,2024-08-26,2024-08-26T12:33:21.040000,,False,,,,True,,,,0.8350841999053955,,2024-08-26_877,
,,,Detection,AM,2024-08-26T12:34:03.780000,,RBE3F,,2024-08-26,2024-08-26T12:34:03.780000,,False,,,,True,,,,0.14648376405239105,,2024-08-26_878,
,,,Detection,AM,2024-08-26T12:34:37.940000,,RBE3F,,2024-08-26,2024-08-26T12:34:37.940000,,False,,,,True,,,,0.437461793422699,,2024-08-26_879,
,,,Detection,AM,2024-08-26T12:34:40.100000,,RBE3F,,2024-08-26,2024-08-26T12:34:40.100000,,False,,,,True,,,,0.2645188271999359,,2024-08-26_880,
,,,Detection,AM,2024-08-26T12:35:01.410000,,RBE3F,,2024-08-26,2024-08-26T12:35:01.410000,,False,,,,True,,,,0.1765451282262802,,2024-08-26_881,
,,,Detection,AM,2024-08-26T12:35:57.880000,,RBE3F,,2024-08-26,2024-08-26T12:35:57.880000,,False,,,,True,,,,0.7660708427429199,,2024-08-26_882,
,,,Detection,AM,2024-08-26T12:37:23.060000,,RBE3F,,2024-08-26,2024-08-26T12:37:23.060000,,False,,,,True,,,,0.7399816513061523,,2024-08-26_883,
,,,Detection,AM,2024-08-26T12:37:43.410000,,RBE3F,,2024-08-26,2024-08-26T12:37:43.410000,,False,,,,True,,,,0.10862652957439423,,2024-08-26_884,
,,,Detection,AM,2024-08-26T12:38:37.010000,,RBE3F,,2024-08-26,2024-08-26T12:38:37.010000,,False,,,,True,,,,0.7882257103919983,,2024-08-26_885,
,,,Detection,AM,2024-08-26T12:38:37.920000,,RBE3F,,2024-08-26,2024-08-26T12:38:37.920000,,False,,,,True,,,,0.19104187190532684,,2024-08-26_886,
,,,Detection,AM,2024-08-26T12:39:21.170000,,RBE3F,,2024-08-26,2024-08-26T12:39:21.170000,,False,,,,True,,,,0.21142950654029846,,2024-08-26_887,
,,,Detection,AM,2024-08-26T12:40:19.430000,,RBE3F,,2024-08-26,2024-08-26T12:40:19.430000,,False,,,,True,,,,0.35109400749206543,,2024-08-26_888,
,,,Detection,AM,2024-08-26T12:40:41.790000,,RBE3F,,2024-08-26,2024-08-26T12:40:41.790000,,False,,,,True,,,,0.12926408648490906,,2024-08-26_889,
,,,Detection,AM,2024-08-26T12:43:20.480000,,RBE3F,,2024-08-26,2024-08-26T12:43:20.480000,,False,,,,True,,,,0.18614009022712708,,2024-08-26_890,
,,,Detection,AM,2024-08-26T12:43:51.830000,,RBE3F,,2024-08-26,2024-08-26T12:43:51.830000,,False,,,,True,,,,0.11436167359352112,,2024-08-26_891,
,,,Detection,AM,2024-08-26T12:44:36.870000,,RBE3F,,2024-08-26,2024-08-26T12:44:36.870000,,False,,,,True,,,,0.7576137185096741,,2024-08-26_892,
,,,Detection,AM,2024-08-26T12:45:06.940000,,RBE3F,,2024-08-26,2024-08-26T12:45:06.940000,,False,,,,True,,,,0.11584632843732834,,2024-08-26_893,
,,,Detection,AM,2024-08-26T12:46:15.770000,,RBE3F,,2024-08-26,2024-08-26T12:46:15.770000,,False,,,,True,,,,0.41314685344696045,,2024-08-26_894,
,,,Detection,AM,2024-08-26T12:47:06.030000,,RBE3F,,2024-08-26,2024-08-26T12:47:06.030000,,False,,,,True,,,,0.7767279744148254,,2024-08-26_895,
,,,Detection,AM,2024-08-26T12:49:02.970000,,RBE3F,,2024-08-26,2024-08-26T12:49:02.970000,,False,,,,True,,,,0.5457305908203125,,2024-08-26_896,
,,,Detection,AM,2024-08-26T12:50:35.960000,,RBE3F,,2024-08-26,2024-08-26T12:50:35.960000,,False,,,,True,,,,0.3005015552043915,,2024-08-26_897,
,,,Detection,AM,2024-08-26T12:50:36.900000,,RBE3F,,2024-08-26,2024-08-26T12:50:36.900000,,False,,,,True,,,,0.12898220121860504,,2024-08-26_898,
,,,Detection,AM,2024-08-26T12:51:50.040000,,RBE3F,,2024-08-26,2024-08-26T12:51:50.040000,,False,,,,True,,,,0.732144832611084,,2024-08-26_899,
,,,Detection,AM,2024-08-26T12:53:07.960000,,RBE3F,,2024-08-26,2024-08-26T12:53:07.960000,,False,,,,True,,,,0.2096758633852005,,2024-08-26_900,
,,,Detection,AM,2024-08-26T12:53:08.980000,,RBE3F,,2024-08-26,2024-08-26T12:53:08.980000,,False,,,,True,,,,0.41524991393089294,,2024-08-26_901,
,,,Detection,AM,2024-08-26T12:53:10.010000,,RBE3F,,2024-08-26,2024-08-26T12:53:10.010000,,False,,,,True,,,,0.2551625967025757,,2024-08-26_902,
,,,Detection,AM,2024-08-26T12:54:13.980000,,RBE3F,,2024-08-26,2024-08-26T12:54:13.980000,,False,,,,True,,,,0.5861626863479614,,2024-08-26_903,
,,,Detection,AM,2024-08-26T12:58:21.210000,,RBE3F,,2024-08-26,2024-08-26T12:58:21.210000,,False,,,,True,,,,0.49904802441596985,,2024-08-26_904,
,,,Detection,AM,2024-08-26T12:59:46.640000,,RBE3F,,2024-08-26,2024-08-26T12:59:46.640000,,False,,,,True,,,,0.3744190037250519,,2024-08-26_905,
,,,Detection,AM,2024-08-26T13:01:21.060000,,RBE3F,,2024-08-26,2024-08-26T13:01:21.060000,,False,,,,True,,,,0.5349944233894348,,2024-08-26_906,
,,,Detection,AM,2024-08-26T13:03:27.050000,,RBE3F,,2024-08-26,2024-08-26T13:03:27.050000,,False,,,,True,,,,0.6218374967575073,,2024-08-26_907,
,,,Detection,AM,2024-08-26T13:03:48.080000,,RBE3F,,2024-08-26,2024-08-26T13:03:48.080000,,False,,,,True,,,,0.3819931745529175,,2024-08-26_908,
,,,Detection,AM,2024-08-26T13:04:07.950000,,RBE3F,,2024-08-26,2024-08-26T13:04:07.950000,,False,,,,True,,,,0.4164920151233673,,2024-08-26_909,
,,,Detection,AM,2024-08-26T13:05:36.010000,,RBE3F,,2024-08-26,2024-08-26T13:05:36.010000,,False,,,,True,,,,0.5821146965026855,,2024-08-26_910,
,,,Detection,AM,2024-08-26T13:06:39.440000,,RBE3F,,2024-08-26,2024-08-26T13:06:39.440000,,False,,,,True,,,,0.17247767746448517,,2024-08-26_911,
,,,Detection,AM,2024-08-26T13:06:54.620000,,RBE3F,,2024-08-26,2024-08-26T13:06:54.620000,,False,,,,True,,,,0.23046614229679108,,2024-08-26_912,
,,,Detection,AM,2024-08-26T13:09:46.720000,,RBE3F,,2024-08-26,2024-08-26T13:09:46.720000,,False,,,,True,,,,0.5192416906356812,,2024-08-26_913,
,,,Detection,AM,2024-08-26T13:10:22.990000,,RBE3F,,2024-08-26,2024-08-26T13:10:22.990000,,False,,,,True,,,,0.19133515655994415,,2024-08-26_914,
,,,Detection,AM,2024-08-26T13:10:24,,RBE3F,,2024-08-26,2024-08-26T13:10:24,,False,,,,True,,,,0.7572564482688904,,2024-08-26_915,
,,,Detection,AM,2024-08-26T13:12:52.090000,,RBE3F,,2024-08-26,2024-08-26T13:12:52.090000,,False,,,,True,,,,0.8343280553817749,,2024-08-26_916,
,,,Detection,AM,2024-08-26T13:13:36.980000,,RBE3F,,2024-08-26,2024-08-26T13:13:36.980000,,False,,,,True,,,,0.7711519598960876,,2024-08-26_917,
,,,Detection,AM,2024-08-26T13:14:16.310000,,RBE3F,,2024-08-26,2024-08-26T13:14:16.310000,,False,,,,True,,,,0.30256932973861694,,2024-08-26_918,
,,,Detection,AM,2024-08-26T13:14:51.640000,,RBE3F,,2024-08-26,2024-08-26T13:14:51.640000,,False,,,,True,,,,0.22799241542816162,,2024-08-26_919,
,,,Detection,AM,2024-08-26T13:15:13.840000,,RBE3F,,2024-08-26,2024-08-26T13:15:13.840000,,False,,,,True,,,,0.43279537558555603,,2024-08-26_920,
,,,Detection,AM,2024-08-26T13:15:37.990000,,RBE3F,,2024-08-26,2024-08-26T13:15:37.990000,,False,,,,True,,,,0.5431327223777771,,2024-08-26_921,
,,,Detection,AM,2024-08-26T13:15:38.990000,,RBE3F,,2024-08-26,2024-08-26T13:15:38.990000,,False,,,,True,,,,0.1427505612373352,,2024-08-26_922,
,,,Detection,AM,2024-08-26T13:17:34.880000,,RBE3F,,2024-08-26,2024-08-26T13:17:34.880000,,False,,,,True,,,,0.10311184078454971,,2024-08-26_923,
,,,Detection,AM,2024-08-26T13:17:40.360000,,RBE3F,,2024-08-26,2024-08-26T13:17:40.360000,,False,,,,True,,,,0.20397672057151794,,2024-08-26_924,
,,,Detection,AM,2024-08-26T13:19:01.310000,,RBE3F,,2024-08-26,2024-08-26T13:19:01.310000,,False,,,,True,,,,0.40082842111587524,,2024-08-26_925,
,,,Detection,AM,2024-08-26T13:20:16.940000,,RBE3F,,2024-08-26,2024-08-26T13:20:16.940000,,False,,,,True,,,,0.677032470703125,,2024-08-26_926,
,,,Detection,AM,2024-08-26T13:20:54.540000,,RBE3F,,2024-08-26,2024-08-26T13:20:54.540000,,False,,,,True,,,,0.7911639213562012,,2024-08-26_927,
,,,Detection,AM,2024-08-26T13:21:06.690000,,RBE3F,,2024-08-26,2024-08-26T13:21:06.690000,,False,,,,True,,,,0.139448881149292,,2024-08-26_928,
,,,Detection,AM,2024-08-26T13:23:18.670000,,RBE3F,,2024-08-26,2024-08-26T13:23:18.670000,,False,,,,True,,,,0.4716496169567108,,2024-08-26_929,
,,,Detection,AM,2024-08-26T13:24:56.310000,,RBE3F,,2024-08-26,2024-08-26T13:24:56.310000,,False,,,,True,,,,0.30612578988075256,,2024-08-26_930,
,,,Detection,AM,2024-08-26T13:25:18.110000,,RBE3F,,2024-08-26,2024-08-26T13:25:18.110000,,False,,,,True,,,,0.1026129350066185,,2024-08-26_931,
,,,Detection,AM,2024-08-26T13:28:37.760000,,RBE3F,,2024-08-26,2024-08-26T13:28:37.760000,,False,,,,True,,,,0.25064897537231445,,2024-08-26_932,
,,,Detection,AM,2024-08-26T13:29:13.910000,,RBE3F,,2024-08-26,2024-08-26T13:29:13.910000,,False,,,,True,,,,0.14144884049892426,,2024-08-26_933,
,,,Detection,AM,2024-08-26T13:31:04.880000,,RBE3F,,2024-08-26,2024-08-26T13:31:04.880000,,False,,,,True,,,,0.5085000395774841,,2024-08-26_934,
,,,Detection,AM,2024-08-26T13:31:05.870000,,RBE3F,,2024-08-26,2024-08-26T13:31:05.870000,,False,,,,True,,,,0.14811348915100098,,2024-08-26_935,
,,,Detection,AM,2024-08-26T13:32:08.660000,,RBE3F,,2024-08-26,2024-08-26T13:32:08.660000,,False,,,,True,,,,0.479141503572464,,2024-08-26_936,
,,,Detection,AM,2024-08-26T13:36:10.980000,,RBE3F,,2024-08-26,2024-08-26T13:36:10.980000,,False,,,,True,,,,0.7726011872291565,,2024-08-26_937,
,,,Detection,AM,2024-08-26T13:36:24.910000,,RBE3F,,2024-08-26,2024-08-26T13:36:24.910000,,False,,,,True,,,,0.11154814809560776,,2024-08-26_938,
,,,Detection,AM,2024-08-26T13:36:48.590000,,RBE3F,,2024-08-26,2024-08-26T13:36:48.590000,,False,,,,True,,,,0.17063753306865692,,2024-08-26_939,
,,,Detection,AM,2024-08-26T13:37:51.120000,,RBE3F,,2024-08-26,2024-08-26T13:37:51.120000,,False,,,,True,,,,0.650062084197998,,2024-08-26_940,
,,,Detection,AM,2024-08-26T13:39:50.840000,,RBE3F,,2024-08-26,2024-08-26T13:39:50.840000,,False,,,,True,,,,0.1645980030298233,,2024-08-26_941,
,,,Detection,AM,2024-08-26T13:40:05,,RBE3F,,2024-08-26,2024-08-26T13:40:05,,False,,,,True,,,,0.34241077303886414,,2024-08-26_942,
,,,Detection,AM,2024-08-26T13:40:56.130000,,RBE3F,,2024-08-26,2024-08-26T13:40:56.130000,,False,,,,True,,,,0.46553802490234375,,2024-08-26_943,
,,,Detection,AM,2024-08-26T13:41:20.950000,,RBE3F,,2024-08-26,2024-08-26T13:41:20.950000,,False,,,,True,,,,0.6274166107177734,,2024-08-26_944,
,,,Detection,AM,2024-08-26T13:42:50.200000,,RBE3F,,2024-08-26,2024-08-26T13:42:50.200000,,False,,,,True,,,,0.1851302832365036,,2024-08-26_945,
,,,Detection,AM,2024-08-26T13:43:50.010000,,RBE3F,,2024-08-26,2024-08-26T13:43:50.010000,,False,,,,True,,,,0.125523641705513,,2024-08-26_946,
,,,Detection,AM,2024-08-26T13:43:51.020000,,RBE3F,,2024-08-26,2024-08-26T13:43:51.020000,,False,,,,True,,,,0.15257591009140015,,2024-08-26_947,
,,,Detection,AM,2024-08-26T13:43:52.060000,,RBE3F,,2024-08-26,2024-08-26T13:43:52.060000,,False,,,,True,,,,0.3215506374835968,,2024-08-26_948,
,,,Detection,AM,2024-08-26T13:45:10.010000,,RBE3F,,2024-08-26,2024-08-26T13:45:10.010000,,False,,,,True,,,,0.2975109815597534,,2024-08-26_949,
,,,Detection,AM,2024-08-26T13:45:42.920000,,RBE3F,,2024-08-26,2024-08-26T13:45:42.920000,,False,,,,True,,,,0.3932539224624634,,2024-08-26_950,
,,,Detection,AM,2024-08-26T13:47:54.100000,,RBE3F,,2024-08-26,2024-08-26T13:47:54.100000,,False,,,,True,,,,0.7221527099609375,,2024-08-26_951,
,,,Detection,AM,2024-08-26T13:48:24.990000,,RBE3F,,2024-08-26,2024-08-26T13:48:24.990000,,False,,,,True,,,,0.14150677621364594,,2024-08-26_952,
,,,Detection,AM,2024-08-26T13:49:05.010000,,RBE3F,,2024-08-26,2024-08-26T13:49:05.010000,,False,,,,True,,,,0.8810217380523682,,2024-08-26_953,
,,,Detection,AM,2024-08-26T13:51:52.060000,,RBE3F,,2024-08-26,2024-08-26T13:51:52.060000,,False,,,,True,,,,0.12104620039463043,,2024-08-26_954,
,,,Detection,AM,2024-08-26T13:53:36.950000,,RBE3F,,2024-08-26,2024-08-26T13:53:36.950000,,False,,,,True,,,,0.31087642908096313,,2024-08-26_955,
,,,Detection,AM,2024-08-26T13:55:07.970000,,RBE3F,,2024-08-26,2024-08-26T13:55:07.970000,,False,,,,True,,,,0.4170614778995514,,2024-08-26_956,
,,,Detection,AM,2024-08-26T13:55:09,,RBE3F,,2024-08-26,2024-08-26T13:55:09,,False,,,,True,,,,0.3321704566478729,,2024-08-26_957,
,,,Detection,AM,2024-08-26T13:56:05.620000,,RBE3F,,2024-08-26,2024-08-26T13:56:05.620000,,False,,,,True,,,,0.3844185471534729,,2024-08-26_958,
,,,Detection,AM,2024-08-26T13:56:45.040000,,RBE3F,,2024-08-26,2024-08-26T13:56:45.040000,,False,,,,True,,,,0.13894806802272797,,2024-08-26_959,
,,,Detection,AM,2024-08-26T13:59:09.130000,,RBE3F,,2024-08-26,2024-08-26T13:59:09.130000,,False,,,,True,,,,0.45099228620529175,,2024-08-26_960,
,,,Detection,AM,2024-08-26T13:59:52.990000,,RBE3F,,2024-08-26,2024-08-26T13:59:52.990000,,False,,,,True,,,,0.5157478451728821,,2024-08-26_961,
,,,Detection,AM,2024-08-26T13:59:53.980000,,RBE3F,,2024-08-26,2024-08-26T13:59:53.980000,,False,,,,True,,,,0.3673941493034363,,2024-08-26_962,
,,,Detection,AM,2024-08-26T14:00:23.390000,,RBE3F,,2024-08-26,2024-08-26T14:00:23.390000,,False,,,,True,,,,0.738681435585022,,2024-08-26_963,
,,,Detection,AM,2024-08-26T14:02:23.840000,,RBE3F,,2024-08-26,2024-08-26T14:02:23.840000,,False,,,,True,,,,0.10741333663463593,,2024-08-26_964,
,,,Detection,AM,2024-08-26T14:04:22.050000,,RBE3F,,2024-08-26,2024-08-26T14:04:22.050000,,False,,,,True,,,,0.756960391998291,,2024-08-26_965,
,,,Detection,AM,2024-08-26T14:04:54.060000,,RBE3F,,2024-08-26,2024-08-26T14:04:54.060000,,False,,,,True,,,,0.32729223370552063,,2024-08-26_966,
,,,Detection,AM,2024-08-26T14:04:55.060000,,RBE3F,,2024-08-26,2024-08-26T14:04:55.060000,,False,,,,True,,,,0.34409207105636597,,2024-08-26_967,
,,,Detection,AM,2024-08-26T14:07:08.950000,,RBE3F,,2024-08-26,2024-08-26T14:07:08.950000,,False,,,,True,,,,0.489643394947052,,2024-08-26_968,
,,,Detection,AM,2024-08-26T14:09:52.500000,,RBE3F,,2024-08-26,2024-08-26T14:09:52.500000,,False,,,,True,,,,0.7789656519889832,,2024-08-26_969,
,,,Detection,AM,2024-08-26T14:10:13.580000,,RBE3F,,2024-08-26,2024-08-26T14:10:13.580000,,False,,,,True,,,,0.3820277452468872,,2024-08-26_970,
,,,Detection,AM,2024-08-26T14:10:38.990000,,RBE3F,,2024-08-26,2024-08-26T14:10:38.990000,,False,,,,True,,,,0.4854653477668762,,2024-08-26_971,
,,,Detection,AM,2024-08-26T14:11:50.060000,,RBE3F,,2024-08-26,2024-08-26T14:11:50.060000,,False,,,,True,,,,0.6867682337760925,,2024-08-26_972,
,,,Detection,AM,2024-08-26T14:12:21,,RBE3F,,2024-08-26,2024-08-26T14:12:21,,False,,,,True,,,,0.12934519350528717,,2024-08-26_973,
,,,Detection,AM,2024-08-26T14:12:22.010000,,RBE3F,,2024-08-26,2024-08-26T14:12:22.010000,,False,,,,True,,,,0.20470668375492096,,2024-08-26_974,
,,,Detection,AM,2024-08-26T14:13:39,,RBE3F,,2024-08-26,2024-08-26T14:13:39,,False,,,,True,,,,0.6135267615318298,,2024-08-26_975,
,,,Detection,AM,2024-08-26T14:15:41.900000,,RBE3F,,2024-08-26,2024-08-26T14:15:41.900000,,False,,,,True,,,,0.27625682950019836,,2024-08-26_976,
,,,Detection,AM,2024-08-26T14:16:18.160000,,RBE3F,,2024-08-26,2024-08-26T14:16:18.160000,,False,,,,True,,,,0.2445419281721115,,2024-08-26_977,
,,,Detection,AM,2024-08-26T14:17:23.930000,,RBE3F,,2024-08-26,2024-08-26T14:17:23.930000,,False,,,,True,,,,0.8310972452163696,,2024-08-26_978,
,,,Detection,AM,2024-08-26T14:21:55.590000,,RBE3F,,2024-08-26,2024-08-26T14:21:55.590000,,False,,,,True,,,,0.4926731586456299,,2024-08-26_979,
,,,Detection,AM,2024-08-26T14:22:20,,RBE3F,,2024-08-26,2024-08-26T14:22:20,,False,,,,True,,,,0.8060494065284729,,2024-08-26_980,
,,,Detection,AM,2024-08-26T14:23:23.410000,,RBE3F,,2024-08-26,2024-08-26T14:23:23.410000,,False,,,,True,,,,0.2811935544013977,,2024-08-26_981,
,,,Detection,AM,2024-08-26T14:25:02.570000,,RBE3F,,2024-08-26,2024-08-26T14:25:02.570000,,False,,,,True,,,,0.5020154118537903,,2024-08-26_982,
,,,Detection,AM,2024-08-26T14:25:20.140000,,RBE3F,,2024-08-26,2024-08-26T14:25:20.140000,,False,,,,True,,,,0.19097305834293365,,2024-08-26_983,
,,,Detection,AM,2024-08-26T14:27:37.960000,,RBE3F,,2024-08-26,2024-08-26T14:27:37.960000,,False,,,,True,,,,0.20564033091068268,,2024-08-26_984,
,,,Detection,AM,2024-08-26T14:27:39.010000,,RBE3F,,2024-08-26,2024-08-26T14:27:39.010000,,False,,,,True,,,,0.6240403652191162,,2024-08-26_985,
,,,Detection,AM,2024-08-26T14:28:00.350000,,RBE3F,,2024-08-26,2024-08-26T14:28:00.350000,,False,,,,True,,,,0.8193429708480835,,2024-08-26_986,
,,,Detection,AM,2024-08-26T14:28:52.100000,,RBE3F,,2024-08-26,2024-08-26T14:28:52.100000,,False,,,,True,,,,0.13238845765590668,,2024-08-26_987,
,,,Detection,AM,2024-08-26T14:31:51.830000,,RBE3F,,2024-08-26,2024-08-26T14:31:51.830000,,False,,,,True,,,,0.11434810608625412,,2024-08-26_988,
,,,Detection,AM,2024-08-26T14:33:04.220000,,RBE3F,,2024-08-26,2024-08-26T14:33:04.220000,,False,,,,True,,,,0.2525089979171753,,2024-08-26_989,
,,,Detection,AM,2024-08-26T14:33:54.020000,,RBE3F,,2024-08-26,2024-08-26T14:33:54.020000,,False,,,,True,,,,0.7776904106140137,,2024-08-26_990,
,,,Detection,AM,2024-08-26T14:34:16.930000,,RBE3F,,2024-08-26,2024-08-26T14:34:16.930000,,False,,,,True,,,,0.13415879011154175,,2024-08-26_991,
,,,Detection,AM,2024-08-26T14:35:57.840000,,RBE3F,,2024-08-26,2024-08-26T14:35:57.840000,,False,,,,True,,,,0.7318599224090576,,2024-08-26_992,
,,,Detection,AM,2024-08-26T14:36:06.180000,,RBE3F,,2024-08-26,2024-08-26T14:36:06.180000,,False,,,,True,,,,0.3834861218929291,,2024-08-26_993,
,,,Detection,AM,2024-08-26T14:36:15.170000,,RBE3F,,2024-08-26,2024-08-26T14:36:15.170000,,False,,,,True,,,,0.2789576053619385,,2024-08-26_994,
,,,Detection,AM,2024-08-26T14:41:35.010000,,RBE3F,,2024-08-26,2024-08-26T14:41:35.010000,,False,,,,True,,,,0.8502305746078491,,2024-08-26_995,
,,,Detection,AM,2024-08-26T14:42:36.750000,,RBE3F,,2024-08-26,2024-08-26T14:42:36.750000,,False,,,,True,,,,0.7368673086166382,,2024-08-26_996,
,,,Detection,AM,2024-08-26T14:45:15.080000,,RBE3F,,2024-08-26,2024-08-26T14:45:15.080000,,False,,,,True,,,,0.7867846488952637,,2024-08-26_997,
,,,Detection,AM,2024-08-26T14:45:49.390000,,RBE3F,,2024-08-26,2024-08-26T14:45:49.390000,,False,,,,True,,,,0.21721628308296204,,2024-08-26_998,
,,,Detection,AM,2024-08-26T14:47:05.980000,,RBE3F,,2024-08-26,2024-08-26T14:47:05.980000,,False,,,,True,,,,0.2249954491853714,,2024-08-26_999,
,,,Detection,AM,2024-08-26T14:47:34.180000,,RBE3F,,2024-08-26,2024-08-26T14:47:34.180000,,False,,,,True,,,,0.6802202463150024,,2024-08-26_1000,
,,,Detection,AM,2024-08-26T14:49:28.100000,,RBE3F,,2024-08-26,2024-08-26T14:49:28.100000,,False,,,,True,,,,0.5591472387313843,,2024-08-26_1001,
,,,Detection,AM,2024-08-26T14:53:18.930000,,RBE3F,,2024-08-26,2024-08-26T14:53:18.930000,,False,,,,True,,,,0.40409383177757263,,2024-08-26_1002,
,,,Detection,AM,2024-08-26T14:54:39.910000,,RBE3F,,2024-08-26,2024-08-26T14:54:39.910000,,False,,,,True,,,,0.6758108735084534,,2024-08-26_1003,
,,,Detection,AM,2024-08-26T14:55:38.080000,,RBE3F,,2024-08-26,2024-08-26T14:55:38.080000,,False,,,,True,,,,0.7100913524627686,,2024-08-26_1004,
,,,Detection,AM,2024-08-26T14:56:23.050000,,RBE3F,,2024-08-26,2024-08-26T14:56:23.050000,,False,,,,True,,,,0.1672729253768921,,2024-08-26_1005,
,,,Detection,AM,2024-08-26T14:57:16.230000,,RBE3F,,2024-08-26,2024-08-26T14:57:16.230000,,False,,,,True,,,,0.17315362393856049,,2024-08-26_1006,
,,,Detection,AM,2024-08-26T14:57:35.880000,,RBE3F,,2024-08-26,2024-08-26T14:57:35.880000,,False,,,,True,,,,0.6024037003517151,,2024-08-26_1007,
,,,Detection,AM,2024-08-26T14:57:36.790000,,RBE3F,,2024-08-26,2024-08-26T14:57:36.790000,,False,,,,True,,,,0.1109277531504631,,2024-08-26_1008,
