long,p_confidence,p_predicted,code,p_error,unique_id,mag_type,plot_path,lat,s_detected,depth,s_predicted,epi_distance,provider,s_confidence,p_detected,date,time,catalogued,network,s_error,event_id,mag,detected
,0.7532863020896912,,R50D6,,2024-08-23_327,,,,,,,,Detection,,2024-08-23T11:06:06.790000,2024-08-23,2024-08-23T11:06:06.790000,False,AM,,,,True
,0.2029908001422882,,R50D6,,2024-08-23_328,,,,,,,,Detection,,2024-08-23T11:06:28.610000,2024-08-23,2024-08-23T11:06:28.610000,False,AM,,,,True
,0.2526850402355194,,R50D6,,2024-08-23_329,,,,,,,,Detection,,2024-08-23T11:08:48.610000,2024-08-23,2024-08-23T11:08:48.610000,False,AM,,,,True
,0.4563349485397339,,R50D6,,2024-08-23_330,,,,,,,,Detection,,2024-08-23T11:10:24.010000,2024-08-23,2024-08-23T11:10:24.010000,False,AM,,,,True
,0.506072998046875,,R50D6,,2024-08-23_331,,,,,,,,Detection,,2024-08-23T11:11:49.900000,2024-08-23,2024-08-23T11:11:49.900000,False,AM,,,,True
,0.5368264317512512,,R50D6,,2024-08-23_332,,,,,,,,Detection,,2024-08-23T11:16:36,2024-08-23,2024-08-23T11:16:36,False,AM,,,,True
,0.3624173998832702,,R50D6,,2024-08-23_333,,,,,,,,Detection,,2024-08-23T11:21:54.090000,2024-08-23,2024-08-23T11:21:54.090000,False,AM,,,,True
,0.2438733130693435,,R50D6,,2024-08-23_334,,,,,,,,Detection,,2024-08-23T11:22:09.230000,2024-08-23,2024-08-23T11:22:09.230000,False,AM,,,,True
,0.6159912347793579,,R50D6,,2024-08-23_335,,,,,,,,Detection,,2024-08-23T11:22:35,2024-08-23,2024-08-23T11:22:35,False,AM,,,,True
,0.8049753904342651,,R50D6,,2024-08-23_336,,,,,,,,Detection,,2024-08-23T11:23:52.090000,2024-08-23,2024-08-23T11:23:52.090000,False,AM,,,,True
,0.2976208031177521,,R50D6,,2024-08-23_337,,,,,,,,Detection,,2024-08-23T11:24:23.260000,2024-08-23,2024-08-23T11:24:23.260000,False,AM,,,,True
,0.8284213542938232,,R50D6,,2024-08-23_338,,,,,,,,Detection,,2024-08-23T11:24:54.770000,2024-08-23,2024-08-23T11:24:54.770000,False,AM,,,,True
,0.7660468220710754,,R50D6,,2024-08-23_339,,,,,,,,Detection,,2024-08-23T11:26:05.030000,2024-08-23,2024-08-23T11:26:05.030000,False,AM,,,,True
,0.4359166324138641,,R50D6,,2024-08-23_340,,,,,,,,Detection,,2024-08-23T11:27:53.130000,2024-08-23,2024-08-23T11:27:53.130000,False,AM,,,,True
,0.8309447169303894,,R50D6,,2024-08-23_341,,,,,,,,Detection,,2024-08-23T11:28:23.940000,2024-08-23,2024-08-23T11:28:23.940000,False,AM,,,,True
,,,R50D6,,2024-08-23_342,,,,,,,,Detection,,,2024-08-23,2024-08-23T11:28:24.440000,False,AM,,,,True
,0.8348548412322998,,R50D6,,2024-08-23_343,,,,,,,,Detection,,2024-08-23T11:29:19.690000,2024-08-23,2024-08-23T11:29:19.690000,False,AM,,,,True
,0.2151664048433303,,R50D6,,2024-08-23_344,,,,,,,,Detection,,2024-08-23T11:30:09.910000,2024-08-23,2024-08-23T11:30:09.910000,False,AM,,,,True
,0.5080317258834839,,R50D6,,2024-08-23_345,,,,,,,,Detection,,2024-08-23T11:31:09,2024-08-23,2024-08-23T11:31:09,False,AM,,,,True
,0.5377440452575684,,R50D6,,2024-08-23_346,,,,,,,,Detection,,2024-08-23T11:31:09.980000,2024-08-23,2024-08-23T11:31:09.980000,False,AM,,,,True
,0.4801881313323974,,R50D6,,2024-08-23_347,,,,,,,,Detection,,2024-08-23T11:32:24.080000,2024-08-23,2024-08-23T11:32:24.080000,False,AM,,,,True
,0.2373518794775009,,R50D6,,2024-08-23_348,,,,,,,,Detection,,2024-08-23T11:35:49.490000,2024-08-23,2024-08-23T11:35:49.490000,False,AM,,,,True
,0.334349513053894,,R50D6,,2024-08-23_349,,,,,,,,Detection,,2024-08-23T11:37:38.960000,2024-08-23,2024-08-23T11:37:38.960000,False,AM,,,,True
,0.2980533540248871,,R50D6,,2024-08-23_350,,,,,,,,Detection,,2024-08-23T11:45:11.380000,2024-08-23,2024-08-23T11:45:11.380000,False,AM,,,,True
,0.4008689224720001,,R50D6,,2024-08-23_351,,,,,,,,Detection,,2024-08-23T11:45:35.030000,2024-08-23,2024-08-23T11:45:35.030000,False,AM,,,,True
,0.8469082713127136,,R50D6,,2024-08-23_352,,,,,,,,Detection,,2024-08-23T11:47:37,2024-08-23,2024-08-23T11:47:37,False,AM,,,,True
,0.7976272702217102,,R50D6,,2024-08-23_353,,,,,,,,Detection,,2024-08-23T11:48:07,2024-08-23,2024-08-23T11:48:07,False,AM,,,,True
,0.269398421049118,,R50D6,,2024-08-23_354,,,,,,,,Detection,,2024-08-23T11:49:05.050000,2024-08-23,2024-08-23T11:49:05.050000,False,AM,,,,True
,0.5566328763961792,,R50D6,,2024-08-23_355,,,,,,,,Detection,,2024-08-23T11:49:24.130000,2024-08-23,2024-08-23T11:49:24.130000,False,AM,,,,True
,0.8710283041000366,,R50D6,,2024-08-23_356,,,,,,,,Detection,,2024-08-23T11:51:36.010000,2024-08-23,2024-08-23T11:51:36.010000,False,AM,,,,True
,0.213150292634964,,R50D6,,2024-08-23_357,,,,,,,,Detection,,2024-08-23T11:52:25.020000,2024-08-23,2024-08-23T11:52:25.020000,False,AM,,,,True
,0.7361916303634644,,R50D6,,2024-08-23_358,,,,,,,,Detection,,2024-08-23T11:53:05,2024-08-23,2024-08-23T11:53:05,False,AM,,,,True
,0.8418461680412292,,R50D6,,2024-08-23_359,,,,,,,,Detection,,2024-08-23T11:55:06,2024-08-23,2024-08-23T11:55:06,False,AM,,,,True
,0.3038632273674011,,R50D6,,2024-08-23_360,,,,,,,,Detection,,2024-08-23T11:56:36.940000,2024-08-23,2024-08-23T11:56:36.940000,False,AM,,,,True
,0.4102082252502441,,R50D6,,2024-08-23_361,,,,,,,,Detection,,2024-08-23T11:59:14.200000,2024-08-23,2024-08-23T11:59:14.200000,False,AM,,,,True
,0.7237363457679749,,R50D6,,2024-08-23_362,,,,,,,,Detection,,2024-08-23T12:00:18.050000,2024-08-23,2024-08-23T12:00:18.050000,False,AM,,,,True
,0.6054444313049316,,R50D6,,2024-08-23_363,,,,,,,,Detection,,2024-08-23T12:02:11,2024-08-23,2024-08-23T12:02:11,False,AM,,,,True
,0.316065639257431,,R50D6,,2024-08-23_364,,,,,,,,Detection,,2024-08-23T12:03:06.030000,2024-08-23,2024-08-23T12:03:06.030000,False,AM,,,,True
,0.2004016488790512,,R50D6,,2024-08-23_365,,,,,,,,Detection,,2024-08-23T12:08:25.420000,2024-08-23,2024-08-23T12:08:25.420000,False,AM,,,,True
,0.4862345457077026,,R50D6,,2024-08-23_366,,,,,,,,Detection,,2024-08-23T12:08:53.170000,2024-08-23,2024-08-23T12:08:53.170000,False,AM,,,,True
,,,R50D6,,2024-08-23_367,,,,,,,,Detection,,,2024-08-23,2024-08-23T12:08:54.170000,False,AM,,,,True
,0.2545097470283508,,R50D6,,2024-08-23_368,,,,,,,,Detection,,2024-08-23T12:11:07.890000,2024-08-23,2024-08-23T12:11:07.890000,False,AM,,,,True
,0.4410747289657593,,R50D6,,2024-08-23_369,,,,,,,,Detection,,2024-08-23T12:12:14.310000,2024-08-23,2024-08-23T12:12:14.310000,False,AM,,,,True
,0.6539497375488281,,R50D6,,2024-08-23_370,,,,,,,,Detection,,2024-08-23T12:14:34.080000,2024-08-23,2024-08-23T12:14:34.080000,False,AM,,,,True
,0.5021159052848816,,R50D6,,2024-08-23_371,,,,,,,,Detection,,2024-08-23T12:19:22.010000,2024-08-23,2024-08-23T12:19:22.010000,False,AM,,,,True
,0.3179111778736114,,R50D6,,2024-08-23_372,,,,,,,,Detection,,2024-08-23T12:19:23.040000,2024-08-23,2024-08-23T12:19:23.040000,False,AM,,,,True
,0.6420271992683411,,R50D6,,2024-08-23_373,,,,,,,,Detection,,2024-08-23T12:20:21.460000,2024-08-23,2024-08-23T12:20:21.460000,False,AM,,,,True
,,,R50D6,,2024-08-23_374,,,,,,,,Detection,,,2024-08-23,2024-08-23T12:20:22,False,AM,,,,True
,0.5145777463912964,,R50D6,,2024-08-23_375,,,,,,,,Detection,,2024-08-23T12:20:43.550000,2024-08-23,2024-08-23T12:20:43.550000,False,AM,,,,True
,,,R50D6,,2024-08-23_376,,,,,,,,Detection,,,2024-08-23,2024-08-23T12:20:44.140000,False,AM,,,,True
,0.7979549169540405,,R50D6,,2024-08-23_377,,,,,,,,Detection,,2024-08-23T12:22:52.070000,2024-08-23,2024-08-23T12:22:52.070000,False,AM,,,,True
,0.7502608895301819,,R50D6,,2024-08-23_378,,,,,,,,Detection,,2024-08-23T12:23:28.020000,2024-08-23,2024-08-23T12:23:28.020000,False,AM,,,,True
,0.4557377398014068,,R50D6,,2024-08-23_379,,,,,,,,Detection,,2024-08-23T12:23:50.010000,2024-08-23,2024-08-23T12:23:50.010000,False,AM,,,,True
,0.6199240684509277,,R50D6,,2024-08-23_380,,,,,,,,Detection,,2024-08-23T12:24:08.050000,2024-08-23,2024-08-23T12:24:08.050000,False,AM,,,,True
,0.656689465045929,,R50D6,,2024-08-23_381,,,,,,,,Detection,,2024-08-23T12:24:51.770000,2024-08-23,2024-08-23T12:24:51.770000,False,AM,,,,True
,0.2751426100730896,,R50D6,,2024-08-23_382,,,,,,,,Detection,,2024-08-23T12:26:06.980000,2024-08-23,2024-08-23T12:26:06.980000,False,AM,,,,True
,0.7456468939781189,,R50D6,,2024-08-23_383,,,,,,,,Detection,,2024-08-23T12:26:07.990000,2024-08-23,2024-08-23T12:26:07.990000,False,AM,,,,True
,0.8551331162452698,,R50D6,,2024-08-23_384,,,,,,,,Detection,,2024-08-23T12:26:46.430000,2024-08-23,2024-08-23T12:26:46.430000,False,AM,,,,True
,,,R50D6,,2024-08-23_385,,,,,,,,Detection,,,2024-08-23,2024-08-23T12:26:47.030000,False,AM,,,,True
,0.5923578143119812,,R50D6,,2024-08-23_386,,,,,,,,Detection,,2024-08-23T12:27:23.280000,2024-08-23,2024-08-23T12:27:23.280000,False,AM,,,,True
,0.5359687805175781,,R50D6,,2024-08-23_387,,,,,,,,Detection,,2024-08-23T12:31:03.690000,2024-08-23,2024-08-23T12:31:03.690000,False,AM,,,,True
,,,R50D6,,2024-08-23_388,,,,,,,,Detection,,,2024-08-23,2024-08-23T12:31:04.260000,False,AM,,,,True
,0.4987837076187134,,R50D6,,2024-08-23_389,,,,,,,,Detection,,2024-08-23T12:31:17.220000,2024-08-23,2024-08-23T12:31:17.220000,False,AM,,,,True
,,,R50D6,,2024-08-23_390,,,,,,,,Detection,,,2024-08-23,2024-08-23T12:31:17.870000,False,AM,,,,True
,0.2697186470031738,,R50D6,,2024-08-23_391,,,,,,,,Detection,,2024-08-23T12:31:34.070000,2024-08-23,2024-08-23T12:31:34.070000,False,AM,,,,True
,0.312266856431961,,R50D6,,2024-08-23_392,,,,,,,,Detection,,2024-08-23T12:31:43.980000,2024-08-23,2024-08-23T12:31:43.980000,False,AM,,,,True
,0.4750829339027405,,R50D6,,2024-08-23_393,,,,,,,,Detection,,2024-08-23T12:32:37.340000,2024-08-23,2024-08-23T12:32:37.340000,False,AM,,,,True
,0.5053302645683289,,R50D6,,2024-08-23_394,,,,,,,,Detection,,2024-08-23T12:32:49.070000,2024-08-23,2024-08-23T12:32:49.070000,False,AM,,,,True
,0.7295646667480469,,R50D6,,2024-08-23_395,,,,,,,,Detection,,2024-08-23T12:33:06.740000,2024-08-23,2024-08-23T12:33:06.740000,False,AM,,,,True
,0.7647654414176941,,R50D6,,2024-08-23_396,,,,,,,,Detection,,2024-08-23T12:33:27.180000,2024-08-23,2024-08-23T12:33:27.180000,False,AM,,,,True
,,,R50D6,,2024-08-23_397,,,,,,,,Detection,,,2024-08-23,2024-08-23T12:33:27.790000,False,AM,,,,True
,0.8297829031944275,,R50D6,,2024-08-23_398,,,,,,,,Detection,,2024-08-23T12:34:08,2024-08-23,2024-08-23T12:34:08,False,AM,,,,True
,0.5000689625740051,,R50D6,,2024-08-23_399,,,,,,,,Detection,,2024-08-23T12:34:56.030000,2024-08-23,2024-08-23T12:34:56.030000,False,AM,,,,True
,0.5850868821144104,,R50D6,,2024-08-23_400,,,,,,,,Detection,,2024-08-23T12:35:09.100000,2024-08-23,2024-08-23T12:35:09.100000,False,AM,,,,True
,0.4758483171463012,,R50D6,,2024-08-23_401,,,,,,,,Detection,,2024-08-23T12:36:44.510000,2024-08-23,2024-08-23T12:36:44.510000,False,AM,,,,True
,0.7307946085929871,,R50D6,,2024-08-23_402,,,,,,,,Detection,,2024-08-23T12:37:28.050000,2024-08-23,2024-08-23T12:37:28.050000,False,AM,,,,True
,,,R50D6,,2024-08-23_403,,,,,,,,Detection,,,2024-08-23,2024-08-23T12:37:28.700000,False,AM,,,,True
,0.2799752652645111,,R50D6,,2024-08-23_404,,,,,,,,Detection,,2024-08-23T12:38:18.740000,2024-08-23,2024-08-23T12:38:18.740000,False,AM,,,,True
,0.2029461115598678,,R50D6,,2024-08-23_405,,,,,,,,Detection,,2024-08-23T12:39:00.050000,2024-08-23,2024-08-23T12:39:00.050000,False,AM,,,,True
,0.8189215064048767,,R50D6,,2024-08-23_406,,,,,,,,Detection,,2024-08-23T12:39:31.080000,2024-08-23,2024-08-23T12:39:31.080000,False,AM,,,,True
,,,R50D6,,2024-08-23_407,,,,,,,,Detection,,,2024-08-23,2024-08-23T12:39:32.540000,False,AM,,,,True
,,,R50D6,,2024-08-23_408,,,,,,,,Detection,,,2024-08-23,2024-08-23T12:40:12.290000,False,AM,,,,True
,0.2343387752771377,,R50D6,,2024-08-23_409,,,,,,,,Detection,,2024-08-23T12:41:05.970000,2024-08-23,2024-08-23T12:41:05.970000,False,AM,,,,True
,0.4598663449287414,,R50D6,,2024-08-23_410,,,,,,,,Detection,,2024-08-23T12:41:12.290000,2024-08-23,2024-08-23T12:41:12.290000,False,AM,,,,True
,0.925369918346405,,R50D6,,2024-08-23_411,,,,,,,,Detection,,2024-08-23T12:41:36,2024-08-23,2024-08-23T12:41:36,False,AM,,,,True
,,,R50D6,,2024-08-23_412,,,,,,,,Detection,,,2024-08-23,2024-08-23T12:41:37.980000,False,AM,,,,True
,0.5797897577285767,,R50D6,,2024-08-23_413,,,,,,,,Detection,,2024-08-23T12:42:10.880000,2024-08-23,2024-08-23T12:42:10.880000,False,AM,,,,True
,0.5598912835121155,,R50D6,,2024-08-23_414,,,,,,,,Detection,,2024-08-23T12:43:37.490000,2024-08-23,2024-08-23T12:43:37.490000,False,AM,,,,True
,0.7069657444953918,,R50D6,,2024-08-23_415,,,,,,,,Detection,,2024-08-23T12:44:15.080000,2024-08-23,2024-08-23T12:44:15.080000,False,AM,,,,True
,0.6334571242332458,,R50D6,,2024-08-23_416,,,,,,,,Detection,,2024-08-23T12:45:21.990000,2024-08-23,2024-08-23T12:45:21.990000,False,AM,,,,True
,0.8965373635292053,,R50D6,,2024-08-23_417,,,,,,,,Detection,,2024-08-23T12:46:13.240000,2024-08-23,2024-08-23T12:46:13.240000,False,AM,,,,True
,,,R50D6,,2024-08-23_418,,,,,,,,Detection,,,2024-08-23,2024-08-23T12:46:13.800000,False,AM,,,,True
,0.2285408228635788,,R50D6,,2024-08-23_419,,,,,,,,Detection,,2024-08-23T12:47:16.050000,2024-08-23,2024-08-23T12:47:16.050000,False,AM,,,,True
,0.4342547357082367,,R50D6,,2024-08-23_420,,,,,,,,Detection,,2024-08-23T12:48:27.470000,2024-08-23,2024-08-23T12:48:27.470000,False,AM,,,,True
,0.5088198781013489,,R50D6,,2024-08-23_421,,,,,,,,Detection,,2024-08-23T12:48:45.910000,2024-08-23,2024-08-23T12:48:45.910000,False,AM,,,,True
,0.7590869069099426,,R50D6,,2024-08-23_422,,,,,,,,Detection,,2024-08-23T12:49:54.050000,2024-08-23,2024-08-23T12:49:54.050000,False,AM,,,,True
,0.2326283007860183,,R50D6,,2024-08-23_423,,,,,,,,Detection,,2024-08-23T12:51:06.960000,2024-08-23,2024-08-23T12:51:06.960000,False,AM,,,,True
,0.72120201587677,,R50D6,,2024-08-23_424,,,,,,,,Detection,,2024-08-23T12:51:46.260000,2024-08-23,2024-08-23T12:51:46.260000,False,AM,,,,True
,0.8184279799461365,,R50D6,,2024-08-23_425,,,,,,,,Detection,,2024-08-23T12:52:28.120000,2024-08-23,2024-08-23T12:52:28.120000,False,AM,,,,True
,,,R50D6,,2024-08-23_426,,,,,,,,Detection,,,2024-08-23,2024-08-23T12:52:29.370000,False,AM,,,,True
,0.4416919350624084,,R50D6,,2024-08-23_427,,,,,,,,Detection,,2024-08-23T12:54:39.010000,2024-08-23,2024-08-23T12:54:39.010000,False,AM,,,,True
,0.7017324566841125,,R50D6,,2024-08-23_428,,,,,,,,Detection,,2024-08-23T12:55:21.040000,2024-08-23,2024-08-23T12:55:21.040000,False,AM,,,,True
,0.7041261196136475,,R50D6,,2024-08-23_429,,,,,,,,Detection,,2024-08-23T12:56:25.850000,2024-08-23,2024-08-23T12:56:25.850000,False,AM,,,,True
,0.6683697700500488,,R50D6,,2024-08-23_430,,,,,,,,Detection,,2024-08-23T12:57:39,2024-08-23,2024-08-23T12:57:39,False,AM,,,,True
,0.4280917346477508,,R50D6,,2024-08-23_431,,,,,,,,Detection,,2024-08-23T13:00:54.040000,2024-08-23,2024-08-23T13:00:54.040000,False,AM,,,,True
,0.8494762778282166,,R50D6,,2024-08-23_432,,,,,,,,Detection,,2024-08-23T13:05:46.060000,2024-08-23,2024-08-23T13:05:46.060000,False,AM,,,,True
,0.3462316989898681,,R50D6,,2024-08-23_433,,,,,,,,Detection,,2024-08-23T13:06:51.990000,2024-08-23,2024-08-23T13:06:51.990000,False,AM,,,,True
,0.7472119927406311,,R50D6,,2024-08-23_434,,,,,,,,Detection,,2024-08-23T13:09:05,2024-08-23,2024-08-23T13:09:05,False,AM,,,,True
,0.6460855603218079,,R50D6,,2024-08-23_435,,,,,,,,Detection,,2024-08-23T13:09:05.580000,2024-08-23,2024-08-23T13:09:05.580000,False,AM,,,,True
,,,R50D6,,2024-08-23_436,,,,,,,,Detection,,,2024-08-23,2024-08-23T13:09:07.630000,False,AM,,,,True
,0.8048495650291443,,R50D6,,2024-08-23_437,,,,,,,,Detection,,2024-08-23T13:10:44.610000,2024-08-23,2024-08-23T13:10:44.610000,False,AM,,,,True
,0.6445269584655762,,R50D6,,2024-08-23_438,,,,,,,,Detection,,2024-08-23T13:11:11.950000,2024-08-23,2024-08-23T13:11:11.950000,False,AM,,,,True
,0.3866651654243469,,R50D6,,2024-08-23_439,,,,,,,,Detection,,2024-08-23T13:11:51.130000,2024-08-23,2024-08-23T13:11:51.130000,False,AM,,,,True
,0.2765978574752807,,R50D6,,2024-08-23_440,,,,,,,,Detection,,2024-08-23T13:15:05,2024-08-23,2024-08-23T13:15:05,False,AM,,,,True
,0.3000624775886535,,R50D6,,2024-08-23_441,,,,,,,,Detection,,2024-08-23T13:15:53.960000,2024-08-23,2024-08-23T13:15:53.960000,False,AM,,,,True
,0.5265661478042603,,R50D6,,2024-08-23_442,,,,,,,,Detection,,2024-08-23T13:16:23.050000,2024-08-23,2024-08-23T13:16:23.050000,False,AM,,,,True
,0.4117647111415863,,R50D6,,2024-08-23_443,,,,,,,,Detection,,2024-08-23T13:17:23.030000,2024-08-23,2024-08-23T13:17:23.030000,False,AM,,,,True
,0.6442685127258301,,R50D6,,2024-08-23_444,,,,,,,,Detection,,2024-08-23T13:18:38.810000,2024-08-23,2024-08-23T13:18:38.810000,False,AM,,,,True
,0.7561345100402832,,R50D6,,2024-08-23_445,,,,,,,,Detection,,2024-08-23T13:19:22.070000,2024-08-23,2024-08-23T13:19:22.070000,False,AM,,,,True
,0.7610329389572144,,R50D6,,2024-08-23_446,,,,,,,,Detection,,2024-08-23T13:20:10,2024-08-23,2024-08-23T13:20:10,False,AM,,,,True
,0.6608037948608398,,R50D6,,2024-08-23_447,,,,,,,,Detection,,2024-08-23T13:21:06,2024-08-23,2024-08-23T13:21:06,False,AM,,,,True
,0.5003687143325806,,R50D6,,2024-08-23_448,,,,,,,,Detection,,2024-08-23T13:26:53.050000,2024-08-23,2024-08-23T13:26:53.050000,False,AM,,,,True
,0.3461658954620361,,R50D6,,2024-08-23_449,,,,,,,,Detection,,2024-08-23T13:26:54.060000,2024-08-23,2024-08-23T13:26:54.060000,False,AM,,,,True
,0.4998678267002105,,R50D6,,2024-08-23_450,,,,,,,,Detection,,2024-08-23T13:27:11.860000,2024-08-23,2024-08-23T13:27:11.860000,False,AM,,,,True
,0.3958035111427307,,R50D6,,2024-08-23_451,,,,,,,,Detection,,2024-08-23T13:32:15.860000,2024-08-23,2024-08-23T13:32:15.860000,False,AM,,,,True
,0.3009780943393707,,R50D6,,2024-08-23_452,,,,,,,,Detection,,2024-08-23T13:33:06,2024-08-23,2024-08-23T13:33:06,False,AM,,,,True
,0.6683614253997803,,R50D6,,2024-08-23_453,,,,,,,,Detection,,2024-08-23T13:38:07.990000,2024-08-23,2024-08-23T13:38:07.990000,False,AM,,,,True
,0.2187569290399551,,R50D6,,2024-08-23_454,,,,,,,,Detection,,2024-08-23T13:38:09,2024-08-23,2024-08-23T13:38:09,False,AM,,,,True
,0.5283734202384949,,R50D6,,2024-08-23_455,,,,,,,,Detection,,2024-08-23T13:38:39,2024-08-23,2024-08-23T13:38:39,False,AM,,,,True
,0.3182603120803833,,R50D6,,2024-08-23_456,,,,,,,,Detection,,2024-08-23T13:39:49.010000,2024-08-23,2024-08-23T13:39:49.010000,False,AM,,,,True
,0.5681012272834778,,R50D6,,2024-08-23_457,,,,,,,,Detection,,2024-08-23T13:41:09.140000,2024-08-23,2024-08-23T13:41:09.140000,False,AM,,,,True
,0.412955492734909,,R50D6,,2024-08-23_458,,,,,,,,Detection,,2024-08-23T13:42:12.750000,2024-08-23,2024-08-23T13:42:12.750000,False,AM,,,,True
,,,R50D6,,2024-08-23_459,,,,,,,,Detection,,,2024-08-23,2024-08-23T13:42:13.120000,False,AM,,,,True
,0.8010663986206055,,R50D6,,2024-08-23_460,,,,,,,,Detection,,2024-08-23T13:43:46.020000,2024-08-23,2024-08-23T13:43:46.020000,False,AM,,,,True
,0.8386141061782837,,R50D6,,2024-08-23_461,,,,,,,,Detection,,2024-08-23T13:45:06,2024-08-23,2024-08-23T13:45:06,False,AM,,,,True
,0.2550375759601593,,R50D6,,2024-08-23_462,,,,,,,,Detection,,2024-08-23T13:46:43.860000,2024-08-23,2024-08-23T13:46:43.860000,False,AM,,,,True
,0.3676981031894684,,R50D6,,2024-08-23_463,,,,,,,,Detection,,2024-08-23T13:47:35,2024-08-23,2024-08-23T13:47:35,False,AM,,,,True
,0.5427922010421753,,R50D6,,2024-08-23_464,,,,,,,,Detection,,2024-08-23T13:47:36.010000,2024-08-23,2024-08-23T13:47:36.010000,False,AM,,,,True
,,,R50D6,,2024-08-23_465,,,,,,,,Detection,,,2024-08-23,2024-08-23T13:47:38.300000,False,AM,,,,True
,0.4016115069389343,,R50D6,,2024-08-23_466,,,,,,,,Detection,,2024-08-23T13:50:30.720000,2024-08-23,2024-08-23T13:50:30.720000,False,AM,,,,True
,0.5679691433906555,,R50D6,,2024-08-23_467,,,,,,,,Detection,,2024-08-23T13:51:00.540000,2024-08-23,2024-08-23T13:51:00.540000,False,AM,,,,True
,0.7253427505493164,,R50D6,,2024-08-23_468,,,,,,,,Detection,,2024-08-23T14:02:11.300000,2024-08-23,2024-08-23T14:02:11.300000,False,AM,,,,True
,0.9144062995910645,,R50D6,,2024-08-23_469,,,,,,,,Detection,,2024-08-23T14:04:10.960000,2024-08-23,2024-08-23T14:04:10.960000,False,AM,,,,True
,0.5113586783409119,,R50D6,,2024-08-23_470,,,,,,,,Detection,,2024-08-23T14:13:54.470000,2024-08-23,2024-08-23T14:13:54.470000,False,AM,,,,True
,0.8389894962310791,,R50D6,,2024-08-23_471,,,,,,,,Detection,,2024-08-23T14:16:27.250000,2024-08-23,2024-08-23T14:16:27.250000,False,AM,,,,True
,0.5810365080833435,,R50D6,,2024-08-23_472,,,,,,,,Detection,,2024-08-23T14:17:14.960000,2024-08-23,2024-08-23T14:17:14.960000,False,AM,,,,True
,0.5369227528572083,,R50D6,,2024-08-23_473,,,,,,,,Detection,,2024-08-23T14:20:53.220000,2024-08-23,2024-08-23T14:20:53.220000,False,AM,,,,True
,0.3177601397037506,,R50D6,,2024-08-23_474,,,,,,,,Detection,,2024-08-23T14:21:21.900000,2024-08-23,2024-08-23T14:21:21.900000,False,AM,,,,True
,0.8600866794586182,,R50D6,,2024-08-23_475,,,,,,,,Detection,,2024-08-23T14:24:47.520000,2024-08-23,2024-08-23T14:24:47.520000,False,AM,,,,True
,0.7098637223243713,,R50D6,,2024-08-23_476,,,,,,,,Detection,,2024-08-23T14:31:55.290000,2024-08-23,2024-08-23T14:31:55.290000,False,AM,,,,True
,0.7556645274162292,,R50D6,,2024-08-23_477,,,,,,,,Detection,,2024-08-23T14:33:24.500000,2024-08-23,2024-08-23T14:33:24.500000,False,AM,,,,True
,0.8735633492469788,,R50D6,,2024-08-23_478,,,,,,,,Detection,,2024-08-23T14:34:28.250000,2024-08-23,2024-08-23T14:34:28.250000,False,AM,,,,True
,0.8576411604881287,,R50D6,,2024-08-23_479,,,,,,,,Detection,,2024-08-23T14:36:08,2024-08-23,2024-08-23T14:36:08,False,AM,,,,True
,0.8164463043212891,,R50D6,,2024-08-23_480,,,,,,,,Detection,,2024-08-23T14:42:24.820000,2024-08-23,2024-08-23T14:42:24.820000,False,AM,,,,True
,0.4790851175785064,,R50D6,,2024-08-23_481,,,,,,,,Detection,,2024-08-23T14:42:46.320000,2024-08-23,2024-08-23T14:42:46.320000,False,AM,,,,True
,0.7204030752182007,,R50D6,,2024-08-23_482,,,,,,,,Detection,,2024-08-23T14:43:25.180000,2024-08-23,2024-08-23T14:43:25.180000,False,AM,,,,True
,0.8916822671890259,,R50D6,,2024-08-23_483,,,,,,,,Detection,,2024-08-23T14:44:25.770000,2024-08-23,2024-08-23T14:44:25.770000,False,AM,,,,True
,0.9103848338127136,,R50D6,,2024-08-23_484,,,,,,,,Detection,,2024-08-23T14:45:26.010000,2024-08-23,2024-08-23T14:45:26.010000,False,AM,,,,True
,0.8060945272445679,,R50D6,,2024-08-23_485,,,,,,,,Detection,,2024-08-23T14:47:30.230000,2024-08-23,2024-08-23T14:47:30.230000,False,AM,,,,True
,0.5550072193145752,,R50D6,,2024-08-23_486,,,,,,,,Detection,,2024-08-23T14:51:21.130000,2024-08-23,2024-08-23T14:51:21.130000,False,AM,,,,True
,,,R50D6,,2024-08-23_487,,,,,,,,Detection,,,2024-08-23,2024-08-23T14:51:21.640000,False,AM,,,,True
,0.6433010697364807,,R50D6,,2024-08-23_488,,,,,,,,Detection,,2024-08-23T14:55:43.760000,2024-08-23,2024-08-23T14:55:43.760000,False,AM,,,,True
,,,R50D6,,2024-08-23_489,,,,,,,,Detection,,,2024-08-23,2024-08-23T14:55:44.110000,False,AM,,,,True
,0.7389341592788696,,R50D6,,2024-08-23_490,,,,,,,,Detection,,2024-08-23T14:58:19.510000,2024-08-23,2024-08-23T14:58:19.510000,False,AM,,,,True
,0.2034284919500351,,R50D6,,2024-08-23_491,,,,,,,,Detection,,2024-08-23T14:58:53.120000,2024-08-23,2024-08-23T14:58:53.120000,False,AM,,,,True
,0.8103554844856262,,R50D6,,2024-08-23_492,,,,,,,,Detection,,2024-08-23T14:59:30.030000,2024-08-23,2024-08-23T14:59:30.030000,False,AM,,,,True
