provider,event_id,s_predicted,lat,p_predicted,p_detected,plot_path,s_detected,code,s_confidence,mag,epi_distance,unique_id,time,s_error,date,network,p_error,long,depth,detected,mag_type,p_confidence,catalogued
Detection,,,,,2024-06-16T17:16:07.970000,,,R50D6,,,,2024-06-16_126,2024-06-16T17:16:07.970000,,2024-06-16,AM,,,,True,,0.1311970502138137,False
Detection,,,,,2024-06-16T17:21:54.020000,,,R50D6,,,,2024-06-16_127,2024-06-16T17:21:54.020000,,2024-06-16,AM,,,,True,,0.1832470148801803,False
Detection,,,,,2024-06-16T18:15:07.010000,,,R50D6,,,,2024-06-16_128,2024-06-16T18:15:07.010000,,2024-06-16,AM,,,,True,,0.666951060295105,False
Detection,,,,,2024-06-16T18:20:21.130000,,,R50D6,,,,2024-06-16_129,2024-06-16T18:20:21.130000,,2024-06-16,AM,,,,True,,0.1376966387033462,False
Detection,,,,,2024-06-16T18:35:05,,,R50D6,,,,2024-06-16_130,2024-06-16T18:35:05,,2024-06-16,AM,,,,True,,0.2294148653745651,False
Detection,,,,,2024-06-16T18:35:07.970000,,,R50D6,,,,2024-06-16_131,2024-06-16T18:35:07.970000,,2024-06-16,AM,,,,True,,0.1009915620088577,False
Detection,,,,,2024-06-16T18:52:21.190000,,,R50D6,,,,2024-06-16_132,2024-06-16T18:52:21.190000,,2024-06-16,AM,,,,True,,0.103788323700428,False
Detection,,,,,2024-06-16T18:52:22.090000,,,R50D6,,,,2024-06-16_133,2024-06-16T18:52:22.090000,,2024-06-16,AM,,,,True,,0.2938776910305023,False
Detection,,,,,2024-06-16T19:54:36.030000,,,R50D6,,,,2024-06-16_134,2024-06-16T19:54:36.030000,,2024-06-16,AM,,,,True,,0.1309255212545395,False
Detection,,,,,2024-06-16T20:04:18.660000,,,R50D6,,,,2024-06-16_135,2024-06-16T20:04:18.660000,,2024-06-16,AM,,,,True,,0.1472173631191253,False
Detection,,,,,2024-06-16T20:05:53.100000,,,R50D6,,,,2024-06-16_136,2024-06-16T20:05:53.100000,,2024-06-16,AM,,,,True,,0.1614421308040619,False
Detection,,,,,2024-06-16T20:06:17.880000,,,R50D6,,,,2024-06-16_137,2024-06-16T20:06:17.880000,,2024-06-16,AM,,,,True,,0.1169108524918556,False
Detection,,,,,2024-06-16T20:08:57.640000,,,R50D6,,,,2024-06-16_138,2024-06-16T20:08:57.640000,,2024-06-16,AM,,,,True,,0.1770707368850708,False
Detection,,,,,2024-06-16T20:13:23.110000,,,R50D6,,,,2024-06-16_139,2024-06-16T20:13:23.110000,,2024-06-16,AM,,,,True,,0.5038824677467346,False
Detection,,,,,2024-06-16T20:29:05,,,R50D6,,,,2024-06-16_140,2024-06-16T20:29:05,,2024-06-16,AM,,,,True,,0.1350781470537185,False
Detection,,,,,2024-06-16T20:29:05.960000,,,R50D6,,,,2024-06-16_141,2024-06-16T20:29:05.960000,,2024-06-16,AM,,,,True,,0.1722894310951233,False
Detection,,,,,2024-06-16T20:29:06.980000,,,R50D6,,,,2024-06-16_142,2024-06-16T20:29:06.980000,,2024-06-16,AM,,,,True,,0.1817904114723205,False
Detection,,,,,2024-06-16T20:29:36.030000,,,R50D6,,,,2024-06-16_143,2024-06-16T20:29:36.030000,,2024-06-16,AM,,,,True,,0.5740790367126465,False
Detection,,,,,2024-06-16T20:32:06.980000,,,R50D6,,,,2024-06-16_144,2024-06-16T20:32:06.980000,,2024-06-16,AM,,,,True,,0.2164735049009323,False
Detection,,,,,2024-06-16T20:37:07,,,R50D6,,,,2024-06-16_145,2024-06-16T20:37:07,,2024-06-16,AM,,,,True,,0.1239459440112114,False
Detection,,,,,2024-06-16T20:46:57.550000,,,R50D6,,,,2024-06-16_146,2024-06-16T20:46:57.550000,,2024-06-16,AM,,,,True,,0.2780598998069763,False
Detection,,,,,2024-06-16T21:12:36,,,R50D6,,,,2024-06-16_147,2024-06-16T21:12:36,,2024-06-16,AM,,,,True,,0.2260442823171615,False
Detection,,,,,2024-06-16T21:20:23.990000,,,R50D6,,,,2024-06-16_148,2024-06-16T21:20:23.990000,,2024-06-16,AM,,,,True,,0.1783394962549209,False
Detection,,,,,2024-06-16T21:29:08.970000,,,R50D6,,,,2024-06-16_149,2024-06-16T21:29:08.970000,,2024-06-16,AM,,,,True,,0.1262876242399215,False
Detection,,,,,2024-06-16T21:29:24.040000,,,R50D6,,,,2024-06-16_150,2024-06-16T21:29:24.040000,,2024-06-16,AM,,,,True,,0.2903416156768799,False
Detection,,,,,2024-06-16T21:30:06.590000,,,R50D6,,,,2024-06-16_151,2024-06-16T21:30:06.590000,,2024-06-16,AM,,,,True,,0.2045210152864456,False
Detection,,,,,2024-06-16T21:34:56.160000,,,R50D6,,,,2024-06-16_152,2024-06-16T21:34:56.160000,,2024-06-16,AM,,,,True,,0.1764763742685318,False
Detection,,,,,2024-06-16T22:08:52.920000,,,R50D6,,,,2024-06-16_153,2024-06-16T22:08:52.920000,,2024-06-16,AM,,,,True,,0.3723143339157104,False
Detection,,,,,2024-06-16T22:14:13.070000,,,R50D6,,,,2024-06-16_154,2024-06-16T22:14:13.070000,,2024-06-16,AM,,,,True,,0.1872748881578445,False
Detection,,,,,2024-06-16T22:21:42.050000,,,R50D6,,,,2024-06-16_155,2024-06-16T22:21:42.050000,,2024-06-16,AM,,,,True,,0.2123700231313705,False
Detection,,,,,2024-06-16T22:25:06,,,R50D6,,,,2024-06-16_156,2024-06-16T22:25:06,,2024-06-16,AM,,,,True,,0.2974238395690918,False
Detection,,,,,2024-06-16T22:25:24.290000,,,R50D6,,,,2024-06-16_157,2024-06-16T22:25:24.290000,,2024-06-16,AM,,,,True,,0.1322585493326187,False
Detection,,,,,2024-06-16T22:31:06.100000,,,R50D6,,,,2024-06-16_158,2024-06-16T22:31:06.100000,,2024-06-16,AM,,,,True,,0.3757837116718292,False
Detection,,,,,2024-06-16T22:33:16.070000,,,R50D6,,,,2024-06-16_159,2024-06-16T22:33:16.070000,,2024-06-16,AM,,,,True,,0.1602621674537658,False
Detection,,,,,2024-06-16T23:07:36.500000,,,R50D6,,,,2024-06-16_160,2024-06-16T23:07:36.500000,,2024-06-16,AM,,,,True,,0.6550925374031067,False
Detection,,,,,2024-06-16T23:08:12.140000,,,R50D6,,,,2024-06-16_161,2024-06-16T23:08:12.140000,,2024-06-16,AM,,,,True,,0.1064026057720184,False
Detection,,,,,2024-06-16T23:22:03.280000,,,R50D6,,,,2024-06-16_162,2024-06-16T23:22:03.280000,,2024-06-16,AM,,,,True,,0.5527310371398926,False
Detection,,,,,2024-06-16T23:24:17.850000,,,R50D6,,,,2024-06-16_163,2024-06-16T23:24:17.850000,,2024-06-16,AM,,,,True,,0.270824134349823,False
Detection,,,,,2024-06-16T23:27:25.960000,,,R50D6,,,,2024-06-16_164,2024-06-16T23:27:25.960000,,2024-06-16,AM,,,,True,,0.3009422123432159,False
Detection,,,,,2024-06-16T23:29:23.150000,,,R50D6,,,,2024-06-16_165,2024-06-16T23:29:23.150000,,2024-06-16,AM,,,,True,,0.5409650802612305,False
Detection,,,,,2024-06-16T23:31:19.090000,,,R50D6,,,,2024-06-16_166,2024-06-16T23:31:19.090000,,2024-06-16,AM,,,,True,,0.1166578158736229,False
Detection,,,,,2024-06-16T23:35:42.710000,,,R50D6,,,,2024-06-16_167,2024-06-16T23:35:42.710000,,2024-06-16,AM,,,,True,,0.205095425248146,False
Detection,,,,,2024-06-16T23:36:08.760000,,,R50D6,,,,2024-06-16_168,2024-06-16T23:36:08.760000,,2024-06-16,AM,,,,True,,0.2254490405321121,False
Detection,,,,,2024-06-16T23:37:59.150000,,,R50D6,,,,2024-06-16_169,2024-06-16T23:37:59.150000,,2024-06-16,AM,,,,True,,0.3151383101940155,False
Detection,,,,,2024-06-16T23:41:35.440000,,,R50D6,,,,2024-06-16_170,2024-06-16T23:41:35.440000,,2024-06-16,AM,,,,True,,0.8148990869522095,False
Detection,,,,,2024-06-16T23:52:37.830000,,,R50D6,,,,2024-06-16_171,2024-06-16T23:52:37.830000,,2024-06-16,AM,,,,True,,0.1580927520990371,False
Detection,,,,,2024-06-16T23:54:51.290000,,,R50D6,,,,2024-06-16_172,2024-06-16T23:54:51.290000,,2024-06-16,AM,,,,True,,0.1686879396438598,False
Detection,,,,,2024-06-16T23:59:24.370000,,,R50D6,,,,2024-06-16_173,2024-06-16T23:59:24.370000,,2024-06-16,AM,,,,True,,0.5763481259346008,False
EMSC,quakeml:eu.emsc/event/20240620_0000198,2024-06-20T23:57:38.466541,35.2931,2024-06-20T23:53:51.993661,,,,R50D6,,3.0,2165.677023309681,2024-06-20_24,2024-06-20T23:49:17.200000,,2024-06-20,AM,,-2.1112,30.6,False,ml,,True
EMSC,quakeml:eu.emsc/event/20240620_0000197,2024-06-20T23:57:07.269194,37.18,2024-06-20T23:52:34.751878,2024-06-20T23:52:55.840000,https://raw.githubusercontent.com/QingyuanZhangTony/test/main/data\AM.R50D6/2024-06-20/report/2024-06-20_25_event_plot.png?raw=true,,R50D6,,2.1,2608.0348230774,2024-06-20_25,2024-06-20T23:47:21.500000,,2024-06-20,AM,21.088122,21.23,14.0,True,ml,0.2536313235759735,True
EMSC,quakeml:eu.emsc/event/20240620_0000194,2024-06-20T23:35:16.205580,44.928,2024-06-20T23:33:10.296158,,,,R50D6,,2.2,1230.8749046076289,2024-06-20_26,2024-06-20T23:30:30.623950,,2024-06-20,AM,,6.3629,5.0,False,ml,,True
EMSC,quakeml:eu.emsc/event/20240620_0000195,2024-06-20T23:39:37.177100,37.8686,2024-06-20T23:34:31.455209,2024-06-20T23:34:35,https://raw.githubusercontent.com/QingyuanZhangTony/test/main/data\AM.R50D6/2024-06-20/report/2024-06-20_27_event_plot.png?raw=true,,R50D6,,2.5,3422.6965127672775,2024-06-20_27,2024-06-20T23:28:13.780000,,2024-06-20,AM,3.544791,36.6731,7.1,True,ml,0.13592727482318878,True
EMSC,quakeml:eu.emsc/event/20240620_0000199,2024-06-20T23:39:21.295718,38.0858,2024-06-20T23:34:09.949589,,,,R50D6,,2.1,3514.1286687309666,2024-06-20_28,2024-06-20T23:27:45,,2024-06-20,AM,,38.4364,8.2,False,ml,,True
EMSC,quakeml:eu.emsc/event/20240620_0000215,2024-06-20T23:19:25.735427,45.9342,2024-06-20T23:17:18.388841,,,,R50D6,,1.8,1244.9600750584948,2024-06-20_29,2024-06-20T23:14:36.900000,,2024-06-20,AM,,9.2907,9.6,False,ml,,True
EMSC,quakeml:eu.emsc/event/20240620_0000214,2024-06-20T23:26:18.150169,31.719,2024-06-20T23:16:57.936832,,,,R50D6,,2.0,7924.0254448768765,2024-06-20_30,2024-06-20T23:05:35.849636,,2024-06-20,AM,,-104.299,6.9,False,ml,,True
EMSC,quakeml:eu.emsc/event/20240620_0000196,2024-06-20T23:04:37.808231,61.959,2024-06-20T22:56:21.286328,,,,R50D6,,2.8,6686.899694590531,2024-06-20_31,2024-06-20T22:46:10.633000,,2024-06-20,AM,,-146.8651,39.4,False,ml,,True
EMSC,quakeml:eu.emsc/event/20240620_0000212,2024-06-20T22:53:13.503550,34.77,2024-06-20T22:48:04.644491,,,,R50D6,,1.3,3475.6675577569877,2024-06-20_32,2024-06-20T22:41:42.910000,,2024-06-20,AM,,33.2625,37.7,False,ml,,True
EMSC,quakeml:eu.emsc/event/20240620_0000188,2024-06-20T21:58:53.741042,18.9488,2024-06-20T21:50:35.534252,,,,R50D6,,3.2,6736.100849226081,2024-06-20_33,2024-06-20T21:40:22.950000,,2024-06-20,AM,,-67.0955,20.1,False,md,,True
EMSC,quakeml:eu.emsc/event/20240620_0000201,2024-06-20T21:39:22.919233,16.18,2024-06-20T21:29:20.546192,,,,R50D6,,3.6,8810.715529847379,2024-06-20_34,2024-06-20T21:17:13,,2024-06-20,AM,,-95.79,52.5,False,m,,True
EMSC,quakeml:eu.emsc/event/20240620_0000178,2024-06-20T21:15:09.465488,37.9121,2024-06-20T21:11:51.345652,,,,R50D6,,2.9,1878.8803038584335,2024-06-20_35,2024-06-20T21:07:50.980000,,2024-06-20,AM,,-3.3447,8.5,False,ml,,True
EMSC,quakeml:eu.emsc/event/20240620_0000202,2024-06-20T21:30:17.613173,16.09,2024-06-20T21:20:06.632555,,,,R50D6,,3.5,8997.505610879649,2024-06-20_36,2024-06-20T21:07:50,,2024-06-20,AM,,-98.66,8.0,False,m,,True
EMSC,quakeml:eu.emsc/event/20240620_0000182,2024-06-20T21:19:56.316359,46.4835,2024-06-20T21:10:07.702975,2024-06-20T21:10:20.250000,https://raw.githubusercontent.com/QingyuanZhangTony/test/main/data\AM.R50D6/2024-06-20/report/2024-06-20_37_event_plot.png?raw=true,,R50D6,,4.5,8501.641905424065,2024-06-20_37,2024-06-20T20:58:14.820000,,2024-06-20,AM,12.547025,152.8051,32.8,True,mb,0.730915367603302,True
EMSC,quakeml:eu.emsc/event/20240620_0000203,2024-06-20T21:13:36.833278,17.1,2024-06-20T21:03:24.769834,,,,R50D6,,3.9,9020.513355890504,2024-06-20_38,2024-06-20T20:51:07,,2024-06-20,AM,,-100.52,25.7,False,m,,True
EMSC,quakeml:eu.emsc/event/20240620_0000177,2024-06-20T20:53:09.106709,45.7422,2024-06-20T20:50:54.179372,,,,R50D6,,2.2,1322.6477318146276,2024-06-20_39,2024-06-20T20:48:03.100000,,2024-06-20,AM,,10.6407,10.3,False,ml,,True
EMSC,quakeml:eu.emsc/event/20240620_0000176,2024-06-20T20:30:25.300647,24.22,2024-06-20T20:19:42.581440,,,,R50D6,,4.1,9710.096723520692,2024-06-20_40,2024-06-20T20:06:53.100000,,2024-06-20,AM,,121.68,26.1,False,ml,,True
EMSC,quakeml:eu.emsc/event/20240620_0000174,2024-06-20T20:07:22.010811,39.4652,2024-06-20T20:04:19.088130,,,,R50D6,,2.4,1701.3866895365848,2024-06-20_41,2024-06-20T20:00:36.780000,,2024-06-20,AM,,-1.4048,1.3,False,ml,,True
EMSC,quakeml:eu.emsc/event/20240620_0000204,2024-06-20T20:15:37.096820,16.9,2024-06-20T20:05:28.316452,2024-06-20T20:05:07.990000,https://raw.githubusercontent.com/QingyuanZhangTony/test/main/data\AM.R50D6/2024-06-20/report/2024-06-20_42_event_plot.png?raw=true,,R50D6,,3.1,8948.856462319542,2024-06-20_42,2024-06-20T19:53:14,,2024-06-20,AM,-20.326452,-99.06,15.3,True,m,0.4227242171764374,True
EMSC,quakeml:eu.emsc/event/20240620_0000172,2024-06-20T19:57:02.525038,37.9407,2024-06-20T19:51:57.836734,,,,R50D6,,2.0,3405.8478176948674,2024-06-20_43,2024-06-20T19:45:41.500000,,2024-06-20,AM,,36.4917,6.3,False,ml,,True
EMSC,quakeml:eu.emsc/event/20240620_0000205,2024-06-20T20:00:05.954119,17.12,2024-06-20T19:50:12.768972,,,,R50D6,,3.4,8614.038092694756,2024-06-20_44,2024-06-20T19:38:15,,2024-06-20,AM,,-94.0,152.9,False,m,,True
EMSC,quakeml:eu.emsc/event/20240620_0000200,2024-06-20T19:48:14.678648,38.4042,2024-06-20T19:43:08.398265,,,,R50D6,,1.4,3431.490447734079,2024-06-20_45,2024-06-20T19:36:50,,2024-06-20,AM,,37.5044,7.1,False,ml,,True
EMSC,quakeml:eu.emsc/event/20240620_0000170,2024-06-20T19:45:06.874668,37.9911,2024-06-20T19:40:01.816171,2024-06-20T19:40:20.070000,https://raw.githubusercontent.com/QingyuanZhangTony/test/main/data\AM.R50D6/2024-06-20/report/2024-06-20_46_event_plot.png?raw=true,,R50D6,,2.0,3411.840607741774,2024-06-20_46,2024-06-20T19:33:45,,2024-06-20,AM,18.253829,36.655,7.0,True,ml,0.15904566645622253,True
EMSC,quakeml:eu.emsc/event/20240620_0000206,2024-06-20T19:54:20.073446,14.07,2024-06-20T19:44:20.052572,,,,R50D6,,3.9,8761.815013511203,2024-06-20_47,2024-06-20T19:32:15,,2024-06-20,AM,,-92.0,39.1,False,m,,True
EMSC,quakeml:eu.emsc/event/20240620_0000207,2024-06-20T19:25:03.768894,16.96,2024-06-20T19:15:08.254988,2024-06-20T19:15:09.140000,https://raw.githubusercontent.com/QingyuanZhangTony/test/main/data\AM.R50D6/2024-06-20/report/2024-06-20_48_event_plot.png?raw=true,,R50D6,,3.6,8663.520886123415,2024-06-20_48,2024-06-20T19:03:08,,2024-06-20,AM,0.885012,-94.56,123.6,True,m,0.12640884518623352,True
EMSC,quakeml:eu.emsc/event/20240620_0000163,2024-06-20T19:22:58.485266,28.4,2024-06-20T19:12:17.605978,2024-06-20T19:12:35.010000,https://raw.githubusercontent.com/QingyuanZhangTony/test/main/data\AM.R50D6/2024-06-20/report/2024-06-20_49_event_plot.png?raw=true,,R50D6,,3.5,9664.605184135025,2024-06-20_49,2024-06-20T18:59:30,,2024-06-20,AM,17.404022,129.7,40.0,True,m,0.8164845705032349,True
EMSC,quakeml:eu.emsc/event/20240620_0000161,2024-06-20T19:20:25.547485,38.1435,2024-06-20T19:10:49.583153,,,,R50D6,,2.1,8241.474978833421,2024-06-20_50,2024-06-20T18:59:10.330000,,2024-06-20,AM,,-122.1393,4.3,False,md,,True
EMSC,quakeml:eu.emsc/event/20240620_0000160,2024-06-20T19:18:30.696822,37.3557,2024-06-20T19:09:02.380983,,,,R50D6,,2.4,8085.214181084306,2024-06-20_51,2024-06-20T18:57:31.437330,,2024-06-20,AM,,-117.2005,5.5,False,ml,,True
EMSC,quakeml:eu.emsc/event/20240620_0000208,2024-06-20T19:11:42.259721,16.42,2024-06-20T19:01:33.886858,,,,R50D6,,3.0,8940.361547354041,2024-06-20_52,2024-06-20T18:49:20,,2024-06-20,AM,,-98.22,22.5,False,m,,True
EMSC,quakeml:eu.emsc/event/20240620_0000209,2024-06-20T18:43:04.385119,16.4,2024-06-20T18:32:56.925295,,,,R50D6,,3.1,8920.460869178502,2024-06-20_53,2024-06-20T18:20:44,,2024-06-20,AM,,-97.87,1.3,False,m,,True
EMSC,quakeml:eu.emsc/event/20240620_0000155,2024-06-20T18:21:25.107894,39.7728,2024-06-20T18:16:51.974937,,,,R50D6,,2.5,2611.2154215064716,2024-06-20_54,2024-06-20T18:11:38.300000,,2024-06-20,AM,,25.5666,13.7,False,ml,,True
EMSC,quakeml:eu.emsc/event/20240620_0000165,2024-06-20T18:20:36.441322,37.7808,2024-06-20T18:15:30.961629,,,,R50D6,,2.2,3418.8025043718103,2024-06-20_55,2024-06-20T18:09:13.600000,,2024-06-20,AM,,36.495,5.0,False,ml,,True
EMSC,quakeml:eu.emsc/event/20240620_0000159,2024-06-20T18:14:05.228519,38.8617,2024-06-20T18:09:01.322893,2024-06-20T18:08:52.710000,https://raw.githubusercontent.com/QingyuanZhangTony/test/main/data\AM.R50D6/2024-06-20/report/2024-06-20_56_event_plot.png?raw=true,,R50D6,,1.4,3392.631742247525,2024-06-20_56,2024-06-20T18:02:46,,2024-06-20,AM,-8.612893,37.4536,7.0,True,ml,0.1374334692955017,True
EMSC,quakeml:eu.emsc/event/20240620_0000158,2024-06-20T18:01:24.717787,38.1175,2024-06-20T17:56:13.187505,,,,R50D6,,1.5,3517.109719082207,2024-06-20_57,2024-06-20T17:49:48,,2024-06-20,AM,,38.5247,7.0,False,ml,,True
EMSC,quakeml:eu.emsc/event/20240620_0000179,2024-06-20T17:46:59.766541,46.6474,2024-06-20T17:44:57.353865,2024-06-20T17:45:13.320000,https://raw.githubusercontent.com/QingyuanZhangTony/test/main/data\AM.R50D6/2024-06-20/report/2024-06-20_58_event_plot.png?raw=true,,R50D6,,1.3,1194.1569263815802,2024-06-20_58,2024-06-20T17:42:22.100000,,2024-06-20,AM,15.966135,9.6015,2.5,True,ml,0.6897985339164734,True
EMSC,quakeml:eu.emsc/event/20240620_0000162,2024-06-20T17:49:33.007360,42.4937,2024-06-20T17:44:21.721588,,,,R50D6,,3.2,3511.112209436972,2024-06-20_59,2024-06-20T17:37:56.850000,,2024-06-20,AM,,43.5544,10.0,False,ml,,True
EMSC,quakeml:eu.emsc/event/20240620_0000153,2024-06-20T17:45:09.434331,51.716,2024-06-20T17:35:37.010750,2024-06-20T17:35:31.680000,https://raw.githubusercontent.com/QingyuanZhangTony/test/main/data\AM.R50D6/2024-06-20/report/2024-06-20_60_event_plot.png?raw=true,,R50D6,,4.8,8164.296402299753,2024-06-20_60,2024-06-20T17:24:01.600000,,2024-06-20,AM,-5.33075,-176.1561,53.8,True,mb,0.43220391869544983,True
EMSC,quakeml:eu.emsc/event/20240620_0000151,2024-06-20T17:40:19.258572,34.2154,2024-06-20T17:30:36.271308,,,,R50D6,,2.8,8388.770916908352,2024-06-20_61,2024-06-20T17:18:49.433000,,2024-06-20,AM,,-117.4009,10.0,False,ml,,True
EMSC,quakeml:eu.emsc/event/20240620_0000150,2024-06-20T17:35:35.958501,33.4858,2024-06-20T17:25:51.857571,,,,R50D6,,2.0,8412.367949783886,2024-06-20_62,2024-06-20T17:14:03.820000,,2024-06-20,AM,,-116.5,12.8,False,ml,,True
EMSC,quakeml:eu.emsc/event/20240620_0000152,2024-06-20T17:20:50.953414,36.2443,2024-06-20T17:15:38.752990,2024-06-20T17:16:00.650000,https://raw.githubusercontent.com/QingyuanZhangTony/test/main/data\AM.R50D6/2024-06-20/report/2024-06-20_63_event_plot.png?raw=true,,R50D6,,2.2,3529.104485899928,2024-06-20_63,2024-06-20T17:09:12.700000,,2024-06-20,AM,21.89701,36.2592,15.1,True,ml,0.395266056060791,True
EMSC,quakeml:eu.emsc/event/20240620_0000149,2024-06-20T17:18:46.406388,39.4607,2024-06-20T17:14:04.391479,,,,R50D6,,2.2,2681.171116789787,2024-06-20_64,2024-06-20T17:08:44.600000,,2024-06-20,AM,,26.3425,3.7,False,ml,,True
EMSC,quakeml:eu.emsc/event/20240620_0000154,2024-06-20T17:08:39.314899,37.8536,2024-06-20T17:03:33.628829,,,,R50D6,,1.9,3422.1220345153447,2024-06-20_65,2024-06-20T16:57:16,,2024-06-20,AM,,36.6442,7.0,False,ml,,True
EMSC,quakeml:eu.emsc/event/20240620_0000210,2024-06-20T17:03:32.055470,19.27,2024-06-20T16:53:18.908304,,,,R50D6,,3.4,9042.684709995823,2024-06-20_66,2024-06-20T16:41:00,,2024-06-20,AM,,-104.15,9.6,False,m,,True
EMSC,quakeml:eu.emsc/event/20240620_0000148,2024-06-20T16:49:22.689256,37.93,2024-06-20T16:45:02.444938,2024-06-20T16:45:19.970000,https://raw.githubusercontent.com/QingyuanZhangTony/test/main/data\AM.R50D6/2024-06-20/report/2024-06-20_67_event_plot.png?raw=true,,R50D6,,2.0,2511.333955358792,2024-06-20_67,2024-06-20T16:39:57.600000,,2024-06-20,AM,17.525062,20.67,15.0,True,ml,0.1934187263250351,True
EMSC,quakeml:eu.emsc/event/20240620_0000147,2024-06-20T16:28:01.075039,35.9242,2024-06-20T16:19:26.625200,2024-06-20T16:19:33.750000,https://raw.githubusercontent.com/QingyuanZhangTony/test/main/data\AM.R50D6/2024-06-20/report/2024-06-20_68_event_plot.png?raw=true,,R50D6,,2.0,7029.700517711268,2024-06-20_68,2024-06-20T16:08:55.545625,,2024-06-20,AM,7.1248,-95.0782,5.0,True,ml,0.20831428468227386,True
EMSC,quakeml:eu.emsc/event/20240620_0000146,2024-06-20T16:00:38.112236,38.1383,2024-06-20T15:55:26.846168,,,,R50D6,,1.8,3512.7941661972304,2024-06-20_69,2024-06-20T15:49:02,,2024-06-20,AM,,38.4814,7.0,False,ml,,True
EMSC,quakeml:eu.emsc/event/20240620_0000211,2024-06-20T15:45:26.426841,43.12,2024-06-20T15:41:47.109203,,,,R50D6,,2.9,1919.9115100339925,2024-06-20_70,2024-06-20T15:37:42.140000,,2024-06-20,AM,,18.07,10.0,False,ml,,True
EMSC,quakeml:eu.emsc/event/20240620_0000144,2024-06-20T15:40:12.647000,37.3439,2024-06-20T15:35:03.947921,,,,R50D6,,3.0,3471.4347524654104,2024-06-20_71,2024-06-20T15:28:42.420000,,2024-06-20,AM,,36.7833,9.5,False,ml,,True
EMSC,quakeml:eu.emsc/event/20240620_0000142,2024-06-20T15:43:43.817491,-25.544,2024-06-20T15:33:25.900764,,,,R50D6,,3.0,9192.110325832193,2024-06-20_72,2024-06-20T15:21:02,,2024-06-20,AM,,21.24,10.0,False,m,,True
EMSC,quakeml:eu.emsc/event/20240620_0000141,2024-06-20T15:15:08.621405,46.5776,2024-06-20T15:05:20.960601,,,,R50D6,,4.5,8481.65366998616,2024-06-20_73,2024-06-20T14:53:29.100000,,2024-06-20,AM,,152.3066,54.0,False,mb,,True
EMSC,quakeml:eu.emsc/event/20240620_0000138,2024-06-20T15:11:56.362020,37.0947,2024-06-20T15:02:26.276422,2024-06-20T15:02:05,https://raw.githubusercontent.com/QingyuanZhangTony/test/main/data\AM.R50D6/2024-06-20/report/2024-06-20_74_event_plot.png?raw=true,,R50D6,,2.1,8121.40909526539,2024-06-20_74,2024-06-20T14:50:53.405020,,2024-06-20,AM,-21.276422,-117.4464,3.3,True,ml,0.20575398206710815,True
EMSC,quakeml:eu.emsc/event/20240620_0000143,2024-06-20T15:02:26.518712,31.643,2024-06-20T14:53:06.086941,,,,R50D6,,2.0,7928.461123609805,2024-06-20_75,2024-06-20T14:41:43.760313,,2024-06-20,AM,,-104.257,7.6,False,ml,,True
EMSC,quakeml:eu.emsc/event/20240620_0000134,2024-06-20T14:36:22.623574,37.29,2024-06-20T14:31:36.685600,,,,R50D6,,2.3,2713.434931091927,2024-06-20_76,2024-06-20T14:26:14.200000,,2024-06-20,AM,,23.49,131.0,False,ml,,True
EMSC,quakeml:eu.emsc/event/20240620_0000137,2024-06-20T14:34:19.592456,28.0426,2024-06-20T14:29:27.682370,,,,R50D6,,1.8,3206.264805051251,2024-06-20_77,2024-06-20T14:23:27.910000,,2024-06-20,AM,,-16.4849,0.0,False,ml,,True
EMSC,quakeml:eu.emsc/event/20240620_0000136,2024-06-20T14:24:58.678719,40.5139,2024-06-20T14:19:02.121996,,,,R50D6,,4.4,4255.001272763625,2024-06-20_78,2024-06-20T14:11:39.520000,,2024-06-20,AM,,52.9665,10.0,False,mb,,True
EMSC,quakeml:eu.emsc/event/20240620_0000117,2024-06-20T14:13:34.541787,-7.11,2024-06-20T14:02:53.632470,,,,R50D6,,4.0,9693.916112435516,2024-06-20_79,2024-06-20T13:50:06,,2024-06-20,AM,,-76.34,129.0,False,m,,True
EMSC,quakeml:eu.emsc/event/20240620_0000115,2024-06-20T14:07:42.888750,35.8308,2024-06-20T13:58:06.578091,2024-06-20T13:58:16.610000,https://raw.githubusercontent.com/QingyuanZhangTony/test/main/data\AM.R50D6/2024-06-20/report/2024-06-20_80_event_plot.png?raw=true,,R50D6,,2.4,8249.6572745018,2024-06-20_80,2024-06-20T13:46:26.950000,,2024-06-20,AM,10.031909,-117.6535,8.4,True,ml,0.10745508223772049,True
EMSC,quakeml:eu.emsc/event/20240620_0000113,2024-06-20T13:53:15.730767,38.3397,2024-06-20T13:48:09.527907,,,,R50D6,,3.0,3430.2635734208543,2024-06-20_81,2024-06-20T13:41:51.230000,,2024-06-20,AM,,37.4025,7.0,False,ml,,True
EMSC,quakeml:eu.emsc/event/20240620_0000224,2024-06-20T13:55:08.449188,12.8632,2024-06-20T13:47:29.945272,,,,R50D6,,4.3,6020.229488453754,2024-06-20_82,2024-06-20T13:38:03.415000,,2024-06-20,AM,,-45.6549,10.0,False,mb,,True
EMSC,quakeml:eu.emsc/event/20240620_0000110,2024-06-20T13:46:36.866760,40.93,2024-06-20T13:42:34.981018,,,,R50D6,,2.1,2366.0267254206547,2024-06-20_83,2024-06-20T13:37:42.600000,,2024-06-20,AM,,22.91,10.0,False,ml,,True
