p_detected,plot_path,epi_distance,time,depth,detected,p_predicted,catalogued,mag_type,network,date,s_confidence,long,mag,s_error,p_confidence,provider,event_id,s_detected,lat,unique_id,p_error,s_predicted,code
2024-07-01T11:50:05,,,2024-07-01T11:50:05,,True,,False,,AM,2024-07-01,,,,,0.35859590768814087,Detection,,,,2024-07-01_307,,,R50D6
2024-07-01T11:50:58.060000,,,2024-07-01T11:50:58.060000,,True,,False,,AM,2024-07-01,,,,,0.23152197897434235,Detection,,,,2024-07-01_308,,,R50D6
2024-07-01T11:51:51.510000,,,2024-07-01T11:51:51.510000,,True,,False,,AM,2024-07-01,,,,,0.25617802143096924,Detection,,,,2024-07-01_309,,,R50D6
2024-07-01T11:53:38.830000,,,2024-07-01T11:53:38.830000,,True,,False,,AM,2024-07-01,,,,,0.7263950109481812,Detection,,,,2024-07-01_310,,,R50D6
2024-07-01T11:54:09,,,2024-07-01T11:54:09,,True,,False,,AM,2024-07-01,,,,,0.4633065462112427,Detection,,,,2024-07-01_311,,,R50D6
2024-07-01T11:54:23.110000,,,2024-07-01T11:54:23.110000,,True,,False,,AM,2024-07-01,,,,,0.46262994408607483,Detection,,,,2024-07-01_312,,,R50D6
2024-07-01T11:55:45.870000,,,2024-07-01T11:55:45.870000,,True,,False,,AM,2024-07-01,,,,,0.7936710715293884,Detection,,,,2024-07-01_313,,,R50D6
2024-07-01T11:59:05,,,2024-07-01T11:59:05,,True,,False,,AM,2024-07-01,,,,,0.6943503618240356,Detection,,,,2024-07-01_314,,,R50D6
2024-07-01T11:59:38.960000,,,2024-07-01T11:59:38.960000,,True,,False,,AM,2024-07-01,,,,,0.6112971305847168,Detection,,,,2024-07-01_315,,,R50D6
2024-07-01T12:00:55.620000,,,2024-07-01T12:00:55.620000,,True,,False,,AM,2024-07-01,,,,,0.26682454347610474,Detection,,,,2024-07-01_316,,,R50D6
2024-07-01T12:01:20.190000,,,2024-07-01T12:01:20.190000,,True,,False,,AM,2024-07-01,,,,,0.3432294726371765,Detection,,,,2024-07-01_317,,,R50D6
2024-07-01T12:03:06.920000,,,2024-07-01T12:03:06.920000,,True,,False,,AM,2024-07-01,,,,,0.44705528020858765,Detection,,,,2024-07-01_318,,,R50D6
2024-07-01T12:04:09,,,2024-07-01T12:04:09,,True,,False,,AM,2024-07-01,,,,,0.9060742855072021,Detection,,,,2024-07-01_319,,,R50D6
2024-07-01T12:06:39,,,2024-07-01T12:06:39,,True,,False,,AM,2024-07-01,,,,,0.8073050379753113,Detection,,,,2024-07-01_320,,,R50D6
2024-07-01T12:14:09,,,2024-07-01T12:14:09,,True,,False,,AM,2024-07-01,,,,,0.8961265087127686,Detection,,,,2024-07-01_321,,,R50D6
2024-07-01T12:21:40.970000,,,2024-07-01T12:21:40.970000,,True,,False,,AM,2024-07-01,,,,,0.26410579681396484,Detection,,,,2024-07-01_322,,,R50D6
2024-07-01T12:22:22.080000,,,2024-07-01T12:22:22.080000,,True,,False,,AM,2024-07-01,,,,,0.7966031432151794,Detection,,,,2024-07-01_323,,,R50D6
2024-07-01T12:24:23.090000,,,2024-07-01T12:24:23.090000,,True,,False,,AM,2024-07-01,,,,,0.3480892777442932,Detection,,,,2024-07-01_324,,,R50D6
2024-07-01T12:25:06.980000,,,2024-07-01T12:25:06.980000,,True,,False,,AM,2024-07-01,,,,,0.23069974780082703,Detection,,,,2024-07-01_325,,,R50D6
2024-07-01T12:25:27.960000,,,2024-07-01T12:25:27.960000,,True,,False,,AM,2024-07-01,,,,,0.24063098430633545,Detection,,,,2024-07-01_326,,,R50D6
2024-07-01T12:26:40.980000,,,2024-07-01T12:26:40.980000,,True,,False,,AM,2024-07-01,,,,,0.4857230484485626,Detection,,,,2024-07-01_327,,,R50D6
2024-07-01T12:28:08.070000,,,2024-07-01T12:28:08.070000,,True,,False,,AM,2024-07-01,,,,,0.8679236769676208,Detection,,,,2024-07-01_328,,,R50D6
,,,2024-07-01T12:28:08.770000,,True,,False,,AM,2024-07-01,,,,,,Detection,,,,2024-07-01_329,,,R50D6
2024-07-01T12:29:05.880000,,,2024-07-01T12:29:05.880000,,True,,False,,AM,2024-07-01,,,,,0.4129958748817444,Detection,,,,2024-07-01_330,,,R50D6
2024-07-01T12:29:40.550000,,,2024-07-01T12:29:40.550000,,True,,False,,AM,2024-07-01,,,,,0.27920863032341003,Detection,,,,2024-07-01_331,,,R50D6
2024-07-01T12:30:26.200000,,,2024-07-01T12:30:26.200000,,True,,False,,AM,2024-07-01,,,,,0.48660793900489807,Detection,,,,2024-07-01_332,,,R50D6
2024-07-01T12:30:37.720000,,,2024-07-01T12:30:37.720000,,True,,False,,AM,2024-07-01,,,,,0.32270097732543945,Detection,,,,2024-07-01_333,,,R50D6
2024-07-01T12:32:08,,,2024-07-01T12:32:08,,True,,False,,AM,2024-07-01,,,,,0.6462056040763855,Detection,,,,2024-07-01_334,,,R50D6
2024-07-01T12:39:09,,,2024-07-01T12:39:09,,True,,False,,AM,2024-07-01,,,,,0.8045870661735535,Detection,,,,2024-07-01_335,,,R50D6
2024-07-01T12:39:36.990000,,,2024-07-01T12:39:36.990000,,True,,False,,AM,2024-07-01,,,,,0.27764183282852173,Detection,,,,2024-07-01_336,,,R50D6
2024-07-01T12:41:37.950000,,,2024-07-01T12:41:37.950000,,True,,False,,AM,2024-07-01,,,,,0.2349701225757599,Detection,,,,2024-07-01_337,,,R50D6
2024-07-01T12:48:03.150000,,,2024-07-01T12:48:03.150000,,True,,False,,AM,2024-07-01,,,,,0.5349574685096741,Detection,,,,2024-07-01_338,,,R50D6
2024-07-01T12:49:30.660000,,,2024-07-01T12:49:30.660000,,True,,False,,AM,2024-07-01,,,,,0.8338413238525391,Detection,,,,2024-07-01_339,,,R50D6
,,,2024-07-01T12:49:31.290000,,True,,False,,AM,2024-07-01,,,,,,Detection,,,,2024-07-01_340,,,R50D6
2024-07-01T12:50:38,,,2024-07-01T12:50:38,,True,,False,,AM,2024-07-01,,,,,0.6629598736763,Detection,,,,2024-07-01_341,,,R50D6
2024-07-01T12:51:47.860000,,,2024-07-01T12:51:47.860000,,True,,False,,AM,2024-07-01,,,,,0.23828445374965668,Detection,,,,2024-07-01_342,,,R50D6
2024-07-01T12:52:23,,,2024-07-01T12:52:23,,True,,False,,AM,2024-07-01,,,,,0.2541967034339905,Detection,,,,2024-07-01_343,,,R50D6
2024-07-01T12:52:54.010000,,,2024-07-01T12:52:54.010000,,True,,False,,AM,2024-07-01,,,,,0.4756011962890625,Detection,,,,2024-07-01_344,,,R50D6
2024-07-01T12:53:39.010000,,,2024-07-01T12:53:39.010000,,True,,False,,AM,2024-07-01,,,,,0.8864433169364929,Detection,,,,2024-07-01_345,,,R50D6
2024-07-01T12:54:51.120000,,,2024-07-01T12:54:51.120000,,True,,False,,AM,2024-07-01,,,,,0.8402022123336792,Detection,,,,2024-07-01_346,,,R50D6
2024-07-01T12:56:54.870000,,,2024-07-01T12:56:54.870000,,True,,False,,AM,2024-07-01,,,,,0.2516917288303375,Detection,,,,2024-07-01_347,,,R50D6
2024-07-01T12:58:39,,,2024-07-01T12:58:39,,True,,False,,AM,2024-07-01,,,,,0.8251252770423889,Detection,,,,2024-07-01_348,,,R50D6
2024-07-01T12:58:39.970000,,,2024-07-01T12:58:39.970000,,True,,False,,AM,2024-07-01,,,,,0.20256924629211426,Detection,,,,2024-07-01_349,,,R50D6
2024-07-01T13:00:07.670000,,,2024-07-01T13:00:07.670000,,True,,False,,AM,2024-07-01,,,,,0.5724678039550781,Detection,,,,2024-07-01_350,,,R50D6
2024-07-01T13:00:43.130000,,,2024-07-01T13:00:43.130000,,True,,False,,AM,2024-07-01,,,,,0.4652695059776306,Detection,,,,2024-07-01_351,,,R50D6
2024-07-01T13:01:24.140000,,,2024-07-01T13:01:24.140000,,True,,False,,AM,2024-07-01,,,,,0.7075677514076233,Detection,,,,2024-07-01_352,,,R50D6
2024-07-01T13:01:48.700000,,,2024-07-01T13:01:48.700000,,True,,False,,AM,2024-07-01,,,,,0.633109986782074,Detection,,,,2024-07-01_353,,,R50D6
2024-07-01T13:07:12.720000,,,2024-07-01T13:07:12.720000,,True,,False,,AM,2024-07-01,,,,,0.7392475605010986,Detection,,,,2024-07-01_354,,,R50D6
2024-07-01T13:10:20.020000,,,2024-07-01T13:10:20.020000,,True,,False,,AM,2024-07-01,,,,,0.5006851553916931,Detection,,,,2024-07-01_355,,,R50D6
2024-07-01T13:12:22.380000,,,2024-07-01T13:12:22.380000,,True,,False,,AM,2024-07-01,,,,,0.36329174041748047,Detection,,,,2024-07-01_356,,,R50D6
2024-07-01T13:12:52.030000,,,2024-07-01T13:12:52.030000,,True,,False,,AM,2024-07-01,,,,,0.48347771167755127,Detection,,,,2024-07-01_357,,,R50D6
2024-07-01T13:13:26.690000,,,2024-07-01T13:13:26.690000,,True,,False,,AM,2024-07-01,,,,,0.7826720476150513,Detection,,,,2024-07-01_358,,,R50D6
2024-07-01T13:14:06.010000,,,2024-07-01T13:14:06.010000,,True,,False,,AM,2024-07-01,,,,,0.8697338104248047,Detection,,,,2024-07-01_359,,,R50D6
2024-07-01T13:14:46.700000,,,2024-07-01T13:14:46.700000,,True,,False,,AM,2024-07-01,,,,,0.5211973786354065,Detection,,,,2024-07-01_360,,,R50D6
2024-07-01T13:16:10.960000,,,2024-07-01T13:16:10.960000,,True,,False,,AM,2024-07-01,,,,,0.5920084118843079,Detection,,,,2024-07-01_361,,,R50D6
2024-07-01T13:17:19.390000,,,2024-07-01T13:17:19.390000,,True,,False,,AM,2024-07-01,,,,,0.23090581595897675,Detection,,,,2024-07-01_362,,,R50D6
2024-07-01T13:18:10.060000,,,2024-07-01T13:18:10.060000,,True,,False,,AM,2024-07-01,,,,,0.4781845510005951,Detection,,,,2024-07-01_363,,,R50D6
,,,2024-07-01T13:18:10.600000,,True,,False,,AM,2024-07-01,,,,,,Detection,,,,2024-07-01_364,,,R50D6
2024-07-01T13:20:52.250000,,,2024-07-01T13:20:52.250000,,True,,False,,AM,2024-07-01,,,,,0.4953433573246002,Detection,,,,2024-07-01_365,,,R50D6
2024-07-01T13:21:23.230000,,,2024-07-01T13:21:23.230000,,True,,False,,AM,2024-07-01,,,,,0.21652014553546906,Detection,,,,2024-07-01_366,,,R50D6
2024-07-01T13:23:50.940000,,,2024-07-01T13:23:50.940000,,True,,False,,AM,2024-07-01,,,,,0.8332412838935852,Detection,,,,2024-07-01_367,,,R50D6
2024-07-01T13:24:23.170000,,,2024-07-01T13:24:23.170000,,True,,False,,AM,2024-07-01,,,,,0.641340434551239,Detection,,,,2024-07-01_368,,,R50D6
2024-07-01T13:24:35.100000,,,2024-07-01T13:24:35.100000,,True,,False,,AM,2024-07-01,,,,,0.40157902240753174,Detection,,,,2024-07-01_369,,,R50D6
2024-07-01T13:29:35.940000,,,2024-07-01T13:29:35.940000,,True,,False,,AM,2024-07-01,,,,,0.34564682841300964,Detection,,,,2024-07-01_370,,,R50D6
2024-07-01T13:30:13.150000,,,2024-07-01T13:30:13.150000,,True,,False,,AM,2024-07-01,,,,,0.3815244138240814,Detection,,,,2024-07-01_371,,,R50D6
2024-07-01T13:30:18.260000,,,2024-07-01T13:30:18.260000,,True,,False,,AM,2024-07-01,,,,,0.21629060804843903,Detection,,,,2024-07-01_372,,,R50D6
2024-07-01T13:31:47.470000,,,2024-07-01T13:31:47.470000,,True,,False,,AM,2024-07-01,,,,,0.47336214780807495,Detection,,,,2024-07-01_373,,,R50D6
2024-07-01T13:32:36.010000,,,2024-07-01T13:32:36.010000,,True,,False,,AM,2024-07-01,,,,,0.7058830857276917,Detection,,,,2024-07-01_374,,,R50D6
2024-07-01T13:36:06,,,2024-07-01T13:36:06,,True,,False,,AM,2024-07-01,,,,,0.4860256314277649,Detection,,,,2024-07-01_375,,,R50D6
2024-07-01T13:36:37.960000,,,2024-07-01T13:36:37.960000,,True,,False,,AM,2024-07-01,,,,,0.22391609847545624,Detection,,,,2024-07-01_376,,,R50D6
2024-07-01T13:36:39,,,2024-07-01T13:36:39,,True,,False,,AM,2024-07-01,,,,,0.5493930578231812,Detection,,,,2024-07-01_377,,,R50D6
2024-07-01T13:39:05,,,2024-07-01T13:39:05,,True,,False,,AM,2024-07-01,,,,,0.24536651372909546,Detection,,,,2024-07-01_378,,,R50D6
2024-07-01T13:39:06.010000,,,2024-07-01T13:39:06.010000,,True,,False,,AM,2024-07-01,,,,,0.34738755226135254,Detection,,,,2024-07-01_379,,,R50D6
2024-07-01T13:41:53.070000,,,2024-07-01T13:41:53.070000,,True,,False,,AM,2024-07-01,,,,,0.4158955514431,Detection,,,,2024-07-01_380,,,R50D6
2024-07-01T13:43:07,,,2024-07-01T13:43:07,,True,,False,,AM,2024-07-01,,,,,0.48006340861320496,Detection,,,,2024-07-01_381,,,R50D6
2024-07-01T13:49:26.030000,,,2024-07-01T13:49:26.030000,,True,,False,,AM,2024-07-01,,,,,0.28616076707839966,Detection,,,,2024-07-01_382,,,R50D6
2024-07-01T13:50:55.980000,,,2024-07-01T13:50:55.980000,,True,,False,,AM,2024-07-01,,,,,0.5208300948143005,Detection,,,,2024-07-01_383,,,R50D6
2024-07-01T13:51:37.990000,,,2024-07-01T13:51:37.990000,,True,,False,,AM,2024-07-01,,,,,0.44576361775398254,Detection,,,,2024-07-01_384,,,R50D6
2024-07-01T13:51:38.990000,,,2024-07-01T13:51:38.990000,,True,,False,,AM,2024-07-01,,,,,0.3902532756328583,Detection,,,,2024-07-01_385,,,R50D6
2024-07-01T13:55:52.980000,,,2024-07-01T13:55:52.980000,,True,,False,,AM,2024-07-01,,,,,0.28720563650131226,Detection,,,,2024-07-01_386,,,R50D6
2024-07-01T13:59:07.010000,,,2024-07-01T13:59:07.010000,,True,,False,,AM,2024-07-01,,,,,0.6901705861091614,Detection,,,,2024-07-01_387,,,R50D6
2024-07-01T14:00:08.010000,,,2024-07-01T14:00:08.010000,,True,,False,,AM,2024-07-01,,,,,0.3287695050239563,Detection,,,,2024-07-01_388,,,R50D6
2024-07-01T14:01:34.600000,,,2024-07-01T14:01:34.600000,,True,,False,,AM,2024-07-01,,,,,0.4768158495426178,Detection,,,,2024-07-01_389,,,R50D6
2024-07-01T14:01:35,,,2024-07-01T14:01:35,,True,,False,,AM,2024-07-01,,,,,0.3765081763267517,Detection,,,,2024-07-01_390,,,R50D6
2024-07-01T14:02:00.620000,,,2024-07-01T14:02:00.620000,,True,,False,,AM,2024-07-01,,,,,0.4490165412425995,Detection,,,,2024-07-01_391,,,R50D6
2024-07-01T14:03:54.420000,,,2024-07-01T14:03:54.420000,,True,,False,,AM,2024-07-01,,,,,0.30643022060394287,Detection,,,,2024-07-01_392,,,R50D6
2024-07-01T14:04:24.050000,,,2024-07-01T14:04:24.050000,,True,,False,,AM,2024-07-01,,,,,0.5605020523071289,Detection,,,,2024-07-01_393,,,R50D6
2024-07-01T14:11:07,,,2024-07-01T14:11:07,,True,,False,,AM,2024-07-01,,,,,0.8194869160652161,Detection,,,,2024-07-01_394,,,R50D6
2024-07-01T14:11:53.980000,,,2024-07-01T14:11:53.980000,,True,,False,,AM,2024-07-01,,,,,0.3454582393169403,Detection,,,,2024-07-01_395,,,R50D6
2024-07-01T14:13:23.880000,,,2024-07-01T14:13:23.880000,,True,,False,,AM,2024-07-01,,,,,0.23337322473526,Detection,,,,2024-07-01_396,,,R50D6
2024-07-01T14:14:05,,,2024-07-01T14:14:05,,True,,False,,AM,2024-07-01,,,,,0.43923598527908325,Detection,,,,2024-07-01_397,,,R50D6
2024-07-01T14:14:15.730000,,,2024-07-01T14:14:15.730000,,True,,False,,AM,2024-07-01,,,,,0.39119601249694824,Detection,,,,2024-07-01_398,,,R50D6
2024-07-01T14:14:51.960000,,,2024-07-01T14:14:51.960000,,True,,False,,AM,2024-07-01,,,,,0.5452231168746948,Detection,,,,2024-07-01_399,,,R50D6
2024-07-01T14:15:36.940000,,,2024-07-01T14:15:36.940000,,True,,False,,AM,2024-07-01,,,,,0.5046022534370422,Detection,,,,2024-07-01_400,,,R50D6
2024-07-01T14:16:55.310000,,,2024-07-01T14:16:55.310000,,True,,False,,AM,2024-07-01,,,,,0.5430735349655151,Detection,,,,2024-07-01_401,,,R50D6
2024-07-01T14:20:09.980000,,,2024-07-01T14:20:09.980000,,True,,False,,AM,2024-07-01,,,,,0.8526656031608582,Detection,,,,2024-07-01_402,,,R50D6
2024-07-01T14:20:38.990000,,,2024-07-01T14:20:38.990000,,True,,False,,AM,2024-07-01,,,,,0.2782217264175415,Detection,,,,2024-07-01_403,,,R50D6
2024-07-01T14:22:06,,,2024-07-01T14:22:06,,True,,False,,AM,2024-07-01,,,,,0.8454930186271667,Detection,,,,2024-07-01_404,,,R50D6
2024-07-01T14:23:02.690000,,,2024-07-01T14:23:02.690000,,True,,False,,AM,2024-07-01,,,,,0.42035114765167236,Detection,,,,2024-07-01_405,,,R50D6
2024-07-01T14:27:06.950000,,,2024-07-01T14:27:06.950000,,True,,False,,AM,2024-07-01,,,,,0.2456922084093094,Detection,,,,2024-07-01_406,,,R50D6
2024-07-01T14:28:23.080000,,,2024-07-01T14:28:23.080000,,True,,False,,AM,2024-07-01,,,,,0.29964837431907654,Detection,,,,2024-07-01_407,,,R50D6
2024-07-01T14:31:19.500000,,,2024-07-01T14:31:19.500000,,True,,False,,AM,2024-07-01,,,,,0.355137437582016,Detection,,,,2024-07-01_408,,,R50D6
2024-07-01T14:33:08.690000,,,2024-07-01T14:33:08.690000,,True,,False,,AM,2024-07-01,,,,,0.5139003396034241,Detection,,,,2024-07-01_409,,,R50D6
2024-07-01T14:36:10.860000,,,2024-07-01T14:36:10.860000,,True,,False,,AM,2024-07-01,,,,,0.7571826577186584,Detection,,,,2024-07-01_410,,,R50D6
2024-07-01T14:39:26.020000,,,2024-07-01T14:39:26.020000,,True,,False,,AM,2024-07-01,,,,,0.4681470990180969,Detection,,,,2024-07-01_411,,,R50D6
2024-07-01T14:46:39.940000,,,2024-07-01T14:46:39.940000,,True,,False,,AM,2024-07-01,,,,,0.6158462166786194,Detection,,,,2024-07-01_412,,,R50D6
,,,2024-07-01T14:46:40.660000,,True,,False,,AM,2024-07-01,,,,,,Detection,,,,2024-07-01_413,,,R50D6
2024-07-01T14:50:40.870000,,,2024-07-01T14:50:40.870000,,True,,False,,AM,2024-07-01,,,,,0.7378222942352295,Detection,,,,2024-07-01_414,,,R50D6
,,,2024-07-01T14:50:41.350000,,True,,False,,AM,2024-07-01,,,,,,Detection,,,,2024-07-01_415,,,R50D6
2024-07-01T14:54:35.210000,,,2024-07-01T14:54:35.210000,,True,,False,,AM,2024-07-01,,,,,0.3829011023044586,Detection,,,,2024-07-01_416,,,R50D6
2024-07-01T14:56:08,,,2024-07-01T14:56:08,,True,,False,,AM,2024-07-01,,,,,0.5898903608322144,Detection,,,,2024-07-01_417,,,R50D6
2024-07-01T15:03:37.980000,,,2024-07-01T15:03:37.980000,,True,,False,,AM,2024-07-01,,,,,0.4504779279232025,Detection,,,,2024-07-01_418,,,R50D6
2024-07-01T15:14:36.980000,,,2024-07-01T15:14:36.980000,,True,,False,,AM,2024-07-01,,,,,0.7228207588195801,Detection,,,,2024-07-01_419,,,R50D6
2024-07-01T15:15:42.990000,,,2024-07-01T15:15:42.990000,,True,,False,,AM,2024-07-01,,,,,0.6831822991371155,Detection,,,,2024-07-01_420,,,R50D6
2024-07-01T15:17:36.020000,,,2024-07-01T15:17:36.020000,,True,,False,,AM,2024-07-01,,,,,0.8256968259811401,Detection,,,,2024-07-01_421,,,R50D6
2024-07-01T15:18:19.070000,,,2024-07-01T15:18:19.070000,,True,,False,,AM,2024-07-01,,,,,0.20731720328330994,Detection,,,,2024-07-01_422,,,R50D6
2024-07-01T15:18:20.040000,,,2024-07-01T15:18:20.040000,,True,,False,,AM,2024-07-01,,,,,0.2474280297756195,Detection,,,,2024-07-01_423,,,R50D6
2024-07-01T15:21:52.020000,,,2024-07-01T15:21:52.020000,,True,,False,,AM,2024-07-01,,,,,0.7302027940750122,Detection,,,,2024-07-01_424,,,R50D6
2024-07-01T15:22:20.560000,,,2024-07-01T15:22:20.560000,,True,,False,,AM,2024-07-01,,,,,0.5028963088989258,Detection,,,,2024-07-01_425,,,R50D6
2024-07-01T15:23:09.010000,,,2024-07-01T15:23:09.010000,,True,,False,,AM,2024-07-01,,,,,0.7764164209365845,Detection,,,,2024-07-01_426,,,R50D6
2024-07-01T15:24:33.950000,,,2024-07-01T15:24:33.950000,,True,,False,,AM,2024-07-01,,,,,0.26092252135276794,Detection,,,,2024-07-01_427,,,R50D6
2024-07-01T15:25:06,,,2024-07-01T15:25:06,,True,,False,,AM,2024-07-01,,,,,0.5365577340126038,Detection,,,,2024-07-01_428,,,R50D6
2024-07-01T15:29:03.990000,,,2024-07-01T15:29:03.990000,,True,,False,,AM,2024-07-01,,,,,0.42278698086738586,Detection,,,,2024-07-01_429,,,R50D6
2024-07-01T15:29:49.140000,,,2024-07-01T15:29:49.140000,,True,,False,,AM,2024-07-01,,,,,0.5503679513931274,Detection,,,,2024-07-01_430,,,R50D6
2024-07-01T15:30:27.910000,,,2024-07-01T15:30:27.910000,,True,,False,,AM,2024-07-01,,,,,0.4230480492115021,Detection,,,,2024-07-01_431,,,R50D6
2024-07-01T15:32:37,,,2024-07-01T15:32:37,,True,,False,,AM,2024-07-01,,,,,0.6823486089706421,Detection,,,,2024-07-01_432,,,R50D6
2024-07-01T15:32:37.980000,,,2024-07-01T15:32:37.980000,,True,,False,,AM,2024-07-01,,,,,0.3378421366214752,Detection,,,,2024-07-01_433,,,R50D6
2024-07-01T15:36:46.290000,,,2024-07-01T15:36:46.290000,,True,,False,,AM,2024-07-01,,,,,0.5280795097351074,Detection,,,,2024-07-01_434,,,R50D6
2024-07-01T15:40:22.100000,,,2024-07-01T15:40:22.100000,,True,,False,,AM,2024-07-01,,,,,0.485777348279953,Detection,,,,2024-07-01_435,,,R50D6
2024-07-01T15:42:20.360000,,,2024-07-01T15:42:20.360000,,True,,False,,AM,2024-07-01,,,,,0.24384577572345734,Detection,,,,2024-07-01_436,,,R50D6
,,,2024-07-01T15:42:24.240000,,True,,False,,AM,2024-07-01,,,,,,Detection,,,,2024-07-01_437,,,R50D6
2024-07-01T15:42:55.050000,,,2024-07-01T15:42:55.050000,,True,,False,,AM,2024-07-01,,,,,0.5522682070732117,Detection,,,,2024-07-01_438,,,R50D6
2024-07-01T15:44:22,,,2024-07-01T15:44:22,,True,,False,,AM,2024-07-01,,,,,0.6047243475914001,Detection,,,,2024-07-01_439,,,R50D6
2024-07-01T15:45:53.880000,,,2024-07-01T15:45:53.880000,,True,,False,,AM,2024-07-01,,,,,0.7854147553443909,Detection,,,,2024-07-01_440,,,R50D6
2024-07-01T15:51:33.900000,,,2024-07-01T15:51:33.900000,,True,,False,,AM,2024-07-01,,,,,0.42114800214767456,Detection,,,,2024-07-01_441,,,R50D6
2024-07-01T15:53:38.950000,,,2024-07-01T15:53:38.950000,,True,,False,,AM,2024-07-01,,,,,0.6281007528305054,Detection,,,,2024-07-01_442,,,R50D6
2024-07-01T15:54:23.090000,,,2024-07-01T15:54:23.090000,,True,,False,,AM,2024-07-01,,,,,0.8858768343925476,Detection,,,,2024-07-01_443,,,R50D6
2024-07-01T15:56:07.880000,,,2024-07-01T15:56:07.880000,,True,,False,,AM,2024-07-01,,,,,0.21942833065986633,Detection,,,,2024-07-01_444,,,R50D6
2024-07-01T15:56:35,,,2024-07-01T15:56:35,,True,,False,,AM,2024-07-01,,,,,0.8916206955909729,Detection,,,,2024-07-01_445,,,R50D6
2024-07-01T15:58:14.170000,,,2024-07-01T15:58:14.170000,,True,,False,,AM,2024-07-01,,,,,0.20965465903282166,Detection,,,,2024-07-01_446,,,R50D6
,,,2024-07-01T15:58:14.440000,,True,,False,,AM,2024-07-01,,,,,,Detection,,,,2024-07-01_447,,,R50D6
2024-07-01T16:03:53.180000,,,2024-07-01T16:03:53.180000,,True,,False,,AM,2024-07-01,,,,,0.5530749559402466,Detection,,,,2024-07-01_448,,,R50D6
2024-07-01T16:09:22.920000,,,2024-07-01T16:09:22.920000,,True,,False,,AM,2024-07-01,,,,,0.23032136261463165,Detection,,,,2024-07-01_449,,,R50D6
2024-07-01T16:10:53.930000,,,2024-07-01T16:10:53.930000,,True,,False,,AM,2024-07-01,,,,,0.4601871371269226,Detection,,,,2024-07-01_450,,,R50D6
2024-07-01T16:14:06.990000,,,2024-07-01T16:14:06.990000,,True,,False,,AM,2024-07-01,,,,,0.8015414476394653,Detection,,,,2024-07-01_451,,,R50D6
2024-07-01T16:14:54.990000,,,2024-07-01T16:14:54.990000,,True,,False,,AM,2024-07-01,,,,,0.28206536173820496,Detection,,,,2024-07-01_452,,,R50D6
2024-07-01T16:16:49.970000,,,2024-07-01T16:16:49.970000,,True,,False,,AM,2024-07-01,,,,,0.3433946967124939,Detection,,,,2024-07-01_453,,,R50D6
2024-07-01T16:19:35,,,2024-07-01T16:19:35,,True,,False,,AM,2024-07-01,,,,,0.5031151175498962,Detection,,,,2024-07-01_454,,,R50D6
2024-07-01T16:25:39,,,2024-07-01T16:25:39,,True,,False,,AM,2024-07-01,,,,,0.6641389727592468,Detection,,,,2024-07-01_455,,,R50D6
2024-07-01T16:35:05.990000,,,2024-07-01T16:35:05.990000,,True,,False,,AM,2024-07-01,,,,,0.3012562692165375,Detection,,,,2024-07-01_456,,,R50D6
2024-07-01T16:39:33.650000,,,2024-07-01T16:39:33.650000,,True,,False,,AM,2024-07-01,,,,,0.21346858143806458,Detection,,,,2024-07-01_457,,,R50D6
2024-07-01T16:41:05,,,2024-07-01T16:41:05,,True,,False,,AM,2024-07-01,,,,,0.8823436498641968,Detection,,,,2024-07-01_458,,,R50D6
2024-07-01T16:49:40.990000,,,2024-07-01T16:49:40.990000,,True,,False,,AM,2024-07-01,,,,,0.2146778702735901,Detection,,,,2024-07-01_459,,,R50D6
2024-07-01T16:50:14.020000,,,2024-07-01T16:50:14.020000,,True,,False,,AM,2024-07-01,,,,,0.7124311923980713,Detection,,,,2024-07-01_460,,,R50D6
2024-07-01T16:52:33.470000,,,2024-07-01T16:52:33.470000,,True,,False,,AM,2024-07-01,,,,,0.7088645696640015,Detection,,,,2024-07-01_461,,,R50D6
2024-07-01T16:52:49.750000,,,2024-07-01T16:52:49.750000,,True,,False,,AM,2024-07-01,,,,,0.2607806622982025,Detection,,,,2024-07-01_462,,,R50D6
2024-07-01T16:56:47.960000,,,2024-07-01T16:56:47.960000,,True,,False,,AM,2024-07-01,,,,,0.2218438982963562,Detection,,,,2024-07-01_463,,,R50D6
2024-07-01T16:57:50.030000,,,2024-07-01T16:57:50.030000,,True,,False,,AM,2024-07-01,,,,,0.2567785978317261,Detection,,,,2024-07-01_464,,,R50D6
2024-07-01T17:00:14.980000,,,2024-07-01T17:00:14.980000,,True,,False,,AM,2024-07-01,,,,,0.6203455924987793,Detection,,,,2024-07-01_465,,,R50D6
2024-07-01T17:01:41.880000,,,2024-07-01T17:01:41.880000,,True,,False,,AM,2024-07-01,,,,,0.4771442413330078,Detection,,,,2024-07-01_466,,,R50D6
2024-07-01T17:02:47.530000,,,2024-07-01T17:02:47.530000,,True,,False,,AM,2024-07-01,,,,,0.4722023010253906,Detection,,,,2024-07-01_467,,,R50D6
2024-07-01T17:03:20.890000,,,2024-07-01T17:03:20.890000,,True,,False,,AM,2024-07-01,,,,,0.4201628565788269,Detection,,,,2024-07-01_468,,,R50D6
2024-07-01T17:07:05.010000,,,2024-07-01T17:07:05.010000,,True,,False,,AM,2024-07-01,,,,,0.6362056136131287,Detection,,,,2024-07-01_469,,,R50D6
