detected,plot_path,depth,mag,time,s_detected,unique_id,p_detected,catalogued,date,p_confidence,p_predicted,event_id,mag_type,code,network,s_confidence,s_predicted,long,s_error,lat,provider,epi_distance,p_error
True,,,,2024-07-08T13:30:30.050000,,2024-07-08_511,2024-07-08T13:30:30.050000,False,2024-07-08,0.8416362404823303,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-08T13:31:05.020000,,2024-07-08_512,2024-07-08T13:31:05.020000,False,2024-07-08,0.7257969975471497,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-08T13:31:39,,2024-07-08_513,2024-07-08T13:31:39,False,2024-07-08,0.4516996443271637,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-08T13:32:16.550000,,2024-07-08_514,2024-07-08T13:32:16.550000,False,2024-07-08,0.8456092476844788,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-08T13:32:17.120000,,2024-07-08_515,,False,2024-07-08,,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-08T13:32:50.950000,,2024-07-08_516,2024-07-08T13:32:50.950000,False,2024-07-08,0.6489549279212952,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-08T13:34:07.970000,,2024-07-08_517,2024-07-08T13:34:07.970000,False,2024-07-08,0.4828276932239532,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-08T13:34:35.990000,,2024-07-08_518,2024-07-08T13:34:35.990000,False,2024-07-08,0.6610427498817444,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-08T13:35:15.930000,,2024-07-08_519,2024-07-08T13:35:15.930000,False,2024-07-08,0.531981885433197,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-08T13:36:04,,2024-07-08_520,2024-07-08T13:36:04,False,2024-07-08,0.6134141087532043,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-08T13:37:50.290000,,2024-07-08_521,2024-07-08T13:37:50.290000,False,2024-07-08,0.7934637069702148,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-08T13:39:22.970000,,2024-07-08_522,2024-07-08T13:39:22.970000,False,2024-07-08,0.6278687715530396,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-08T13:39:23.950000,,2024-07-08_523,2024-07-08T13:39:23.950000,False,2024-07-08,0.2395913302898407,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-08T13:43:36,,2024-07-08_524,2024-07-08T13:43:36,False,2024-07-08,0.809583842754364,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-08T13:46:07.970000,,2024-07-08_525,2024-07-08T13:46:07.970000,False,2024-07-08,0.5237428545951843,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-08T13:47:54.980000,,2024-07-08_526,2024-07-08T13:47:54.980000,False,2024-07-08,0.7806519269943237,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-08T13:49:12.280000,,2024-07-08_527,2024-07-08T13:49:12.280000,False,2024-07-08,0.5227858424186707,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-08T13:50:24.830000,,2024-07-08_528,2024-07-08T13:50:24.830000,False,2024-07-08,0.760040819644928,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-08T13:54:40.210000,,2024-07-08_529,2024-07-08T13:54:40.210000,False,2024-07-08,0.6633560061454773,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-08T13:56:39,,2024-07-08_530,2024-07-08T13:56:39,False,2024-07-08,0.5975511074066162,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-08T13:59:51.100000,,2024-07-08_531,2024-07-08T13:59:51.100000,False,2024-07-08,0.7190191745758057,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-08T14:01:39,,2024-07-08_532,2024-07-08T14:01:39,False,2024-07-08,0.3691469728946686,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-08T14:01:57.990000,,2024-07-08_533,2024-07-08T14:01:57.990000,False,2024-07-08,0.2345765680074691,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-08T14:03:21.080000,,2024-07-08_534,2024-07-08T14:03:21.080000,False,2024-07-08,0.6573209762573242,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-08T14:06:15.080000,,2024-07-08_535,2024-07-08T14:06:15.080000,False,2024-07-08,0.2588478326797485,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-08T14:12:25.190000,,2024-07-08_536,2024-07-08T14:12:25.190000,False,2024-07-08,0.7716347575187683,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-08T14:12:34.890000,,2024-07-08_537,2024-07-08T14:12:34.890000,False,2024-07-08,0.3103500306606293,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-08T14:14:22.130000,,2024-07-08_538,2024-07-08T14:14:22.130000,False,2024-07-08,0.2091796100139618,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-08T14:16:56,,2024-07-08_539,2024-07-08T14:16:56,False,2024-07-08,0.5432114601135254,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-08T14:22:21.090000,,2024-07-08_540,2024-07-08T14:22:21.090000,False,2024-07-08,0.5840160846710205,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-08T14:22:46.570000,,2024-07-08_541,2024-07-08T14:22:46.570000,False,2024-07-08,0.6537600159645081,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-08T14:23:24,,2024-07-08_542,2024-07-08T14:23:24,False,2024-07-08,0.6410602331161499,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-08T14:23:51.140000,,2024-07-08_543,2024-07-08T14:23:51.140000,False,2024-07-08,0.5395367741584778,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-08T14:24:45.870000,,2024-07-08_544,2024-07-08T14:24:45.870000,False,2024-07-08,0.5542862415313721,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-08T14:26:52.090000,,2024-07-08_545,2024-07-08T14:26:52.090000,False,2024-07-08,0.3003895878791809,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-08T14:29:19.060000,,2024-07-08_546,2024-07-08T14:29:19.060000,False,2024-07-08,0.296618103981018,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-08T14:29:51.980000,,2024-07-08_547,2024-07-08T14:29:51.980000,False,2024-07-08,0.2469236254692077,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-08T14:30:12.890000,,2024-07-08_548,2024-07-08T14:30:12.890000,False,2024-07-08,0.56424880027771,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-08T14:32:15.010000,,2024-07-08_549,2024-07-08T14:32:15.010000,False,2024-07-08,0.7917117476463318,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-08T14:34:35.970000,,2024-07-08_550,2024-07-08T14:34:35.970000,False,2024-07-08,0.2166818976402282,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-08T14:36:01.910000,,2024-07-08_551,2024-07-08T14:36:01.910000,False,2024-07-08,0.4110949635505676,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-08T14:38:23.170000,,2024-07-08_552,2024-07-08T14:38:23.170000,False,2024-07-08,0.8853529095649719,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-08T14:38:40.050000,,2024-07-08_553,2024-07-08T14:38:40.050000,False,2024-07-08,0.4274873435497284,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-08T14:39:06.890000,,2024-07-08_554,2024-07-08T14:39:06.890000,False,2024-07-08,0.2096642553806305,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-08T14:42:04.930000,,2024-07-08_555,2024-07-08T14:42:04.930000,False,2024-07-08,0.7066503763198853,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-08T14:42:34.910000,,2024-07-08_556,2024-07-08T14:42:34.910000,False,2024-07-08,0.7308359146118164,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-08T14:45:07.980000,,2024-07-08_557,2024-07-08T14:45:07.980000,False,2024-07-08,0.6068291068077087,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-08T14:46:06.980000,,2024-07-08_558,2024-07-08T14:46:06.980000,False,2024-07-08,0.3949911892414093,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-08T14:46:07.990000,,2024-07-08_559,2024-07-08T14:46:07.990000,False,2024-07-08,0.3708719909191131,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-08T14:46:09.020000,,2024-07-08_560,2024-07-08T14:46:09.020000,False,2024-07-08,0.233114019036293,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-08T14:49:35.770000,,2024-07-08_561,2024-07-08T14:49:35.770000,False,2024-07-08,0.2406497150659561,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-08T14:54:43.220000,,2024-07-08_562,2024-07-08T14:54:43.220000,False,2024-07-08,0.2250508666038513,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-08T14:56:01.930000,,2024-07-08_563,2024-07-08T14:56:01.930000,False,2024-07-08,0.2175126820802688,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-08T14:57:37.930000,,2024-07-08_564,2024-07-08T14:57:37.930000,False,2024-07-08,0.2953925430774688,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-08T14:58:39.990000,,2024-07-08_565,2024-07-08T14:58:39.990000,False,2024-07-08,0.7763217091560364,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-08T15:00:41.060000,,2024-07-08_566,2024-07-08T15:00:41.060000,False,2024-07-08,0.7213617563247681,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-08T15:06:10.950000,,2024-07-08_567,2024-07-08T15:06:10.950000,False,2024-07-08,0.509372353553772,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-08T15:06:58.010000,,2024-07-08_568,2024-07-08T15:06:58.010000,False,2024-07-08,0.2795465886592865,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-08T15:07:23.050000,,2024-07-08_569,2024-07-08T15:07:23.050000,False,2024-07-08,0.6892006397247314,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-08T15:08:37.130000,,2024-07-08_570,2024-07-08T15:08:37.130000,False,2024-07-08,0.3345952332019806,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-08T15:09:53,,2024-07-08_571,2024-07-08T15:09:53,False,2024-07-08,0.6953359842300415,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-08T15:11:54.590000,,2024-07-08_572,2024-07-08T15:11:54.590000,False,2024-07-08,0.4170765876770019,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-08T15:14:16.920000,,2024-07-08_573,2024-07-08T15:14:16.920000,False,2024-07-08,0.2793463468551636,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-08T15:14:52.970000,,2024-07-08_574,2024-07-08T15:14:52.970000,False,2024-07-08,0.2886197566986084,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-08T15:15:38,,2024-07-08_575,2024-07-08T15:15:38,False,2024-07-08,0.67667156457901,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-08T15:25:21.040000,,2024-07-08_576,2024-07-08T15:25:21.040000,False,2024-07-08,0.4326137006282806,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-08T15:27:52.830000,,2024-07-08_577,2024-07-08T15:27:52.830000,False,2024-07-08,0.2246734648942947,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-08T15:28:21.050000,,2024-07-08_578,2024-07-08T15:28:21.050000,False,2024-07-08,0.5480128526687622,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-08T15:29:05.990000,,2024-07-08_579,2024-07-08T15:29:05.990000,False,2024-07-08,0.3596265316009521,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-08T15:32:13.690000,,2024-07-08_580,2024-07-08T15:32:13.690000,False,2024-07-08,0.4029630720615387,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-08T15:35:18.430000,,2024-07-08_581,2024-07-08T15:35:18.430000,False,2024-07-08,0.6155883073806763,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-08T15:39:12.920000,,2024-07-08_582,2024-07-08T15:39:12.920000,False,2024-07-08,0.5658693313598633,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-08T15:39:13.300000,,2024-07-08_583,,False,2024-07-08,,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-08T15:43:04.230000,,2024-07-08_584,2024-07-08T15:43:04.230000,False,2024-07-08,0.2018638104200363,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-08T15:52:35.990000,,2024-07-08_585,2024-07-08T15:52:35.990000,False,2024-07-08,0.2806043326854706,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-08T15:56:35.970000,,2024-07-08_586,2024-07-08T15:56:35.970000,False,2024-07-08,0.2258804887533188,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-08T15:56:40,,2024-07-08_587,2024-07-08T15:56:40,False,2024-07-08,0.2525563836097717,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-08T15:59:33.840000,,2024-07-08_588,2024-07-08T15:59:33.840000,False,2024-07-08,0.2119972705841064,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-08T16:03:21.060000,,2024-07-08_589,2024-07-08T16:03:21.060000,False,2024-07-08,0.7621805667877197,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-08T16:10:06.010000,,2024-07-08_590,2024-07-08T16:10:06.010000,False,2024-07-08,0.6205629706382751,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-08T16:10:06.940000,,2024-07-08_591,2024-07-08T16:10:06.940000,False,2024-07-08,0.6544389128684998,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-08T16:18:53.100000,,2024-07-08_592,2024-07-08T16:18:53.100000,False,2024-07-08,0.4683558344841003,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-08T16:22:23.070000,,2024-07-08_593,2024-07-08T16:22:23.070000,False,2024-07-08,0.4957366585731506,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-08T16:22:58.330000,,2024-07-08_594,2024-07-08T16:22:58.330000,False,2024-07-08,0.2388925105333328,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-08T16:24:13.600000,,2024-07-08_595,2024-07-08T16:24:13.600000,False,2024-07-08,0.5065090656280518,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-08T16:31:35.140000,,2024-07-08_596,2024-07-08T16:31:35.140000,False,2024-07-08,0.2273110747337341,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-08T16:32:11.610000,,2024-07-08_597,2024-07-08T16:32:11.610000,False,2024-07-08,0.431819885969162,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-08T16:36:53.090000,,2024-07-08_598,2024-07-08T16:36:53.090000,False,2024-07-08,0.8168025612831116,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-08T16:37:17.270000,,2024-07-08_599,2024-07-08T16:37:17.270000,False,2024-07-08,0.740115761756897,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-08T16:43:26.220000,,2024-07-08_600,2024-07-08T16:43:26.220000,False,2024-07-08,0.6746340990066528,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-08T16:44:44.030000,,2024-07-08_601,2024-07-08T16:44:44.030000,False,2024-07-08,0.3103915452957153,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-08T16:46:21.080000,,2024-07-08_602,2024-07-08T16:46:21.080000,False,2024-07-08,0.8343034386634827,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-08T16:48:16.460000,,2024-07-08_603,2024-07-08T16:48:16.460000,False,2024-07-08,0.7273955941200256,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-08T16:56:37.010000,,2024-07-08_604,2024-07-08T16:56:37.010000,False,2024-07-08,0.7135168313980103,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-08T16:56:54.830000,,2024-07-08_605,2024-07-08T16:56:54.830000,False,2024-07-08,0.3900509178638458,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-08T16:59:00.680000,,2024-07-08_606,2024-07-08T16:59:00.680000,False,2024-07-08,0.2539082467556,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-08T16:59:39,,2024-07-08_607,2024-07-08T16:59:39,False,2024-07-08,0.3881689012050628,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-08T17:01:56.110000,,2024-07-08_608,2024-07-08T17:01:56.110000,False,2024-07-08,0.3240636587142944,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-08T17:04:52.020000,,2024-07-08_609,2024-07-08T17:04:52.020000,False,2024-07-08,0.4363704621791839,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-08T17:06:11.950000,,2024-07-08_610,2024-07-08T17:06:11.950000,False,2024-07-08,0.623108446598053,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-08T17:06:13.150000,,2024-07-08_611,,False,2024-07-08,,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-08T17:07:25.030000,,2024-07-08_612,2024-07-08T17:07:25.030000,False,2024-07-08,0.5936520099639893,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-08T17:07:55.080000,,2024-07-08_613,2024-07-08T17:07:55.080000,False,2024-07-08,0.3670236468315124,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-08T17:11:35.900000,,2024-07-08_614,2024-07-08T17:11:35.900000,False,2024-07-08,0.3817086219787597,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-08T17:17:33.450000,,2024-07-08_615,2024-07-08T17:17:33.450000,False,2024-07-08,0.5918061137199402,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-08T17:23:23.050000,,2024-07-08_616,2024-07-08T17:23:23.050000,False,2024-07-08,0.2793241143226623,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-08T17:29:51.090000,,2024-07-08_617,2024-07-08T17:29:51.090000,False,2024-07-08,0.6077647805213928,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-08T17:31:06.900000,,2024-07-08_618,2024-07-08T17:31:06.900000,False,2024-07-08,0.6702420711517334,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-08T17:34:36.970000,,2024-07-08_619,2024-07-08T17:34:36.970000,False,2024-07-08,0.6749760508537292,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-08T17:35:04.010000,,2024-07-08_620,2024-07-08T17:35:04.010000,False,2024-07-08,0.3558596074581146,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-08T17:35:48.600000,,2024-07-08_621,2024-07-08T17:35:48.600000,False,2024-07-08,0.7386866211891174,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-08T17:35:48.970000,,2024-07-08_622,,False,2024-07-08,,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-08T17:36:36.030000,,2024-07-08_623,2024-07-08T17:36:36.030000,False,2024-07-08,0.7239048480987549,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-08T17:37:07,,2024-07-08_624,2024-07-08T17:37:07,False,2024-07-08,0.6944023966789246,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-08T17:38:07.990000,,2024-07-08_625,2024-07-08T17:38:07.990000,False,2024-07-08,0.7893145084381104,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-08T17:41:23.190000,,2024-07-08_626,2024-07-08T17:41:23.190000,False,2024-07-08,0.4372319877147674,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-08T17:47:24.770000,,2024-07-08_627,2024-07-08T17:47:24.770000,False,2024-07-08,0.4072373807430267,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-08T17:50:18.050000,,2024-07-08_628,2024-07-08T17:50:18.050000,False,2024-07-08,0.4434877336025238,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-08T17:53:20.240000,,2024-07-08_629,2024-07-08T17:53:20.240000,False,2024-07-08,0.4139988720417022,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-08T18:00:35.330000,,2024-07-08_630,2024-07-08T18:00:35.330000,False,2024-07-08,0.8369291424751282,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-08T18:01:23.090000,,2024-07-08_631,2024-07-08T18:01:23.090000,False,2024-07-08,0.6310914754867554,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-08T18:05:19.530000,,2024-07-08_632,2024-07-08T18:05:19.530000,False,2024-07-08,0.2400460243225097,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-08T18:06:08.030000,,2024-07-08_633,2024-07-08T18:06:08.030000,False,2024-07-08,0.7506168484687805,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-08T18:07:22.080000,,2024-07-08_634,2024-07-08T18:07:22.080000,False,2024-07-08,0.5626473426818848,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-08T18:07:51.150000,,2024-07-08_635,2024-07-08T18:07:51.150000,False,2024-07-08,0.7082877159118652,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-08T18:09:05.030000,,2024-07-08_636,2024-07-08T18:09:05.030000,False,2024-07-08,0.2060191333293914,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-08T18:09:05.990000,,2024-07-08_637,2024-07-08T18:09:05.990000,False,2024-07-08,0.4090003669261932,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-08T18:16:05.990000,,2024-07-08_638,2024-07-08T18:16:05.990000,False,2024-07-08,0.8909561634063721,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-08T18:18:53.130000,,2024-07-08_639,2024-07-08T18:18:53.130000,False,2024-07-08,0.5718532800674438,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-08T18:33:13.100000,,2024-07-08_640,2024-07-08T18:33:13.100000,False,2024-07-08,0.392110675573349,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-08T18:41:36.020000,,2024-07-08_641,2024-07-08T18:41:36.020000,False,2024-07-08,0.3538515865802765,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-08T18:48:07,,2024-07-08_642,2024-07-08T18:48:07,False,2024-07-08,0.336007684469223,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-08T18:49:05.660000,,2024-07-08_643,2024-07-08T18:49:05.660000,False,2024-07-08,0.6189353466033936,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-08T18:50:06.950000,,2024-07-08_644,2024-07-08T18:50:06.950000,False,2024-07-08,0.4612779915332794,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-08T18:50:39.960000,,2024-07-08_645,2024-07-08T18:50:39.960000,False,2024-07-08,0.2318232059478759,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-08T18:50:40.970000,,2024-07-08_646,2024-07-08T18:50:40.970000,False,2024-07-08,0.2712690532207489,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-08T18:52:21.790000,,2024-07-08_647,2024-07-08T18:52:21.790000,False,2024-07-08,0.4343621134757995,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-08T18:55:50.850000,,2024-07-08_648,2024-07-08T18:55:50.850000,False,2024-07-08,0.7971950173377991,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-08T18:59:08.500000,,2024-07-08_649,2024-07-08T18:59:08.500000,False,2024-07-08,0.5508085489273071,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-08T19:05:41.390000,,2024-07-08_650,2024-07-08T19:05:41.390000,False,2024-07-08,0.2920675277709961,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-08T19:09:27.660000,,2024-07-08_651,2024-07-08T19:09:27.660000,False,2024-07-08,0.5882571339607239,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-08T19:10:10.890000,,2024-07-08_652,2024-07-08T19:10:10.890000,False,2024-07-08,0.2086987793445587,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-08T19:23:13.230000,,2024-07-08_653,2024-07-08T19:23:13.230000,False,2024-07-08,0.5320367813110352,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-08T19:27:37,,2024-07-08_654,2024-07-08T19:27:37,False,2024-07-08,0.8126540184020996,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-08T19:28:08.060000,,2024-07-08_655,2024-07-08T19:28:08.060000,False,2024-07-08,0.6353420615196228,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-08T19:35:54.990000,,2024-07-08_656,2024-07-08T19:35:54.990000,False,2024-07-08,0.2447333931922912,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-08T19:38:40,,2024-07-08_657,2024-07-08T19:38:40,False,2024-07-08,0.2011855691671371,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-08T19:40:49.940000,,2024-07-08_658,2024-07-08T19:40:49.940000,False,2024-07-08,0.7005100846290588,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-08T19:40:51.530000,,2024-07-08_659,,False,2024-07-08,,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-08T19:41:25,,2024-07-08_660,2024-07-08T19:41:25,False,2024-07-08,0.2137526720762252,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-08T19:43:05.990000,,2024-07-08_661,2024-07-08T19:43:05.990000,False,2024-07-08,0.6403374075889587,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-08T19:43:55.020000,,2024-07-08_662,2024-07-08T19:43:55.020000,False,2024-07-08,0.7953685522079468,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-08T19:43:55.530000,,2024-07-08_663,,False,2024-07-08,,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-08T19:45:48.020000,,2024-07-08_664,2024-07-08T19:45:48.020000,False,2024-07-08,0.5029245615005493,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-08T19:46:49.030000,,2024-07-08_665,2024-07-08T19:46:49.030000,False,2024-07-08,0.4237858653068542,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-08T19:47:22.970000,,2024-07-08_666,2024-07-08T19:47:22.970000,False,2024-07-08,0.200266882777214,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-08T19:57:23.030000,,2024-07-08_667,2024-07-08T19:57:23.030000,False,2024-07-08,0.4023573994636535,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-08T19:58:16.240000,,2024-07-08_668,2024-07-08T19:58:16.240000,False,2024-07-08,0.3980307877063751,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-08T19:59:19.020000,,2024-07-08_669,2024-07-08T19:59:19.020000,False,2024-07-08,0.4262337684631347,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-08T20:09:42.950000,,2024-07-08_670,2024-07-08T20:09:42.950000,False,2024-07-08,0.206595316529274,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-08T20:11:38,,2024-07-08_671,2024-07-08T20:11:38,False,2024-07-08,0.7111583948135376,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-08T20:13:06.330000,,2024-07-08_672,2024-07-08T20:13:06.330000,False,2024-07-08,0.3718914687633514,,,,R50D6,AM,,,,,,Detection,,
