long,detected,unique_id,epi_distance,event_id,s_detected,provider,network,s_confidence,s_predicted,p_detected,p_confidence,lat,date,plot_path,p_error,depth,time,p_predicted,mag,s_error,catalogued,code,mag_type
,True,2024-08-23_481,,,,Detection,AM,,,2024-08-23T11:02:03.440000,0.19498753547668457,,2024-08-23,,,,2024-08-23T11:02:03.440000,,,,False,R50D6,
,True,2024-08-23_482,,,,Detection,AM,,,2024-08-23T11:03:37.940000,0.13114280998706818,,2024-08-23,,,,2024-08-23T11:03:37.940000,,,,False,R50D6,
,True,2024-08-23_483,,,,Detection,AM,,,2024-08-23T11:05:07.980000,0.7506048083305359,,2024-08-23,,,,2024-08-23T11:05:07.980000,,,,False,R50D6,
,True,2024-08-23_484,,,,Detection,AM,,,2024-08-23T11:06:06.790000,0.7532863020896912,,2024-08-23,,,,2024-08-23T11:06:06.790000,,,,False,R50D6,
,True,2024-08-23_485,,,,Detection,AM,,,2024-08-23T11:06:28.610000,0.2029908001422882,,2024-08-23,,,,2024-08-23T11:06:28.610000,,,,False,R50D6,
,True,2024-08-23_486,,,,Detection,AM,,,2024-08-23T11:08:35,0.10228331387042999,,2024-08-23,,,,2024-08-23T11:08:35,,,,False,R50D6,
,True,2024-08-23_487,,,,Detection,AM,,,2024-08-23T11:08:48.610000,0.2526850402355194,,2024-08-23,,,,2024-08-23T11:08:48.610000,,,,False,R50D6,
,True,2024-08-23_488,,,,Detection,AM,,,2024-08-23T11:10:24.010000,0.4563349485397339,,2024-08-23,,,,2024-08-23T11:10:24.010000,,,,False,R50D6,
,True,2024-08-23_489,,,,Detection,AM,,,2024-08-23T11:11:49.900000,0.506072998046875,,2024-08-23,,,,2024-08-23T11:11:49.900000,,,,False,R50D6,
,True,2024-08-23_490,,,,Detection,AM,,,2024-08-23T11:16:35,0.10781273990869522,,2024-08-23,,,,2024-08-23T11:16:35,,,,False,R50D6,
,True,2024-08-23_491,,,,Detection,AM,,,2024-08-23T11:16:36,0.5368264317512512,,2024-08-23,,,,2024-08-23T11:16:36,,,,False,R50D6,
,True,2024-08-23_492,,,,Detection,AM,,,2024-08-23T11:21:13.960000,0.11546753346920013,,2024-08-23,,,,2024-08-23T11:21:13.960000,,,,False,R50D6,
,True,2024-08-23_493,,,,Detection,AM,,,2024-08-23T11:21:54.090000,0.36241739988327026,,2024-08-23,,,,2024-08-23T11:21:54.090000,,,,False,R50D6,
,True,2024-08-23_494,,,,Detection,AM,,,2024-08-23T11:22:09.230000,0.24387331306934357,,2024-08-23,,,,2024-08-23T11:22:09.230000,,,,False,R50D6,
,True,2024-08-23_495,,,,Detection,AM,,,2024-08-23T11:22:10.550000,0.1189412847161293,,2024-08-23,,,,2024-08-23T11:22:10.550000,,,,False,R50D6,
,True,2024-08-23_496,,,,Detection,AM,,,2024-08-23T11:22:35,0.6159912347793579,,2024-08-23,,,,2024-08-23T11:22:35,,,,False,R50D6,
,True,2024-08-23_497,,,,Detection,AM,,,2024-08-23T11:23:52.090000,0.8049753904342651,,2024-08-23,,,,2024-08-23T11:23:52.090000,,,,False,R50D6,
,True,2024-08-23_498,,,,Detection,AM,,,2024-08-23T11:24:23.260000,0.2976208031177521,,2024-08-23,,,,2024-08-23T11:24:23.260000,,,,False,R50D6,
,True,2024-08-23_499,,,,Detection,AM,,,2024-08-23T11:24:54.770000,0.8284213542938232,,2024-08-23,,,,2024-08-23T11:24:54.770000,,,,False,R50D6,
,True,2024-08-23_500,,,,Detection,AM,,,2024-08-23T11:26:05.030000,0.7660468220710754,,2024-08-23,,,,2024-08-23T11:26:05.030000,,,,False,R50D6,
,True,2024-08-23_501,,,,Detection,AM,,,2024-08-23T11:27:53.130000,0.43591663241386414,,2024-08-23,,,,2024-08-23T11:27:53.130000,,,,False,R50D6,
,True,2024-08-23_502,,,,Detection,AM,,,2024-08-23T11:28:23.940000,0.8309447169303894,,2024-08-23,,,,2024-08-23T11:28:23.940000,,,,False,R50D6,
,True,2024-08-23_503,,,,Detection,AM,,,,,,2024-08-23,,,,2024-08-23T11:28:24.440000,,,,False,R50D6,
,True,2024-08-23_504,,,,Detection,AM,,,2024-08-23T11:29:19.690000,0.8348548412322998,,2024-08-23,,,,2024-08-23T11:29:19.690000,,,,False,R50D6,
,True,2024-08-23_505,,,,Detection,AM,,,2024-08-23T11:30:09.910000,0.21516640484333038,,2024-08-23,,,,2024-08-23T11:30:09.910000,,,,False,R50D6,
,True,2024-08-23_506,,,,Detection,AM,,,2024-08-23T11:31:09,0.5080317258834839,,2024-08-23,,,,2024-08-23T11:31:09,,,,False,R50D6,
,True,2024-08-23_507,,,,Detection,AM,,,2024-08-23T11:31:09.980000,0.5377440452575684,,2024-08-23,,,,2024-08-23T11:31:09.980000,,,,False,R50D6,
,True,2024-08-23_508,,,,Detection,AM,,,2024-08-23T11:32:23.070000,0.1711450070142746,,2024-08-23,,,,2024-08-23T11:32:23.070000,,,,False,R50D6,
,True,2024-08-23_509,,,,Detection,AM,,,2024-08-23T11:32:24.080000,0.48018813133239746,,2024-08-23,,,,2024-08-23T11:32:24.080000,,,,False,R50D6,
,True,2024-08-23_510,,,,Detection,AM,,,2024-08-23T11:32:24.980000,0.13822516798973083,,2024-08-23,,,,2024-08-23T11:32:24.980000,,,,False,R50D6,
,True,2024-08-23_511,,,,Detection,AM,,,2024-08-23T11:32:52.530000,0.18467044830322266,,2024-08-23,,,,2024-08-23T11:32:52.530000,,,,False,R50D6,
,True,2024-08-23_512,,,,Detection,AM,,,2024-08-23T11:35:49.490000,0.23735187947750092,,2024-08-23,,,,2024-08-23T11:35:49.490000,,,,False,R50D6,
,True,2024-08-23_513,,,,Detection,AM,,,2024-08-23T11:37:38.960000,0.33434951305389404,,2024-08-23,,,,2024-08-23T11:37:38.960000,,,,False,R50D6,
,True,2024-08-23_514,,,,Detection,AM,,,2024-08-23T11:37:39.920000,0.10655805468559265,,2024-08-23,,,,2024-08-23T11:37:39.920000,,,,False,R50D6,
,True,2024-08-23_515,,,,Detection,AM,,,2024-08-23T11:45:11.380000,0.2980533540248871,,2024-08-23,,,,2024-08-23T11:45:11.380000,,,,False,R50D6,
,True,2024-08-23_516,,,,Detection,AM,,,2024-08-23T11:45:35.030000,0.4008689224720001,,2024-08-23,,,,2024-08-23T11:45:35.030000,,,,False,R50D6,
,True,2024-08-23_517,,,,Detection,AM,,,2024-08-23T11:45:35.990000,0.13406531512737274,,2024-08-23,,,,2024-08-23T11:45:35.990000,,,,False,R50D6,
,True,2024-08-23_518,,,,Detection,AM,,,2024-08-23T11:47:37,0.8469082713127136,,2024-08-23,,,,2024-08-23T11:47:37,,,,False,R50D6,
,True,2024-08-23_519,,,,Detection,AM,,,2024-08-23T11:48:07,0.7976272702217102,,2024-08-23,,,,2024-08-23T11:48:07,,,,False,R50D6,
,True,2024-08-23_520,,,,Detection,AM,,,2024-08-23T11:48:07.950000,0.1295022964477539,,2024-08-23,,,,2024-08-23T11:48:07.950000,,,,False,R50D6,
,True,2024-08-23_521,,,,Detection,AM,,,2024-08-23T11:49:05.050000,0.26939842104911804,,2024-08-23,,,,2024-08-23T11:49:05.050000,,,,False,R50D6,
,True,2024-08-23_522,,,,Detection,AM,,,2024-08-23T11:49:05.940000,0.14973272383213043,,2024-08-23,,,,2024-08-23T11:49:05.940000,,,,False,R50D6,
,True,2024-08-23_523,,,,Detection,AM,,,2024-08-23T11:49:24.130000,0.5566328763961792,,2024-08-23,,,,2024-08-23T11:49:24.130000,,,,False,R50D6,
,True,2024-08-23_524,,,,Detection,AM,,,2024-08-23T11:51:36.010000,0.8710283041000366,,2024-08-23,,,,2024-08-23T11:51:36.010000,,,,False,R50D6,
,True,2024-08-23_525,,,,Detection,AM,,,2024-08-23T11:52:20.990000,0.10753626376390457,,2024-08-23,,,,2024-08-23T11:52:20.990000,,,,False,R50D6,
,True,2024-08-23_526,,,,Detection,AM,,,2024-08-23T11:52:25.020000,0.213150292634964,,2024-08-23,,,,2024-08-23T11:52:25.020000,,,,False,R50D6,
,True,2024-08-23_527,,,,Detection,AM,,,2024-08-23T11:53:05,0.7361916303634644,,2024-08-23,,,,2024-08-23T11:53:05,,,,False,R50D6,
,True,2024-08-23_528,,,,Detection,AM,,,2024-08-23T11:53:05.980000,0.15165849030017853,,2024-08-23,,,,2024-08-23T11:53:05.980000,,,,False,R50D6,
,True,2024-08-23_529,,,,Detection,AM,,,2024-08-23T11:55:06,0.8418461680412292,,2024-08-23,,,,2024-08-23T11:55:06,,,,False,R50D6,
,True,2024-08-23_530,,,,Detection,AM,,,2024-08-23T11:56:20.040000,0.144954651594162,,2024-08-23,,,,2024-08-23T11:56:20.040000,,,,False,R50D6,
,True,2024-08-23_531,,,,Detection,AM,,,2024-08-23T11:56:21.030000,0.10406091809272766,,2024-08-23,,,,2024-08-23T11:56:21.030000,,,,False,R50D6,
,True,2024-08-23_532,,,,Detection,AM,,,2024-08-23T11:56:36.020000,0.10268070548772812,,2024-08-23,,,,2024-08-23T11:56:36.020000,,,,False,R50D6,
,True,2024-08-23_533,,,,Detection,AM,,,2024-08-23T11:56:36.940000,0.3038632273674011,,2024-08-23,,,,2024-08-23T11:56:36.940000,,,,False,R50D6,
,True,2024-08-23_534,,,,Detection,AM,,,2024-08-23T11:59:07.940000,0.1134418323636055,,2024-08-23,,,,2024-08-23T11:59:07.940000,,,,False,R50D6,
,True,2024-08-23_535,,,,Detection,AM,,,2024-08-23T11:59:14.200000,0.41020822525024414,,2024-08-23,,,,2024-08-23T11:59:14.200000,,,,False,R50D6,
,True,2024-08-23_536,,,,Detection,AM,,,2024-08-23T12:00:18.050000,0.7237363457679749,,2024-08-23,,,,2024-08-23T12:00:18.050000,,,,False,R50D6,
,True,2024-08-23_537,,,,Detection,AM,,,2024-08-23T12:02:11,0.6054444313049316,,2024-08-23,,,,2024-08-23T12:02:11,,,,False,R50D6,
,True,2024-08-23_538,,,,Detection,AM,,,2024-08-23T12:02:24.990000,0.11093501001596451,,2024-08-23,,,,2024-08-23T12:02:24.990000,,,,False,R50D6,
,True,2024-08-23_539,,,,Detection,AM,,,2024-08-23T12:02:49.910000,0.18743868172168732,,2024-08-23,,,,2024-08-23T12:02:49.910000,,,,False,R50D6,
,True,2024-08-23_540,,,,Detection,AM,,,2024-08-23T12:03:06.030000,0.31606563925743103,,2024-08-23,,,,2024-08-23T12:03:06.030000,,,,False,R50D6,
,True,2024-08-23_541,,,,Detection,AM,,,2024-08-23T12:03:06.960000,0.11162766069173813,,2024-08-23,,,,2024-08-23T12:03:06.960000,,,,False,R50D6,
,True,2024-08-23_542,,,,Detection,AM,,,2024-08-23T12:08:25.420000,0.2004016488790512,,2024-08-23,,,,2024-08-23T12:08:25.420000,,,,False,R50D6,
,True,2024-08-23_543,,,,Detection,AM,,,2024-08-23T12:08:53.170000,0.48623454570770264,,2024-08-23,,,,2024-08-23T12:08:53.170000,,,,False,R50D6,
,True,2024-08-23_544,,,,Detection,AM,,,,,,2024-08-23,,,,2024-08-23T12:08:54.170000,,,,False,R50D6,
,True,2024-08-23_545,,,,Detection,AM,,,2024-08-23T12:11:05.950000,0.18415462970733643,,2024-08-23,,,,2024-08-23T12:11:05.950000,,,,False,R50D6,
,True,2024-08-23_546,,,,Detection,AM,,,2024-08-23T12:11:06.890000,0.18912644684314728,,2024-08-23,,,,2024-08-23T12:11:06.890000,,,,False,R50D6,
,True,2024-08-23_547,,,,Detection,AM,,,2024-08-23T12:11:07.890000,0.25450974702835083,,2024-08-23,,,,2024-08-23T12:11:07.890000,,,,False,R50D6,
,True,2024-08-23_548,,,,Detection,AM,,,2024-08-23T12:12:14.310000,0.4410747289657593,,2024-08-23,,,,2024-08-23T12:12:14.310000,,,,False,R50D6,
,True,2024-08-23_549,,,,Detection,AM,,,2024-08-23T12:14:34.080000,0.6539497375488281,,2024-08-23,,,,2024-08-23T12:14:34.080000,,,,False,R50D6,
,True,2024-08-23_550,,,,Detection,AM,,,2024-08-23T12:19:22.010000,0.5021159052848816,,2024-08-23,,,,2024-08-23T12:19:22.010000,,,,False,R50D6,
,True,2024-08-23_551,,,,Detection,AM,,,2024-08-23T12:19:23.040000,0.31791117787361145,,2024-08-23,,,,2024-08-23T12:19:23.040000,,,,False,R50D6,
,True,2024-08-23_552,,,,Detection,AM,,,2024-08-23T12:20:21.460000,0.6420271992683411,,2024-08-23,,,,2024-08-23T12:20:21.460000,,,,False,R50D6,
,True,2024-08-23_553,,,,Detection,AM,,,,,,2024-08-23,,,,2024-08-23T12:20:22,,,,False,R50D6,
,True,2024-08-23_554,,,,Detection,AM,,,2024-08-23T12:20:43.550000,0.5145777463912964,,2024-08-23,,,,2024-08-23T12:20:43.550000,,,,False,R50D6,
,True,2024-08-23_555,,,,Detection,AM,,,,,,2024-08-23,,,,2024-08-23T12:20:44.140000,,,,False,R50D6,
,True,2024-08-23_556,,,,Detection,AM,,,2024-08-23T12:22:52.070000,0.7979549169540405,,2024-08-23,,,,2024-08-23T12:22:52.070000,,,,False,R50D6,
,True,2024-08-23_557,,,,Detection,AM,,,2024-08-23T12:23:28.020000,0.7502608895301819,,2024-08-23,,,,2024-08-23T12:23:28.020000,,,,False,R50D6,
,True,2024-08-23_558,,,,Detection,AM,,,2024-08-23T12:23:50.010000,0.45573773980140686,,2024-08-23,,,,2024-08-23T12:23:50.010000,,,,False,R50D6,
,True,2024-08-23_559,,,,Detection,AM,,,2024-08-23T12:24:08.050000,0.6199240684509277,,2024-08-23,,,,2024-08-23T12:24:08.050000,,,,False,R50D6,
,True,2024-08-23_560,,,,Detection,AM,,,2024-08-23T12:24:51.770000,0.656689465045929,,2024-08-23,,,,2024-08-23T12:24:51.770000,,,,False,R50D6,
,True,2024-08-23_561,,,,Detection,AM,,,2024-08-23T12:26:06.980000,0.2751426100730896,,2024-08-23,,,,2024-08-23T12:26:06.980000,,,,False,R50D6,
,True,2024-08-23_562,,,,Detection,AM,,,2024-08-23T12:26:07.990000,0.7456468939781189,,2024-08-23,,,,2024-08-23T12:26:07.990000,,,,False,R50D6,
,True,2024-08-23_563,,,,Detection,AM,,,2024-08-23T12:26:46.430000,0.8551331162452698,,2024-08-23,,,,2024-08-23T12:26:46.430000,,,,False,R50D6,
,True,2024-08-23_564,,,,Detection,AM,,,,,,2024-08-23,,,,2024-08-23T12:26:47.030000,,,,False,R50D6,
,True,2024-08-23_565,,,,Detection,AM,,,2024-08-23T12:27:23.280000,0.5923578143119812,,2024-08-23,,,,2024-08-23T12:27:23.280000,,,,False,R50D6,
,True,2024-08-23_566,,,,Detection,AM,,,2024-08-23T12:27:50.030000,0.1794205605983734,,2024-08-23,,,,2024-08-23T12:27:50.030000,,,,False,R50D6,
,True,2024-08-23_567,,,,Detection,AM,,,2024-08-23T12:27:53.700000,0.12151969969272614,,2024-08-23,,,,2024-08-23T12:27:53.700000,,,,False,R50D6,
,True,2024-08-23_568,,,,Detection,AM,,,2024-08-23T12:28:24.070000,0.140921950340271,,2024-08-23,,,,2024-08-23T12:28:24.070000,,,,False,R50D6,
,True,2024-08-23_569,,,,Detection,AM,,,2024-08-23T12:29:06.900000,0.1057596355676651,,2024-08-23,,,,2024-08-23T12:29:06.900000,,,,False,R50D6,
,True,2024-08-23_570,,,,Detection,AM,,,2024-08-23T12:31:03.690000,0.5359687805175781,,2024-08-23,,,,2024-08-23T12:31:03.690000,,,,False,R50D6,
,True,2024-08-23_571,,,,Detection,AM,,,,,,2024-08-23,,,,2024-08-23T12:31:04.260000,,,,False,R50D6,
,True,2024-08-23_572,,,,Detection,AM,,,2024-08-23T12:31:16.310000,0.16438031196594238,,2024-08-23,,,,2024-08-23T12:31:16.310000,,,,False,R50D6,
,True,2024-08-23_573,,,,Detection,AM,,,2024-08-23T12:31:17.220000,0.4987837076187134,,2024-08-23,,,,2024-08-23T12:31:17.220000,,,,False,R50D6,
,True,2024-08-23_574,,,,Detection,AM,,,,,,2024-08-23,,,,2024-08-23T12:31:17.870000,,,,False,R50D6,
,True,2024-08-23_575,,,,Detection,AM,,,2024-08-23T12:31:34.070000,0.26971864700317383,,2024-08-23,,,,2024-08-23T12:31:34.070000,,,,False,R50D6,
,True,2024-08-23_576,,,,Detection,AM,,,2024-08-23T12:31:43.980000,0.31226685643196106,,2024-08-23,,,,2024-08-23T12:31:43.980000,,,,False,R50D6,
,True,2024-08-23_577,,,,Detection,AM,,,2024-08-23T12:32:37.340000,0.4750829339027405,,2024-08-23,,,,2024-08-23T12:32:37.340000,,,,False,R50D6,
,True,2024-08-23_578,,,,Detection,AM,,,2024-08-23T12:32:49.070000,0.5053302645683289,,2024-08-23,,,,2024-08-23T12:32:49.070000,,,,False,R50D6,
,True,2024-08-23_579,,,,Detection,AM,,,2024-08-23T12:33:06.740000,0.7295646667480469,,2024-08-23,,,,2024-08-23T12:33:06.740000,,,,False,R50D6,
,True,2024-08-23_580,,,,Detection,AM,,,2024-08-23T12:33:27.180000,0.7647654414176941,,2024-08-23,,,,2024-08-23T12:33:27.180000,,,,False,R50D6,
,True,2024-08-23_581,,,,Detection,AM,,,,,,2024-08-23,,,,2024-08-23T12:33:27.790000,,,,False,R50D6,
,True,2024-08-23_582,,,,Detection,AM,,,2024-08-23T12:34:08,0.8297829031944275,,2024-08-23,,,,2024-08-23T12:34:08,,,,False,R50D6,
,True,2024-08-23_583,,,,Detection,AM,,,2024-08-23T12:34:25.430000,0.17496171593666077,,2024-08-23,,,,2024-08-23T12:34:25.430000,,,,False,R50D6,
,True,2024-08-23_584,,,,Detection,AM,,,2024-08-23T12:34:56.030000,0.5000689625740051,,2024-08-23,,,,2024-08-23T12:34:56.030000,,,,False,R50D6,
,True,2024-08-23_585,,,,Detection,AM,,,2024-08-23T12:35:09.100000,0.5850868821144104,,2024-08-23,,,,2024-08-23T12:35:09.100000,,,,False,R50D6,
,True,2024-08-23_586,,,,Detection,AM,,,2024-08-23T12:35:27.930000,0.147151380777359,,2024-08-23,,,,2024-08-23T12:35:27.930000,,,,False,R50D6,
,True,2024-08-23_587,,,,Detection,AM,,,2024-08-23T12:36:44.510000,0.47584831714630127,,2024-08-23,,,,2024-08-23T12:36:44.510000,,,,False,R50D6,
,True,2024-08-23_588,,,,Detection,AM,,,2024-08-23T12:37:28.050000,0.7307946085929871,,2024-08-23,,,,2024-08-23T12:37:28.050000,,,,False,R50D6,
,True,2024-08-23_589,,,,Detection,AM,,,,,,2024-08-23,,,,2024-08-23T12:37:28.700000,,,,False,R50D6,
,True,2024-08-23_590,,,,Detection,AM,,,2024-08-23T12:37:42.110000,0.1303703337907791,,2024-08-23,,,,2024-08-23T12:37:42.110000,,,,False,R50D6,
,True,2024-08-23_591,,,,Detection,AM,,,2024-08-23T12:38:18.740000,0.2799752652645111,,2024-08-23,,,,2024-08-23T12:38:18.740000,,,,False,R50D6,
,True,2024-08-23_592,,,,Detection,AM,,,2024-08-23T12:39:00.050000,0.20294611155986786,,2024-08-23,,,,2024-08-23T12:39:00.050000,,,,False,R50D6,
,True,2024-08-23_593,,,,Detection,AM,,,2024-08-23T12:39:31.080000,0.8189215064048767,,2024-08-23,,,,2024-08-23T12:39:31.080000,,,,False,R50D6,
,True,2024-08-23_594,,,,Detection,AM,,,,,,2024-08-23,,,,2024-08-23T12:39:32.540000,,,,False,R50D6,
,True,2024-08-23_595,,,,Detection,AM,,,2024-08-23T12:40:12,0.15196505188941956,,2024-08-23,,,,2024-08-23T12:40:12,,,,False,R50D6,
,True,2024-08-23_596,,,,Detection,AM,,,,,,2024-08-23,,,,2024-08-23T12:40:12.290000,,,,False,R50D6,
,True,2024-08-23_597,,,,Detection,AM,,,2024-08-23T12:41:05.970000,0.23433877527713776,,2024-08-23,,,,2024-08-23T12:41:05.970000,,,,False,R50D6,
,True,2024-08-23_598,,,,Detection,AM,,,2024-08-23T12:41:12.290000,0.45986634492874146,,2024-08-23,,,,2024-08-23T12:41:12.290000,,,,False,R50D6,
,True,2024-08-23_599,,,,Detection,AM,,,2024-08-23T12:41:36,0.925369918346405,,2024-08-23,,,,2024-08-23T12:41:36,,,,False,R50D6,
,True,2024-08-23_600,,,,Detection,AM,,,,,,2024-08-23,,,,2024-08-23T12:41:37.980000,,,,False,R50D6,
,True,2024-08-23_601,,,,Detection,AM,,,2024-08-23T12:42:10.880000,0.5797897577285767,,2024-08-23,,,,2024-08-23T12:42:10.880000,,,,False,R50D6,
,True,2024-08-23_602,,,,Detection,AM,,,2024-08-23T12:43:37.490000,0.5598912835121155,,2024-08-23,,,,2024-08-23T12:43:37.490000,,,,False,R50D6,
,True,2024-08-23_603,,,,Detection,AM,,,2024-08-23T12:44:15.080000,0.7069657444953918,,2024-08-23,,,,2024-08-23T12:44:15.080000,,,,False,R50D6,
,True,2024-08-23_604,,,,Detection,AM,,,2024-08-23T12:45:21.990000,0.6334571242332458,,2024-08-23,,,,2024-08-23T12:45:21.990000,,,,False,R50D6,
,True,2024-08-23_605,,,,Detection,AM,,,2024-08-23T12:46:13.240000,0.8965373635292053,,2024-08-23,,,,2024-08-23T12:46:13.240000,,,,False,R50D6,
,True,2024-08-23_606,,,,Detection,AM,,,,,,2024-08-23,,,,2024-08-23T12:46:13.800000,,,,False,R50D6,
,True,2024-08-23_607,,,,Detection,AM,,,2024-08-23T12:47:13.690000,0.13586457073688507,,2024-08-23,,,,2024-08-23T12:47:13.690000,,,,False,R50D6,
,True,2024-08-23_608,,,,Detection,AM,,,2024-08-23T12:47:16.050000,0.2285408228635788,,2024-08-23,,,,2024-08-23T12:47:16.050000,,,,False,R50D6,
,True,2024-08-23_609,,,,Detection,AM,,,2024-08-23T12:48:27.470000,0.4342547357082367,,2024-08-23,,,,2024-08-23T12:48:27.470000,,,,False,R50D6,
,True,2024-08-23_610,,,,Detection,AM,,,2024-08-23T12:48:45.910000,0.5088198781013489,,2024-08-23,,,,2024-08-23T12:48:45.910000,,,,False,R50D6,
,True,2024-08-23_611,,,,Detection,AM,,,2024-08-23T12:49:54.050000,0.7590869069099426,,2024-08-23,,,,2024-08-23T12:49:54.050000,,,,False,R50D6,
,True,2024-08-23_612,,,,Detection,AM,,,2024-08-23T12:50:23,0.13962504267692566,,2024-08-23,,,,2024-08-23T12:50:23,,,,False,R50D6,
,True,2024-08-23_613,,,,Detection,AM,,,2024-08-23T12:51:06.960000,0.23262830078601837,,2024-08-23,,,,2024-08-23T12:51:06.960000,,,,False,R50D6,
,True,2024-08-23_614,,,,Detection,AM,,,2024-08-23T12:51:46.260000,0.72120201587677,,2024-08-23,,,,2024-08-23T12:51:46.260000,,,,False,R50D6,
,True,2024-08-23_615,,,,Detection,AM,,,2024-08-23T12:52:28.120000,0.8184279799461365,,2024-08-23,,,,2024-08-23T12:52:28.120000,,,,False,R50D6,
,True,2024-08-23_616,,,,Detection,AM,,,,,,2024-08-23,,,,2024-08-23T12:52:29.370000,,,,False,R50D6,
,True,2024-08-23_617,,,,Detection,AM,,,2024-08-23T12:53:13.460000,0.15310914814472198,,2024-08-23,,,,2024-08-23T12:53:13.460000,,,,False,R50D6,
,True,2024-08-23_618,,,,Detection,AM,,,2024-08-23T12:53:18.010000,0.18860185146331787,,2024-08-23,,,,2024-08-23T12:53:18.010000,,,,False,R50D6,
,True,2024-08-23_619,,,,Detection,AM,,,2024-08-23T12:54:39.010000,0.44169193506240845,,2024-08-23,,,,2024-08-23T12:54:39.010000,,,,False,R50D6,
,True,2024-08-23_620,,,,Detection,AM,,,2024-08-23T12:55:21.040000,0.7017324566841125,,2024-08-23,,,,2024-08-23T12:55:21.040000,,,,False,R50D6,
,True,2024-08-23_621,,,,Detection,AM,,,2024-08-23T12:56:25.850000,0.7041261196136475,,2024-08-23,,,,2024-08-23T12:56:25.850000,,,,False,R50D6,
,True,2024-08-23_622,,,,Detection,AM,,,2024-08-23T12:57:39,0.6683697700500488,,2024-08-23,,,,2024-08-23T12:57:39,,,,False,R50D6,
,True,2024-08-23_623,,,,Detection,AM,,,2024-08-23T13:00:23.010000,0.12260805815458298,,2024-08-23,,,,2024-08-23T13:00:23.010000,,,,False,R50D6,
,True,2024-08-23_624,,,,Detection,AM,,,2024-08-23T13:00:53.030000,0.11306218057870865,,2024-08-23,,,,2024-08-23T13:00:53.030000,,,,False,R50D6,
,True,2024-08-23_625,,,,Detection,AM,,,2024-08-23T13:00:54.040000,0.42809173464775085,,2024-08-23,,,,2024-08-23T13:00:54.040000,,,,False,R50D6,
,True,2024-08-23_626,,,,Detection,AM,,,2024-08-23T13:05:46.060000,0.8494762778282166,,2024-08-23,,,,2024-08-23T13:05:46.060000,,,,False,R50D6,
,True,2024-08-23_627,,,,Detection,AM,,,2024-08-23T13:06:51.990000,0.34623169898986816,,2024-08-23,,,,2024-08-23T13:06:51.990000,,,,False,R50D6,
,True,2024-08-23_628,,,,Detection,AM,,,2024-08-23T13:09:05,0.7472119927406311,,2024-08-23,,,,2024-08-23T13:09:05,,,,False,R50D6,
,True,2024-08-23_629,,,,Detection,AM,,,2024-08-23T13:09:05.580000,0.6460855603218079,,2024-08-23,,,,2024-08-23T13:09:05.580000,,,,False,R50D6,
,True,2024-08-23_630,,,,Detection,AM,,,,,,2024-08-23,,,,2024-08-23T13:09:07.630000,,,,False,R50D6,
,True,2024-08-23_631,,,,Detection,AM,,,2024-08-23T13:10:44.610000,0.8048495650291443,,2024-08-23,,,,2024-08-23T13:10:44.610000,,,,False,R50D6,
,True,2024-08-23_632,,,,Detection,AM,,,2024-08-23T13:11:11.950000,0.6445269584655762,,2024-08-23,,,,2024-08-23T13:11:11.950000,,,,False,R50D6,
,True,2024-08-23_633,,,,Detection,AM,,,2024-08-23T13:11:51.130000,0.3866651654243469,,2024-08-23,,,,2024-08-23T13:11:51.130000,,,,False,R50D6,
,True,2024-08-23_634,,,,Detection,AM,,,2024-08-23T13:13:27.560000,0.10377102345228195,,2024-08-23,,,,2024-08-23T13:13:27.560000,,,,False,R50D6,
,True,2024-08-23_635,,,,Detection,AM,,,2024-08-23T13:13:29.450000,0.19225966930389404,,2024-08-23,,,,2024-08-23T13:13:29.450000,,,,False,R50D6,
,True,2024-08-23_636,,,,Detection,AM,,,2024-08-23T13:15:05,0.27659785747528076,,2024-08-23,,,,2024-08-23T13:15:05,,,,False,R50D6,
,True,2024-08-23_637,,,,Detection,AM,,,2024-08-23T13:15:53.960000,0.30006247758865356,,2024-08-23,,,,2024-08-23T13:15:53.960000,,,,False,R50D6,
,True,2024-08-23_638,,,,Detection,AM,,,2024-08-23T13:16:23.050000,0.5265661478042603,,2024-08-23,,,,2024-08-23T13:16:23.050000,,,,False,R50D6,
,True,2024-08-23_639,,,,Detection,AM,,,2024-08-23T13:17:22,0.13251978158950806,,2024-08-23,,,,2024-08-23T13:17:22,,,,False,R50D6,
,True,2024-08-23_640,,,,Detection,AM,,,2024-08-23T13:17:23.030000,0.4117647111415863,,2024-08-23,,,,2024-08-23T13:17:23.030000,,,,False,R50D6,
,True,2024-08-23_641,,,,Detection,AM,,,2024-08-23T13:17:24.030000,0.11416549235582352,,2024-08-23,,,,2024-08-23T13:17:24.030000,,,,False,R50D6,
,True,2024-08-23_642,,,,Detection,AM,,,2024-08-23T13:18:38.810000,0.6442685127258301,,2024-08-23,,,,2024-08-23T13:18:38.810000,,,,False,R50D6,
,True,2024-08-23_643,,,,Detection,AM,,,2024-08-23T13:19:22.070000,0.7561345100402832,,2024-08-23,,,,2024-08-23T13:19:22.070000,,,,False,R50D6,
,True,2024-08-23_644,,,,Detection,AM,,,2024-08-23T13:20:10,0.7610329389572144,,2024-08-23,,,,2024-08-23T13:20:10,,,,False,R50D6,
,True,2024-08-23_645,,,,Detection,AM,,,2024-08-23T13:21:06,0.6608037948608398,,2024-08-23,,,,2024-08-23T13:21:06,,,,False,R50D6,
