unique_id,catalogued,s_predicted,plot_path,event_id,p_detected,network,code,epi_distance,provider,depth,lat,s_detected,detected,mag,p_error,date,time,s_error,mag_type,p_predicted,long,s_confidence,p_confidence
2024-07-02_15,False,,,,2024-07-02T00:10:06.060000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T00:10:06.060000,,,,,,0.11519624292850494
2024-07-02_16,False,,,,2024-07-02T00:19:02.080000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T00:19:02.080000,,,,,,0.7485466003417969
2024-07-02_17,False,,,,2024-07-02T00:21:09.990000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T00:21:09.990000,,,,,,0.6395738124847412
2024-07-02_18,False,,,,2024-07-02T00:27:52.030000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T00:27:52.030000,,,,,,0.36841097474098206
2024-07-02_19,False,,,,2024-07-02T00:27:53.040000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T00:27:53.040000,,,,,,0.15487095713615417
2024-07-02_20,False,,,,2024-07-02T00:41:36.970000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T00:41:36.970000,,,,,,0.1733851283788681
2024-07-02_21,False,,,,2024-07-02T00:48:37.970000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T00:48:37.970000,,,,,,0.1732209324836731
2024-07-02_22,False,,,,2024-07-02T00:48:39,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T00:48:39,,,,,,0.5557636022567749
2024-07-02_23,False,,,,2024-07-02T00:49:40.820000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T00:49:40.820000,,,,,,0.17975056171417236
2024-07-02_24,False,,,,2024-07-02T00:50:07.660000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T00:50:07.660000,,,,,,0.19376252591609955
2024-07-02_25,False,,,,2024-07-02T00:57:07.970000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T00:57:07.970000,,,,,,0.2029535323381424
2024-07-02_26,False,,,,2024-07-02T01:02:22.270000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T01:02:22.270000,,,,,,0.10693071782588959
2024-07-02_27,False,,,,2024-07-02T01:03:21.090000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T01:03:21.090000,,,,,,0.8117026090621948
2024-07-02_28,False,,,,2024-07-02T01:04:02.960000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T01:04:02.960000,,,,,,0.3866664469242096
2024-07-02_29,False,,,,2024-07-02T01:08:38.990000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T01:08:38.990000,,,,,,0.10880237072706223
2024-07-02_30,False,,,,2024-07-02T01:08:40,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T01:08:40,,,,,,0.555453360080719
2024-07-02_31,False,,,,2024-07-02T01:12:08.020000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T01:12:08.020000,,,,,,0.6566737294197083
2024-07-02_32,False,,,,2024-07-02T01:13:22.280000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T01:13:22.280000,,,,,,0.14747923612594604
2024-07-02_33,False,,,,2024-07-02T01:13:52.060000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T01:13:52.060000,,,,,,0.5504835247993469
2024-07-02_34,False,,,,2024-07-02T01:14:21.140000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T01:14:21.140000,,,,,,0.1298416405916214
2024-07-02_35,False,,,,2024-07-02T01:14:22.150000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T01:14:22.150000,,,,,,0.1092589870095253
2024-07-02_36,False,,,,2024-07-02T01:14:24.170000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T01:14:24.170000,,,,,,0.1781601458787918
2024-07-02_37,False,,,,2024-07-02T01:17:21.400000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T01:17:21.400000,,,,,,0.3322044610977173
2024-07-02_38,False,,,,2024-07-02T01:21:51.050000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T01:21:51.050000,,,,,,0.4079867899417877
2024-07-02_39,False,,,,2024-07-02T01:21:52.030000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T01:21:52.030000,,,,,,0.3550686538219452
2024-07-02_40,False,,,,2024-07-02T01:38:06.810000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T01:38:06.810000,,,,,,0.6474926471710205
2024-07-02_41,False,,,,2024-07-02T01:41:48.100000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T01:41:48.100000,,,,,,0.24239151179790497
2024-07-02_42,False,,,,2024-07-02T01:45:08,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T01:45:08,,,,,,0.7530486583709717
2024-07-02_43,False,,,,2024-07-02T01:46:05,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T01:46:05,,,,,,0.2875535488128662
2024-07-02_44,False,,,,2024-07-02T01:46:05.980000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T01:46:05.980000,,,,,,0.24914564192295074
2024-07-02_45,False,,,,2024-07-02T01:48:20.470000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T01:48:20.470000,,,,,,0.7948740124702454
2024-07-02_46,False,,,,2024-07-02T01:51:03.930000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T01:51:03.930000,,,,,,0.26470521092414856
2024-07-02_47,False,,,,2024-07-02T01:53:41.280000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T01:53:41.280000,,,,,,0.7994997501373291
2024-07-02_48,False,,,,2024-07-02T01:59:36.050000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T01:59:36.050000,,,,,,0.6756974458694458
2024-07-02_49,False,,,,2024-07-02T01:59:36.970000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T01:59:36.970000,,,,,,0.4180437922477722
2024-07-02_50,False,,,,2024-07-02T02:01:05,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T02:01:05,,,,,,0.7229241132736206
2024-07-02_51,False,,,,2024-07-02T02:07:06.010000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T02:07:06.010000,,,,,,0.610774040222168
2024-07-02_52,False,,,,2024-07-02T02:10:53.040000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T02:10:53.040000,,,,,,0.10893433541059494
2024-07-02_53,False,,,,2024-07-02T02:10:54.010000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T02:10:54.010000,,,,,,0.34011200070381165
2024-07-02_54,False,,,,2024-07-02T02:11:56,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T02:11:56,,,,,,0.5492922067642212
2024-07-02_55,False,,,,2024-07-02T02:16:06.950000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T02:16:06.950000,,,,,,0.6884869337081909
2024-07-02_56,False,,,,2024-07-02T02:16:20.270000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T02:16:20.270000,,,,,,0.2143910676240921
2024-07-02_57,False,,,,2024-07-02T02:17:41.990000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T02:17:41.990000,,,,,,0.8567650318145752
2024-07-02_58,False,,,,,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T02:17:42.600000,,,,,,
2024-07-02_59,False,,,,2024-07-02T02:18:53.870000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T02:18:53.870000,,,,,,0.16661836206912994
2024-07-02_60,False,,,,2024-07-02T02:19:42.710000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T02:19:42.710000,,,,,,0.16737359762191772
2024-07-02_61,False,,,,2024-07-02T02:33:06.970000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T02:33:06.970000,,,,,,0.315421998500824
2024-07-02_62,False,,,,2024-07-02T02:33:36.960000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T02:33:36.960000,,,,,,0.1549363136291504
2024-07-02_63,False,,,,2024-07-02T02:41:06.010000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T02:41:06.010000,,,,,,0.1465858817100525
2024-07-02_64,False,,,,2024-07-02T02:43:18.890000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T02:43:18.890000,,,,,,0.23103521764278412
2024-07-02_65,False,,,,2024-07-02T02:44:05.990000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T02:44:05.990000,,,,,,0.44851478934288025
2024-07-02_66,False,,,,2024-07-02T02:47:07,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T02:47:07,,,,,,0.8648365139961243
2024-07-02_67,False,,,,,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T02:47:07.390000,,,,,,
2024-07-02_68,False,,,,2024-07-02T02:47:42.990000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T02:47:42.990000,,,,,,0.1353732794523239
2024-07-02_69,False,,,,2024-07-02T02:48:53.060000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T02:48:53.060000,,,,,,0.5669885277748108
2024-07-02_70,False,,,,2024-07-02T02:49:35,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T02:49:35,,,,,,0.6717484593391418
2024-07-02_71,False,,,,2024-07-02T02:49:37.970000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T02:49:37.970000,,,,,,0.10477951914072037
2024-07-02_72,False,,,,2024-07-02T02:53:18.460000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T02:53:18.460000,,,,,,0.5621050000190735
2024-07-02_73,False,,,,2024-07-02T02:56:37.620000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T02:56:37.620000,,,,,,0.3569325804710388
2024-07-02_74,False,,,,2024-07-02T02:56:46.570000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T02:56:46.570000,,,,,,0.10102365165948868
2024-07-02_75,False,,,,2024-07-02T02:57:08.010000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T02:57:08.010000,,,,,,0.6207219958305359
2024-07-02_76,False,,,,2024-07-02T03:03:37.970000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T03:03:37.970000,,,,,,0.11728127300739288
2024-07-02_77,False,,,,2024-07-02T03:03:41.010000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T03:03:41.010000,,,,,,0.44272544980049133
2024-07-02_78,False,,,,2024-07-02T03:04:38.030000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T03:04:38.030000,,,,,,0.7006887197494507
2024-07-02_79,False,,,,2024-07-02T03:05:19.960000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T03:05:19.960000,,,,,,0.19821326434612274
2024-07-02_80,False,,,,2024-07-02T03:06:08.700000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T03:06:08.700000,,,,,,0.5760787129402161
2024-07-02_81,False,,,,2024-07-02T03:16:36.610000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T03:16:36.610000,,,,,,0.7042570114135742
2024-07-02_82,False,,,,2024-07-02T03:28:57.160000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T03:28:57.160000,,,,,,0.1311851143836975
2024-07-02_83,False,,,,2024-07-02T03:29:05.120000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T03:29:05.120000,,,,,,0.6966368556022644
2024-07-02_84,False,,,,2024-07-02T03:30:23.140000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T03:30:23.140000,,,,,,0.6708332300186157
2024-07-02_85,False,,,,2024-07-02T03:32:07.950000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T03:32:07.950000,,,,,,0.18743780255317688
2024-07-02_86,False,,,,2024-07-02T03:32:08.750000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T03:32:08.750000,,,,,,0.5693806409835815
2024-07-02_87,False,,,,2024-07-02T03:35:43.170000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T03:35:43.170000,,,,,,0.13221623003482819
2024-07-02_88,False,,,,2024-07-02T03:38:21.090000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T03:38:21.090000,,,,,,0.10512756556272507
2024-07-02_89,False,,,,2024-07-02T03:38:22.020000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T03:38:22.020000,,,,,,0.18073830008506775
2024-07-02_90,False,,,,2024-07-02T03:41:07.960000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T03:41:07.960000,,,,,,0.28631213307380676
2024-07-02_91,False,,,,2024-07-02T03:44:06.010000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T03:44:06.010000,,,,,,0.7970314621925354
2024-07-02_92,False,,,,2024-07-02T03:44:06.950000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T03:44:06.950000,,,,,,0.2348194420337677
2024-07-02_93,False,,,,2024-07-02T03:44:47.620000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T03:44:47.620000,,,,,,0.1914772391319275
2024-07-02_94,False,,,,2024-07-02T03:45:22.090000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T03:45:22.090000,,,,,,0.24125491082668304
2024-07-02_95,False,,,,2024-07-02T03:46:06.120000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T03:46:06.120000,,,,,,0.5505307912826538
2024-07-02_96,False,,,,2024-07-02T03:47:51.100000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T03:47:51.100000,,,,,,0.478683203458786
2024-07-02_97,False,,,,2024-07-02T03:48:21.950000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T03:48:21.950000,,,,,,0.1485183835029602
2024-07-02_98,False,,,,2024-07-02T03:48:43.240000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T03:48:43.240000,,,,,,0.10260959714651108
2024-07-02_99,False,,,,2024-07-02T03:49:07.880000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T03:49:07.880000,,,,,,0.19233016669750214
2024-07-02_100,False,,,,2024-07-02T03:49:08.910000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T03:49:08.910000,,,,,,0.30962687730789185
2024-07-02_101,False,,,,2024-07-02T03:49:09.990000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T03:49:09.990000,,,,,,0.5338224172592163
2024-07-02_102,False,,,,2024-07-02T03:50:51.160000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T03:50:51.160000,,,,,,0.1267218440771103
2024-07-02_103,False,,,,2024-07-02T03:54:06.660000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T03:54:06.660000,,,,,,0.2107054740190506
2024-07-02_104,False,,,,2024-07-02T03:59:13.380000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T03:59:13.380000,,,,,,0.2644323706626892
2024-07-02_105,False,,,,2024-07-02T03:59:41.860000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T03:59:41.860000,,,,,,0.170917347073555
2024-07-02_106,False,,,,2024-07-02T04:08:16.290000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T04:08:16.290000,,,,,,0.22540844976902008
2024-07-02_107,False,,,,,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T04:08:20.820000,,,,,,
2024-07-02_108,False,,,,2024-07-02T04:10:21.220000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T04:10:21.220000,,,,,,0.43720853328704834
2024-07-02_109,False,,,,2024-07-02T04:15:37.890000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T04:15:37.890000,,,,,,0.6902045607566833
2024-07-02_110,False,,,,2024-07-02T04:15:55.900000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T04:15:55.900000,,,,,,0.18735358119010925
2024-07-02_111,False,,,,2024-07-02T04:17:53.090000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T04:17:53.090000,,,,,,0.7193967700004578
2024-07-02_112,False,,,,2024-07-02T04:20:54.870000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T04:20:54.870000,,,,,,0.32974740862846375
2024-07-02_113,False,,,,2024-07-02T04:25:54.390000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T04:25:54.390000,,,,,,0.6834668517112732
2024-07-02_114,False,,,,2024-07-02T04:30:56.040000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T04:30:56.040000,,,,,,0.21397659182548523
2024-07-02_115,False,,,,2024-07-02T04:45:13.640000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T04:45:13.640000,,,,,,0.8377528786659241
2024-07-02_116,False,,,,,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T04:45:13.950000,,,,,,
2024-07-02_117,False,,,,2024-07-02T04:55:39,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T04:55:39,,,,,,0.10618361085653305
2024-07-02_118,False,,,,2024-07-02T04:55:39.990000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T04:55:39.990000,,,,,,0.30254292488098145
2024-07-02_119,False,,,,2024-07-02T04:58:35.010000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T04:58:35.010000,,,,,,0.5592109560966492
2024-07-02_120,False,,,,2024-07-02T04:58:35.990000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T04:58:35.990000,,,,,,0.1599254310131073
2024-07-02_121,False,,,,2024-07-02T04:58:37.080000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T04:58:37.080000,,,,,,0.16956143081188202
2024-07-02_122,False,,,,2024-07-02T05:13:06.980000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T05:13:06.980000,,,,,,0.11691974103450775
2024-07-02_123,False,,,,2024-07-02T05:13:07.990000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T05:13:07.990000,,,,,,0.34624215960502625
2024-07-02_124,False,,,,2024-07-02T05:14:35.960000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T05:14:35.960000,,,,,,0.21538808941841125
2024-07-02_125,False,,,,2024-07-02T05:14:51.900000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T05:14:51.900000,,,,,,0.6833687424659729
2024-07-02_126,False,,,,2024-07-02T05:16:03.980000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T05:16:03.980000,,,,,,0.1330350935459137
2024-07-02_127,False,,,,2024-07-02T05:16:05,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T05:16:05,,,,,,0.2958018183708191
2024-07-02_128,False,,,,2024-07-02T05:16:06,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T05:16:06,,,,,,0.23162873089313507
2024-07-02_129,False,,,,2024-07-02T05:16:07.980000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T05:16:07.980000,,,,,,0.13403324782848358
2024-07-02_130,False,,,,2024-07-02T05:19:28.030000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T05:19:28.030000,,,,,,0.6260112524032593
2024-07-02_131,False,,,,2024-07-02T05:20:29.690000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T05:20:29.690000,,,,,,0.22714222967624664
2024-07-02_132,False,,,,2024-07-02T05:21:13.510000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T05:21:13.510000,,,,,,0.4870806336402893
2024-07-02_133,False,,,,2024-07-02T05:22:25.940000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T05:22:25.940000,,,,,,0.8046543002128601
2024-07-02_134,False,,,,,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T05:22:27.470000,,,,,,
2024-07-02_135,False,,,,2024-07-02T05:22:46.840000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T05:22:46.840000,,,,,,0.20377440750598907
2024-07-02_136,False,,,,2024-07-02T05:23:42.300000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T05:23:42.300000,,,,,,0.4227811396121979
2024-07-02_137,False,,,,2024-07-02T05:24:28.250000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T05:24:28.250000,,,,,,0.5353203415870667
2024-07-02_138,False,,,,2024-07-02T05:25:20.170000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T05:25:20.170000,,,,,,0.6818107962608337
2024-07-02_139,False,,,,2024-07-02T05:31:04.840000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T05:31:04.840000,,,,,,0.11880739033222198
2024-07-02_140,False,,,,2024-07-02T05:35:36.060000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T05:35:36.060000,,,,,,0.2186940312385559
2024-07-02_141,False,,,,2024-07-02T05:37:38.010000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T05:37:38.010000,,,,,,0.7663959860801697
2024-07-02_142,False,,,,2024-07-02T05:38:21.870000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T05:38:21.870000,,,,,,0.17597416043281555
2024-07-02_143,False,,,,2024-07-02T05:38:22.780000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T05:38:22.780000,,,,,,0.33888134360313416
2024-07-02_144,False,,,,2024-07-02T05:42:20.850000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T05:42:20.850000,,,,,,0.2588863670825958
2024-07-02_145,False,,,,2024-07-02T05:44:34,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T05:44:34,,,,,,0.4135575592517853
2024-07-02_146,False,,,,2024-07-02T05:45:53.140000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T05:45:53.140000,,,,,,0.274556964635849
2024-07-02_147,False,,,,2024-07-02T05:46:19.260000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T05:46:19.260000,,,,,,0.7100844383239746
2024-07-02_148,False,,,,2024-07-02T05:46:24.220000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T05:46:24.220000,,,,,,0.13394635915756226
2024-07-02_149,False,,,,2024-07-02T05:47:45.990000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T05:47:45.990000,,,,,,0.16625221073627472
2024-07-02_150,False,,,,2024-07-02T05:50:25.140000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T05:50:25.140000,,,,,,0.2897452712059021
2024-07-02_151,False,,,,2024-07-02T05:51:36,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T05:51:36,,,,,,0.8543188571929932
2024-07-02_152,False,,,,2024-07-02T05:53:36.990000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T05:53:36.990000,,,,,,0.8119795918464661
2024-07-02_153,False,,,,,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T05:53:37.720000,,,,,,
2024-07-02_154,False,,,,2024-07-02T05:55:08.340000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T05:55:08.340000,,,,,,0.6448702812194824
2024-07-02_155,False,,,,2024-07-02T06:00:09.990000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T06:00:09.990000,,,,,,0.836040735244751
2024-07-02_156,False,,,,2024-07-02T06:02:57.790000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T06:02:57.790000,,,,,,0.12350459396839142
2024-07-02_157,False,,,,2024-07-02T06:05:10.370000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T06:05:10.370000,,,,,,0.4956517219543457
2024-07-02_158,False,,,,,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T06:05:10.770000,,,,,,
2024-07-02_159,False,,,,2024-07-02T06:06:15.820000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T06:06:15.820000,,,,,,0.44605720043182373
2024-07-02_160,False,,,,2024-07-02T06:08:37.470000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T06:08:37.470000,,,,,,0.19466497004032135
2024-07-02_161,False,,,,2024-07-02T06:13:11.260000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T06:13:11.260000,,,,,,0.3581692576408386
2024-07-02_162,False,,,,2024-07-02T06:14:15.590000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T06:14:15.590000,,,,,,0.3603579103946686
2024-07-02_163,False,,,,2024-07-02T06:14:58.440000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T06:14:58.440000,,,,,,0.5561297535896301
2024-07-02_164,False,,,,,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T06:14:59.170000,,,,,,
2024-07-02_165,False,,,,2024-07-02T06:20:06.040000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T06:20:06.040000,,,,,,0.5716283917427063
2024-07-02_166,False,,,,2024-07-02T06:20:37.940000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T06:20:37.940000,,,,,,0.17815911769866943
2024-07-02_167,False,,,,2024-07-02T06:24:21.030000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T06:24:21.030000,,,,,,0.24838849902153015
2024-07-02_168,False,,,,2024-07-02T06:31:09.010000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T06:31:09.010000,,,,,,0.8193336725234985
2024-07-02_169,False,,,,,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T06:31:13.340000,,,,,,
2024-07-02_170,False,,,,2024-07-02T06:33:07.950000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T06:33:07.950000,,,,,,0.23290672898292542
2024-07-02_171,False,,,,2024-07-02T06:33:09.990000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T06:33:09.990000,,,,,,0.10147154331207275
2024-07-02_172,False,,,,2024-07-02T06:35:21.060000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T06:35:21.060000,,,,,,0.5926613807678223
2024-07-02_173,False,,,,2024-07-02T06:35:50.200000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T06:35:50.200000,,,,,,0.14225320518016815
2024-07-02_174,False,,,,2024-07-02T06:37:06.050000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T06:37:06.050000,,,,,,0.54917311668396
2024-07-02_175,False,,,,2024-07-02T06:37:18.830000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T06:37:18.830000,,,,,,0.4754983186721802
2024-07-02_176,False,,,,2024-07-02T06:37:37.970000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T06:37:37.970000,,,,,,0.1359812617301941
2024-07-02_177,False,,,,2024-07-02T06:38:30.650000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T06:38:30.650000,,,,,,0.11833982169628143
