event_id,long,p_error,mag_type,date,p_detected,p_confidence,catalogued,lat,depth,s_confidence,detected,network,s_predicted,provider,mag,p_predicted,plot_path,code,epi_distance,time,s_error,s_detected,unique_id
,,,,2024-07-02,,,False,,,,True,AM,,Detection,,,,R50D6,,2024-07-02T10:46:04.450000,,,2024-07-02_321
,,,,2024-07-02,2024-07-02T10:48:32.030000,0.8114292025566101,False,,,,True,AM,,Detection,,,,R50D6,,2024-07-02T10:48:32.030000,,,2024-07-02_322
,,,,2024-07-02,,,False,,,,True,AM,,Detection,,,,R50D6,,2024-07-02T10:48:32.680000,,,2024-07-02_323
,,,,2024-07-02,2024-07-02T10:48:43.190000,0.7157045006752014,False,,,,True,AM,,Detection,,,,R50D6,,2024-07-02T10:48:43.190000,,,2024-07-02_324
,,,,2024-07-02,,,False,,,,True,AM,,Detection,,,,R50D6,,2024-07-02T10:48:43.670000,,,2024-07-02_325
,,,,2024-07-02,2024-07-02T10:49:56.020000,0.7759813070297241,False,,,,True,AM,,Detection,,,,R50D6,,2024-07-02T10:49:56.020000,,,2024-07-02_326
,,,,2024-07-02,2024-07-02T10:52:12.990000,0.5651454925537109,False,,,,True,AM,,Detection,,,,R50D6,,2024-07-02T10:52:12.990000,,,2024-07-02_327
,,,,2024-07-02,2024-07-02T10:52:50.150000,0.8283642530441284,False,,,,True,AM,,Detection,,,,R50D6,,2024-07-02T10:52:50.150000,,,2024-07-02_328
,,,,2024-07-02,,,False,,,,True,AM,,Detection,,,,R50D6,,2024-07-02T10:52:50.630000,,,2024-07-02_329
,,,,2024-07-02,2024-07-02T10:53:37,0.5942394733428955,False,,,,True,AM,,Detection,,,,R50D6,,2024-07-02T10:53:37,,,2024-07-02_330
,,,,2024-07-02,2024-07-02T10:53:37.970000,0.2066000401973724,False,,,,True,AM,,Detection,,,,R50D6,,2024-07-02T10:53:37.970000,,,2024-07-02_331
,,,,2024-07-02,2024-07-02T10:53:41.940000,0.3495689332485199,False,,,,True,AM,,Detection,,,,R50D6,,2024-07-02T10:53:41.940000,,,2024-07-02_332
,,,,2024-07-02,2024-07-02T10:54:51.980000,0.6674628853797913,False,,,,True,AM,,Detection,,,,R50D6,,2024-07-02T10:54:51.980000,,,2024-07-02_333
,,,,2024-07-02,2024-07-02T10:55:37.990000,0.6203163266181946,False,,,,True,AM,,Detection,,,,R50D6,,2024-07-02T10:55:37.990000,,,2024-07-02_334
,,,,2024-07-02,2024-07-02T10:56:37.960000,0.3589908480644226,False,,,,True,AM,,Detection,,,,R50D6,,2024-07-02T10:56:37.960000,,,2024-07-02_335
,,,,2024-07-02,2024-07-02T10:57:20.210000,0.4903411269187927,False,,,,True,AM,,Detection,,,,R50D6,,2024-07-02T10:57:20.210000,,,2024-07-02_336
,,,,2024-07-02,2024-07-02T10:58:52.070000,0.8842916488647461,False,,,,True,AM,,Detection,,,,R50D6,,2024-07-02T10:58:52.070000,,,2024-07-02_337
,,,,2024-07-02,2024-07-02T10:59:54.970000,0.5942972302436829,False,,,,True,AM,,Detection,,,,R50D6,,2024-07-02T10:59:54.970000,,,2024-07-02_338
,,,,2024-07-02,2024-07-02T11:00:23.070000,0.4905945658683777,False,,,,True,AM,,Detection,,,,R50D6,,2024-07-02T11:00:23.070000,,,2024-07-02_339
,,,,2024-07-02,2024-07-02T11:03:33.200000,0.6533975601196289,False,,,,True,AM,,Detection,,,,R50D6,,2024-07-02T11:03:33.200000,,,2024-07-02_340
,,,,2024-07-02,2024-07-02T11:04:37.620000,0.4536050856113434,False,,,,True,AM,,Detection,,,,R50D6,,2024-07-02T11:04:37.620000,,,2024-07-02_341
,,,,2024-07-02,,,False,,,,True,AM,,Detection,,,,R50D6,,2024-07-02T11:04:38.170000,,,2024-07-02_342
,,,,2024-07-02,2024-07-02T11:05:03.160000,0.3698691725730896,False,,,,True,AM,,Detection,,,,R50D6,,2024-07-02T11:05:03.160000,,,2024-07-02_343
,,,,2024-07-02,2024-07-02T11:06:22.060000,0.7944157719612122,False,,,,True,AM,,Detection,,,,R50D6,,2024-07-02T11:06:22.060000,,,2024-07-02_344
,,,,2024-07-02,2024-07-02T11:06:38.020000,0.4823670387268066,False,,,,True,AM,,Detection,,,,R50D6,,2024-07-02T11:06:38.020000,,,2024-07-02_345
,,,,2024-07-02,2024-07-02T11:07:51.180000,0.3703314065933227,False,,,,True,AM,,Detection,,,,R50D6,,2024-07-02T11:07:51.180000,,,2024-07-02_346
,,,,2024-07-02,2024-07-02T11:10:10.120000,0.7899223566055298,False,,,,True,AM,,Detection,,,,R50D6,,2024-07-02T11:10:10.120000,,,2024-07-02_347
,,,,2024-07-02,2024-07-02T11:14:38,0.5603170990943909,False,,,,True,AM,,Detection,,,,R50D6,,2024-07-02T11:14:38,,,2024-07-02_348
,,,,2024-07-02,2024-07-02T11:16:51.020000,0.4954094588756561,False,,,,True,AM,,Detection,,,,R50D6,,2024-07-02T11:16:51.020000,,,2024-07-02_349
,,,,2024-07-02,2024-07-02T11:17:51.980000,0.428404837846756,False,,,,True,AM,,Detection,,,,R50D6,,2024-07-02T11:17:51.980000,,,2024-07-02_350
,,,,2024-07-02,2024-07-02T11:18:54.060000,0.7346352338790894,False,,,,True,AM,,Detection,,,,R50D6,,2024-07-02T11:18:54.060000,,,2024-07-02_351
,,,,2024-07-02,2024-07-02T11:19:18.080000,0.2091541588306427,False,,,,True,AM,,Detection,,,,R50D6,,2024-07-02T11:19:18.080000,,,2024-07-02_352
,,,,2024-07-02,2024-07-02T11:19:36.020000,0.6569685935974121,False,,,,True,AM,,Detection,,,,R50D6,,2024-07-02T11:19:36.020000,,,2024-07-02_353
,,,,2024-07-02,2024-07-02T11:21:20.970000,0.8113875389099121,False,,,,True,AM,,Detection,,,,R50D6,,2024-07-02T11:21:20.970000,,,2024-07-02_354
,,,,2024-07-02,,,False,,,,True,AM,,Detection,,,,R50D6,,2024-07-02T11:21:21.480000,,,2024-07-02_355
,,,,2024-07-02,2024-07-02T11:21:36.910000,0.2290765643119812,False,,,,True,AM,,Detection,,,,R50D6,,2024-07-02T11:21:36.910000,,,2024-07-02_356
,,,,2024-07-02,2024-07-02T11:21:40.860000,0.4954772293567657,False,,,,True,AM,,Detection,,,,R50D6,,2024-07-02T11:21:40.860000,,,2024-07-02_357
,,,,2024-07-02,,,False,,,,True,AM,,Detection,,,,R50D6,,2024-07-02T11:21:41.500000,,,2024-07-02_358
,,,,2024-07-02,2024-07-02T11:21:51.450000,0.2258064895868301,False,,,,True,AM,,Detection,,,,R50D6,,2024-07-02T11:21:51.450000,,,2024-07-02_359
,,,,2024-07-02,2024-07-02T11:22:32.330000,0.6372877955436707,False,,,,True,AM,,Detection,,,,R50D6,,2024-07-02T11:22:32.330000,,,2024-07-02_360
,,,,2024-07-02,2024-07-02T11:27:15.620000,0.8506546020507812,False,,,,True,AM,,Detection,,,,R50D6,,2024-07-02T11:27:15.620000,,,2024-07-02_361
,,,,2024-07-02,2024-07-02T11:28:18.970000,0.7543627023696899,False,,,,True,AM,,Detection,,,,R50D6,,2024-07-02T11:28:18.970000,,,2024-07-02_362
,,,,2024-07-02,2024-07-02T11:29:31.940000,0.2241260558366775,False,,,,True,AM,,Detection,,,,R50D6,,2024-07-02T11:29:31.940000,,,2024-07-02_363
,,,,2024-07-02,2024-07-02T11:30:23.090000,0.7741248607635498,False,,,,True,AM,,Detection,,,,R50D6,,2024-07-02T11:30:23.090000,,,2024-07-02_364
,,,,2024-07-02,2024-07-02T11:31:58.600000,0.231543019413948,False,,,,True,AM,,Detection,,,,R50D6,,2024-07-02T11:31:58.600000,,,2024-07-02_365
,,,,2024-07-02,2024-07-02T11:32:49.910000,0.2356739491224289,False,,,,True,AM,,Detection,,,,R50D6,,2024-07-02T11:32:49.910000,,,2024-07-02_366
,,,,2024-07-02,2024-07-02T11:34:18.760000,0.7996243238449097,False,,,,True,AM,,Detection,,,,R50D6,,2024-07-02T11:34:18.760000,,,2024-07-02_367
,,,,2024-07-02,2024-07-02T11:35:08.060000,0.3672177493572235,False,,,,True,AM,,Detection,,,,R50D6,,2024-07-02T11:35:08.060000,,,2024-07-02_368
,,,,2024-07-02,2024-07-02T11:36:08,0.6672266721725464,False,,,,True,AM,,Detection,,,,R50D6,,2024-07-02T11:36:08,,,2024-07-02_369
,,,,2024-07-02,2024-07-02T11:41:06.990000,0.6821082234382629,False,,,,True,AM,,Detection,,,,R50D6,,2024-07-02T11:41:06.990000,,,2024-07-02_370
,,,,2024-07-02,2024-07-02T11:41:23.590000,0.5759791731834412,False,,,,True,AM,,Detection,,,,R50D6,,2024-07-02T11:41:23.590000,,,2024-07-02_371
,,,,2024-07-02,2024-07-02T11:42:16.980000,0.5532972812652588,False,,,,True,AM,,Detection,,,,R50D6,,2024-07-02T11:42:16.980000,,,2024-07-02_372
,,,,2024-07-02,,,False,,,,True,AM,,Detection,,,,R50D6,,2024-07-02T11:42:17.480000,,,2024-07-02_373
,,,,2024-07-02,2024-07-02T11:42:45.070000,0.2280653566122055,False,,,,True,AM,,Detection,,,,R50D6,,2024-07-02T11:42:45.070000,,,2024-07-02_374
,,,,2024-07-02,2024-07-02T11:43:12.640000,0.5864819288253784,False,,,,True,AM,,Detection,,,,R50D6,,2024-07-02T11:43:12.640000,,,2024-07-02_375
,,,,2024-07-02,2024-07-02T11:44:33.050000,0.3642933070659637,False,,,,True,AM,,Detection,,,,R50D6,,2024-07-02T11:44:33.050000,,,2024-07-02_376
,,,,2024-07-02,2024-07-02T11:47:06.010000,0.8687641620635986,False,,,,True,AM,,Detection,,,,R50D6,,2024-07-02T11:47:06.010000,,,2024-07-02_377
,,,,2024-07-02,2024-07-02T11:48:46.160000,0.38413205742836,False,,,,True,AM,,Detection,,,,R50D6,,2024-07-02T11:48:46.160000,,,2024-07-02_378
,,,,2024-07-02,2024-07-02T11:54:06.460000,0.6962304711341858,False,,,,True,AM,,Detection,,,,R50D6,,2024-07-02T11:54:06.460000,,,2024-07-02_379
,,,,2024-07-02,2024-07-02T11:56:23.040000,0.4985489249229431,False,,,,True,AM,,Detection,,,,R50D6,,2024-07-02T11:56:23.040000,,,2024-07-02_380
,,,,2024-07-02,2024-07-02T12:01:07.990000,0.8325921893119812,False,,,,True,AM,,Detection,,,,R50D6,,2024-07-02T12:01:07.990000,,,2024-07-02_381
,,,,2024-07-02,2024-07-02T12:04:39.970000,0.7433766722679138,False,,,,True,AM,,Detection,,,,R50D6,,2024-07-02T12:04:39.970000,,,2024-07-02_382
,,,,2024-07-02,2024-07-02T12:05:21.060000,0.2497795969247818,False,,,,True,AM,,Detection,,,,R50D6,,2024-07-02T12:05:21.060000,,,2024-07-02_383
,,,,2024-07-02,2024-07-02T12:05:30.930000,0.2217779010534286,False,,,,True,AM,,Detection,,,,R50D6,,2024-07-02T12:05:30.930000,,,2024-07-02_384
,,,,2024-07-02,2024-07-02T12:06:52.150000,0.2523442208766937,False,,,,True,AM,,Detection,,,,R50D6,,2024-07-02T12:06:52.150000,,,2024-07-02_385
,,,,2024-07-02,2024-07-02T12:09:49.390000,0.5301694273948669,False,,,,True,AM,,Detection,,,,R50D6,,2024-07-02T12:09:49.390000,,,2024-07-02_386
,,,,2024-07-02,2024-07-02T12:10:02.740000,0.5512368083000183,False,,,,True,AM,,Detection,,,,R50D6,,2024-07-02T12:10:02.740000,,,2024-07-02_387
,,,,2024-07-02,2024-07-02T12:10:36.970000,0.2242495268583297,False,,,,True,AM,,Detection,,,,R50D6,,2024-07-02T12:10:36.970000,,,2024-07-02_388
,,,,2024-07-02,2024-07-02T12:10:37.980000,0.2124336659908294,False,,,,True,AM,,Detection,,,,R50D6,,2024-07-02T12:10:37.980000,,,2024-07-02_389
,,,,2024-07-02,2024-07-02T12:11:42.300000,0.7011628150939941,False,,,,True,AM,,Detection,,,,R50D6,,2024-07-02T12:11:42.300000,,,2024-07-02_390
,,,,2024-07-02,2024-07-02T12:15:35.620000,0.637811005115509,False,,,,True,AM,,Detection,,,,R50D6,,2024-07-02T12:15:35.620000,,,2024-07-02_391
,,,,2024-07-02,2024-07-02T12:16:36.860000,0.4803124964237213,False,,,,True,AM,,Detection,,,,R50D6,,2024-07-02T12:16:36.860000,,,2024-07-02_392
,,,,2024-07-02,2024-07-02T12:18:56.870000,0.3571797013282776,False,,,,True,AM,,Detection,,,,R50D6,,2024-07-02T12:18:56.870000,,,2024-07-02_393
,,,,2024-07-02,2024-07-02T12:19:06.510000,0.4859783351421356,False,,,,True,AM,,Detection,,,,R50D6,,2024-07-02T12:19:06.510000,,,2024-07-02_394
,,,,2024-07-02,2024-07-02T12:23:11.850000,0.8102066516876221,False,,,,True,AM,,Detection,,,,R50D6,,2024-07-02T12:23:11.850000,,,2024-07-02_395
,,,,2024-07-02,2024-07-02T12:24:06.920000,0.3540183901786804,False,,,,True,AM,,Detection,,,,R50D6,,2024-07-02T12:24:06.920000,,,2024-07-02_396
,,,,2024-07-02,2024-07-02T12:27:08.010000,0.7314561009407043,False,,,,True,AM,,Detection,,,,R50D6,,2024-07-02T12:27:08.010000,,,2024-07-02_397
,,,,2024-07-02,2024-07-02T12:28:41.010000,0.8655450344085693,False,,,,True,AM,,Detection,,,,R50D6,,2024-07-02T12:28:41.010000,,,2024-07-02_398
,,,,2024-07-02,2024-07-02T12:30:19.150000,0.2430556267499923,False,,,,True,AM,,Detection,,,,R50D6,,2024-07-02T12:30:19.150000,,,2024-07-02_399
,,,,2024-07-02,2024-07-02T12:31:51.110000,0.4018626511096954,False,,,,True,AM,,Detection,,,,R50D6,,2024-07-02T12:31:51.110000,,,2024-07-02_400
,,,,2024-07-02,2024-07-02T12:33:54.120000,0.6823318004608154,False,,,,True,AM,,Detection,,,,R50D6,,2024-07-02T12:33:54.120000,,,2024-07-02_401
,,,,2024-07-02,2024-07-02T12:34:08.030000,0.330838680267334,False,,,,True,AM,,Detection,,,,R50D6,,2024-07-02T12:34:08.030000,,,2024-07-02_402
,,,,2024-07-02,2024-07-02T12:34:31.070000,0.6252018213272095,False,,,,True,AM,,Detection,,,,R50D6,,2024-07-02T12:34:31.070000,,,2024-07-02_403
,,,,2024-07-02,2024-07-02T12:35:23.030000,0.8525227308273315,False,,,,True,AM,,Detection,,,,R50D6,,2024-07-02T12:35:23.030000,,,2024-07-02_404
,,,,2024-07-02,2024-07-02T12:35:50.080000,0.788265585899353,False,,,,True,AM,,Detection,,,,R50D6,,2024-07-02T12:35:50.080000,,,2024-07-02_405
,,,,2024-07-02,,,False,,,,True,AM,,Detection,,,,R50D6,,2024-07-02T12:35:50.580000,,,2024-07-02_406
,,,,2024-07-02,2024-07-02T12:38:27,0.5900920033454895,False,,,,True,AM,,Detection,,,,R50D6,,2024-07-02T12:38:27,,,2024-07-02_407
,,,,2024-07-02,2024-07-02T12:38:54.990000,0.470347136259079,False,,,,True,AM,,Detection,,,,R50D6,,2024-07-02T12:38:54.990000,,,2024-07-02_408
,,,,2024-07-02,2024-07-02T12:39:10.930000,0.2479634582996368,False,,,,True,AM,,Detection,,,,R50D6,,2024-07-02T12:39:10.930000,,,2024-07-02_409
,,,,2024-07-02,2024-07-02T12:39:39.020000,0.3665703237056732,False,,,,True,AM,,Detection,,,,R50D6,,2024-07-02T12:39:39.020000,,,2024-07-02_410
,,,,2024-07-02,,,False,,,,True,AM,,Detection,,,,R50D6,,2024-07-02T12:39:39.920000,,,2024-07-02_411
,,,,2024-07-02,2024-07-02T12:41:02.530000,0.3517158329486847,False,,,,True,AM,,Detection,,,,R50D6,,2024-07-02T12:41:02.530000,,,2024-07-02_412
,,,,2024-07-02,2024-07-02T12:41:55.060000,0.8427627682685852,False,,,,True,AM,,Detection,,,,R50D6,,2024-07-02T12:41:55.060000,,,2024-07-02_413
,,,,2024-07-02,2024-07-02T12:44:57.010000,0.7743836045265198,False,,,,True,AM,,Detection,,,,R50D6,,2024-07-02T12:44:57.010000,,,2024-07-02_414
,,,,2024-07-02,2024-07-02T12:45:09.650000,0.3998400270938873,False,,,,True,AM,,Detection,,,,R50D6,,2024-07-02T12:45:09.650000,,,2024-07-02_415
,,,,2024-07-02,2024-07-02T12:49:15.400000,0.6188479661941528,False,,,,True,AM,,Detection,,,,R50D6,,2024-07-02T12:49:15.400000,,,2024-07-02_416
,,,,2024-07-02,2024-07-02T12:50:27.860000,0.7689194083213806,False,,,,True,AM,,Detection,,,,R50D6,,2024-07-02T12:50:27.860000,,,2024-07-02_417
,,,,2024-07-02,,,False,,,,True,AM,,Detection,,,,R50D6,,2024-07-02T12:50:30.180000,,,2024-07-02_418
,,,,2024-07-02,2024-07-02T12:51:21.050000,0.7358318567276001,False,,,,True,AM,,Detection,,,,R50D6,,2024-07-02T12:51:21.050000,,,2024-07-02_419
,,,,2024-07-02,2024-07-02T12:52:30.670000,0.2794584631919861,False,,,,True,AM,,Detection,,,,R50D6,,2024-07-02T12:52:30.670000,,,2024-07-02_420
,,,,2024-07-02,2024-07-02T12:53:23.130000,0.3020244240760803,False,,,,True,AM,,Detection,,,,R50D6,,2024-07-02T12:53:23.130000,,,2024-07-02_421
,,,,2024-07-02,2024-07-02T12:53:38.980000,0.7404526472091675,False,,,,True,AM,,Detection,,,,R50D6,,2024-07-02T12:53:38.980000,,,2024-07-02_422
,,,,2024-07-02,2024-07-02T12:54:08.990000,0.7551672458648682,False,,,,True,AM,,Detection,,,,R50D6,,2024-07-02T12:54:08.990000,,,2024-07-02_423
,,,,2024-07-02,2024-07-02T12:56:56.170000,0.6057659387588501,False,,,,True,AM,,Detection,,,,R50D6,,2024-07-02T12:56:56.170000,,,2024-07-02_424
,,,,2024-07-02,2024-07-02T12:58:36.960000,0.2491209208965301,False,,,,True,AM,,Detection,,,,R50D6,,2024-07-02T12:58:36.960000,,,2024-07-02_425
,,,,2024-07-02,2024-07-02T12:58:37.950000,0.2243646383285522,False,,,,True,AM,,Detection,,,,R50D6,,2024-07-02T12:58:37.950000,,,2024-07-02_426
,,,,2024-07-02,2024-07-02T12:59:52.020000,0.5726997256278992,False,,,,True,AM,,Detection,,,,R50D6,,2024-07-02T12:59:52.020000,,,2024-07-02_427
,,,,2024-07-02,2024-07-02T13:00:10.050000,0.7659443616867065,False,,,,True,AM,,Detection,,,,R50D6,,2024-07-02T13:00:10.050000,,,2024-07-02_428
,,,,2024-07-02,,,False,,,,True,AM,,Detection,,,,R50D6,,2024-07-02T13:00:10.640000,,,2024-07-02_429
,,,,2024-07-02,2024-07-02T13:01:29.990000,0.3527900576591491,False,,,,True,AM,,Detection,,,,R50D6,,2024-07-02T13:01:29.990000,,,2024-07-02_430
,,,,2024-07-02,2024-07-02T13:01:54.940000,0.831157386302948,False,,,,True,AM,,Detection,,,,R50D6,,2024-07-02T13:01:54.940000,,,2024-07-02_431
,,,,2024-07-02,2024-07-02T13:03:25.660000,0.6439872980117798,False,,,,True,AM,,Detection,,,,R50D6,,2024-07-02T13:03:25.660000,,,2024-07-02_432
,,,,2024-07-02,2024-07-02T13:06:21.030000,0.5769535303115845,False,,,,True,AM,,Detection,,,,R50D6,,2024-07-02T13:06:21.030000,,,2024-07-02_433
,,,,2024-07-02,,,False,,,,True,AM,,Detection,,,,R50D6,,2024-07-02T13:06:22.880000,,,2024-07-02_434
,,,,2024-07-02,2024-07-02T13:07:53.210000,0.796316921710968,False,,,,True,AM,,Detection,,,,R50D6,,2024-07-02T13:07:53.210000,,,2024-07-02_435
,,,,2024-07-02,,,False,,,,True,AM,,Detection,,,,R50D6,,2024-07-02T13:07:53.580000,,,2024-07-02_436
,,,,2024-07-02,2024-07-02T13:09:06.020000,0.2574532330036163,False,,,,True,AM,,Detection,,,,R50D6,,2024-07-02T13:09:06.020000,,,2024-07-02_437
,,,,2024-07-02,2024-07-02T13:09:17.390000,0.2075018882751464,False,,,,True,AM,,Detection,,,,R50D6,,2024-07-02T13:09:17.390000,,,2024-07-02_438
,,,,2024-07-02,2024-07-02T13:09:43.990000,0.220921441912651,False,,,,True,AM,,Detection,,,,R50D6,,2024-07-02T13:09:43.990000,,,2024-07-02_439
,,,,2024-07-02,2024-07-02T13:10:19.030000,0.8396968245506287,False,,,,True,AM,,Detection,,,,R50D6,,2024-07-02T13:10:19.030000,,,2024-07-02_440
,,,,2024-07-02,,,False,,,,True,AM,,Detection,,,,R50D6,,2024-07-02T13:10:19.820000,,,2024-07-02_441
,,,,2024-07-02,2024-07-02T13:11:07.990000,0.5860543251037598,False,,,,True,AM,,Detection,,,,R50D6,,2024-07-02T13:11:07.990000,,,2024-07-02_442
,,,,2024-07-02,2024-07-02T13:11:50.700000,0.2294395714998245,False,,,,True,AM,,Detection,,,,R50D6,,2024-07-02T13:11:50.700000,,,2024-07-02_443
,,,,2024-07-02,,,False,,,,True,AM,,Detection,,,,R50D6,,2024-07-02T13:11:56.570000,,,2024-07-02_444
,,,,2024-07-02,2024-07-02T13:12:19.050000,0.6372717022895813,False,,,,True,AM,,Detection,,,,R50D6,,2024-07-02T13:12:19.050000,,,2024-07-02_445
,,,,2024-07-02,2024-07-02T13:15:11.930000,0.8293242454528809,False,,,,True,AM,,Detection,,,,R50D6,,2024-07-02T13:15:11.930000,,,2024-07-02_446
,,,,2024-07-02,2024-07-02T13:18:45.720000,0.6258228421211243,False,,,,True,AM,,Detection,,,,R50D6,,2024-07-02T13:18:45.720000,,,2024-07-02_447
,,,,2024-07-02,2024-07-02T13:19:36.980000,0.46808522939682,False,,,,True,AM,,Detection,,,,R50D6,,2024-07-02T13:19:36.980000,,,2024-07-02_448
,,,,2024-07-02,2024-07-02T13:19:37.970000,0.2005423158407211,False,,,,True,AM,,Detection,,,,R50D6,,2024-07-02T13:19:37.970000,,,2024-07-02_449
,,,,2024-07-02,2024-07-02T13:22:58.500000,0.7732951641082764,False,,,,True,AM,,Detection,,,,R50D6,,2024-07-02T13:22:58.500000,,,2024-07-02_450
,,,,2024-07-02,2024-07-02T13:24:04.470000,0.4818028211593628,False,,,,True,AM,,Detection,,,,R50D6,,2024-07-02T13:24:04.470000,,,2024-07-02_451
,,,,2024-07-02,2024-07-02T13:25:04.180000,0.6648504734039307,False,,,,True,AM,,Detection,,,,R50D6,,2024-07-02T13:25:04.180000,,,2024-07-02_452
,,,,2024-07-02,,,False,,,,True,AM,,Detection,,,,R50D6,,2024-07-02T13:25:04.830000,,,2024-07-02_453
,,,,2024-07-02,2024-07-02T13:25:42.670000,0.5274885296821594,False,,,,True,AM,,Detection,,,,R50D6,,2024-07-02T13:25:42.670000,,,2024-07-02_454
,,,,2024-07-02,2024-07-02T13:26:11.860000,0.8701220154762268,False,,,,True,AM,,Detection,,,,R50D6,,2024-07-02T13:26:11.860000,,,2024-07-02_455
,,,,2024-07-02,2024-07-02T13:26:39.970000,0.8229308128356934,False,,,,True,AM,,Detection,,,,R50D6,,2024-07-02T13:26:39.970000,,,2024-07-02_456
,,,,2024-07-02,2024-07-02T13:28:20.050000,0.4731086492538452,False,,,,True,AM,,Detection,,,,R50D6,,2024-07-02T13:28:20.050000,,,2024-07-02_457
,,,,2024-07-02,2024-07-02T13:28:21,0.7191206216812134,False,,,,True,AM,,Detection,,,,R50D6,,2024-07-02T13:28:21,,,2024-07-02_458
,,,,2024-07-02,2024-07-02T13:29:55.020000,0.2206082344055175,False,,,,True,AM,,Detection,,,,R50D6,,2024-07-02T13:29:55.020000,,,2024-07-02_459
,,,,2024-07-02,2024-07-02T13:30:44.130000,0.8816362023353577,False,,,,True,AM,,Detection,,,,R50D6,,2024-07-02T13:30:44.130000,,,2024-07-02_460
,,,,2024-07-02,,,False,,,,True,AM,,Detection,,,,R50D6,,2024-07-02T13:30:44.480000,,,2024-07-02_461
,,,,2024-07-02,2024-07-02T13:31:23.380000,0.6016069054603577,False,,,,True,AM,,Detection,,,,R50D6,,2024-07-02T13:31:23.380000,,,2024-07-02_462
,,,,2024-07-02,2024-07-02T13:32:22.040000,0.8760249018669128,False,,,,True,AM,,Detection,,,,R50D6,,2024-07-02T13:32:22.040000,,,2024-07-02_463
,,,,2024-07-02,2024-07-02T13:32:47.800000,0.2745473682880401,False,,,,True,AM,,Detection,,,,R50D6,,2024-07-02T13:32:47.800000,,,2024-07-02_464
,,,,2024-07-02,2024-07-02T13:34:08.010000,0.8181235194206238,False,,,,True,AM,,Detection,,,,R50D6,,2024-07-02T13:34:08.010000,,,2024-07-02_465
,,,,2024-07-02,2024-07-02T13:34:43.090000,0.5020179152488708,False,,,,True,AM,,Detection,,,,R50D6,,2024-07-02T13:34:43.090000,,,2024-07-02_466
,,,,2024-07-02,2024-07-02T13:35:05.970000,0.8525009155273438,False,,,,True,AM,,Detection,,,,R50D6,,2024-07-02T13:35:05.970000,,,2024-07-02_467
,,,,2024-07-02,2024-07-02T13:35:18.350000,0.2060290724039077,False,,,,True,AM,,Detection,,,,R50D6,,2024-07-02T13:35:18.350000,,,2024-07-02_468
,,,,2024-07-02,2024-07-02T13:36:10,0.9036934971809388,False,,,,True,AM,,Detection,,,,R50D6,,2024-07-02T13:36:10,,,2024-07-02_469
,,,,2024-07-02,2024-07-02T13:36:35,0.8504548668861389,False,,,,True,AM,,Detection,,,,R50D6,,2024-07-02T13:36:35,,,2024-07-02_470
,,,,2024-07-02,2024-07-02T13:38:42.960000,0.292511522769928,False,,,,True,AM,,Detection,,,,R50D6,,2024-07-02T13:38:42.960000,,,2024-07-02_471
,,,,2024-07-02,2024-07-02T13:39:16.070000,0.3433142006397247,False,,,,True,AM,,Detection,,,,R50D6,,2024-07-02T13:39:16.070000,,,2024-07-02_472
,,,,2024-07-02,2024-07-02T13:40:55.190000,0.5827452540397644,False,,,,True,AM,,Detection,,,,R50D6,,2024-07-02T13:40:55.190000,,,2024-07-02_473
,,,,2024-07-02,2024-07-02T13:43:06.110000,0.5783721208572388,False,,,,True,AM,,Detection,,,,R50D6,,2024-07-02T13:43:06.110000,,,2024-07-02_474
,,,,2024-07-02,2024-07-02T13:46:23.010000,0.5532280206680298,False,,,,True,AM,,Detection,,,,R50D6,,2024-07-02T13:46:23.010000,,,2024-07-02_475
,,,,2024-07-02,2024-07-02T13:46:24.020000,0.3189045786857605,False,,,,True,AM,,Detection,,,,R50D6,,2024-07-02T13:46:24.020000,,,2024-07-02_476
,,,,2024-07-02,2024-07-02T13:47:36.010000,0.7788530588150024,False,,,,True,AM,,Detection,,,,R50D6,,2024-07-02T13:47:36.010000,,,2024-07-02_477
,,,,2024-07-02,2024-07-02T13:48:05.780000,0.369151622056961,False,,,,True,AM,,Detection,,,,R50D6,,2024-07-02T13:48:05.780000,,,2024-07-02_478
,,,,2024-07-02,2024-07-02T13:48:38.830000,0.8757807612419128,False,,,,True,AM,,Detection,,,,R50D6,,2024-07-02T13:48:38.830000,,,2024-07-02_479
,,,,2024-07-02,2024-07-02T13:52:28.190000,0.3958760201931,False,,,,True,AM,,Detection,,,,R50D6,,2024-07-02T13:52:28.190000,,,2024-07-02_480
,,,,2024-07-02,2024-07-02T13:54:08.100000,0.2614406943321228,False,,,,True,AM,,Detection,,,,R50D6,,2024-07-02T13:54:08.100000,,,2024-07-02_481
,,,,2024-07-02,2024-07-02T13:56:26.940000,0.5210320949554443,False,,,,True,AM,,Detection,,,,R50D6,,2024-07-02T13:56:26.940000,,,2024-07-02_482
,,,,2024-07-02,2024-07-02T13:57:21.100000,0.6488574743270874,False,,,,True,AM,,Detection,,,,R50D6,,2024-07-02T13:57:21.100000,,,2024-07-02_483
,,,,2024-07-02,2024-07-02T13:57:34.830000,0.2194675952196121,False,,,,True,AM,,Detection,,,,R50D6,,2024-07-02T13:57:34.830000,,,2024-07-02_484
,,,,2024-07-02,2024-07-02T13:59:53.060000,0.3260700404644012,False,,,,True,AM,,Detection,,,,R50D6,,2024-07-02T13:59:53.060000,,,2024-07-02_485
