s_error,s_detected,mag_type,date,p_predicted,long,provider,s_confidence,epi_distance,p_confidence,catalogued,s_predicted,p_detected,unique_id,lat,network,detected,code,time,depth,event_id,plot_path,mag,p_error
,,,2024-08-23,,,Detection,,,0.6905864477157593,False,,2024-08-23T02:42:44.970000,2024-08-23_42,,AM,True,R50D6,2024-08-23T02:42:44.970000,,,,,
,,,2024-08-23,,,Detection,,,0.6037183403968811,False,,2024-08-23T02:43:10.140000,2024-08-23_43,,AM,True,R50D6,2024-08-23T02:43:10.140000,,,,,
,,,2024-08-23,,,Detection,,,0.33326083421707153,False,,2024-08-23T02:43:44.590000,2024-08-23_44,,AM,True,R50D6,2024-08-23T02:43:44.590000,,,,,
,,,2024-08-23,,,Detection,,,0.6843689680099487,False,,2024-08-23T02:46:19.510000,2024-08-23_45,,AM,True,R50D6,2024-08-23T02:46:19.510000,,,,,
,,,2024-08-23,,,Detection,,,0.24680794775485992,False,,2024-08-23T02:48:51.010000,2024-08-23_46,,AM,True,R50D6,2024-08-23T02:48:51.010000,,,,,
,,,2024-08-23,,,Detection,,,0.24978257715702057,False,,2024-08-23T02:49:22.920000,2024-08-23_47,,AM,True,R50D6,2024-08-23T02:49:22.920000,,,,,
,,,2024-08-23,,,Detection,,,0.24483522772789001,False,,2024-08-23T02:55:38.150000,2024-08-23_48,,AM,True,R50D6,2024-08-23T02:55:38.150000,,,,,
,,,2024-08-23,,,Detection,,,0.43824002146720886,False,,2024-08-23T02:57:58.470000,2024-08-23_49,,AM,True,R50D6,2024-08-23T02:57:58.470000,,,,,
,,,2024-08-23,,,Detection,,,0.33292868733406067,False,,2024-08-23T03:09:13.050000,2024-08-23_50,,AM,True,R50D6,2024-08-23T03:09:13.050000,,,,,
,,,2024-08-23,,,Detection,,,0.21232344210147858,False,,2024-08-23T03:12:54,2024-08-23_51,,AM,True,R50D6,2024-08-23T03:12:54,,,,,
,,,2024-08-23,,,Detection,,,0.4411213994026184,False,,2024-08-23T03:28:06.130000,2024-08-23_52,,AM,True,R50D6,2024-08-23T03:28:06.130000,,,,,
,,,2024-08-23,,,Detection,,,0.20995734632015228,False,,2024-08-23T03:28:06.880000,2024-08-23_53,,AM,True,R50D6,2024-08-23T03:28:06.880000,,,,,
,,,2024-08-23,,,Detection,,,0.24405083060264587,False,,2024-08-23T03:29:35.980000,2024-08-23_54,,AM,True,R50D6,2024-08-23T03:29:35.980000,,,,,
,,,2024-08-23,,,Detection,,,0.20114107429981232,False,,2024-08-23T03:30:38.990000,2024-08-23_55,,AM,True,R50D6,2024-08-23T03:30:38.990000,,,,,
,,,2024-08-23,,,Detection,,,0.4785265028476715,False,,2024-08-23T03:40:23.150000,2024-08-23_56,,AM,True,R50D6,2024-08-23T03:40:23.150000,,,,,
,,,2024-08-23,,,Detection,,,0.5964372158050537,False,,2024-08-23T03:47:08.010000,2024-08-23_57,,AM,True,R50D6,2024-08-23T03:47:08.010000,,,,,
,,,2024-08-23,,,Detection,,,0.5290547609329224,False,,2024-08-23T03:58:10.030000,2024-08-23_58,,AM,True,R50D6,2024-08-23T03:58:10.030000,,,,,
,,,2024-08-23,,,Detection,,,,False,,,2024-08-23_59,,AM,True,R50D6,2024-08-23T03:58:10.800000,,,,,
,,,2024-08-23,,,Detection,,,0.31780925393104553,False,,2024-08-23T04:00:21.940000,2024-08-23_60,,AM,True,R50D6,2024-08-23T04:00:21.940000,,,,,
,,,2024-08-23,,,Detection,,,0.251569539308548,False,,2024-08-23T04:19:20.970000,2024-08-23_61,,AM,True,R50D6,2024-08-23T04:19:20.970000,,,,,
,,,2024-08-23,,,Detection,,,0.39361780881881714,False,,2024-08-23T04:19:52.030000,2024-08-23_62,,AM,True,R50D6,2024-08-23T04:19:52.030000,,,,,
,,,2024-08-23,,,Detection,,,0.20991910994052887,False,,2024-08-23T04:20:07.960000,2024-08-23_63,,AM,True,R50D6,2024-08-23T04:20:07.960000,,,,,
,,,2024-08-23,,,Detection,,,0.49442800879478455,False,,2024-08-23T04:23:07.980000,2024-08-23_64,,AM,True,R50D6,2024-08-23T04:23:07.980000,,,,,
,,,2024-08-23,,,Detection,,,0.2195190042257309,False,,2024-08-23T04:23:08.990000,2024-08-23_65,,AM,True,R50D6,2024-08-23T04:23:08.990000,,,,,
,,,2024-08-23,,,Detection,,,0.49521034955978394,False,,2024-08-23T04:24:52.060000,2024-08-23_66,,AM,True,R50D6,2024-08-23T04:24:52.060000,,,,,
,,,2024-08-23,,,Detection,,,0.7087300419807434,False,,2024-08-23T04:25:21.080000,2024-08-23_67,,AM,True,R50D6,2024-08-23T04:25:21.080000,,,,,
,,,2024-08-23,,,Detection,,,0.4522690176963806,False,,2024-08-23T04:28:21.960000,2024-08-23_68,,AM,True,R50D6,2024-08-23T04:28:21.960000,,,,,
,,,2024-08-23,,,Detection,,,0.732419490814209,False,,2024-08-23T04:35:39.020000,2024-08-23_69,,AM,True,R50D6,2024-08-23T04:35:39.020000,,,,,
,,,2024-08-23,,,Detection,,,0.5152786374092102,False,,2024-08-23T04:37:53.040000,2024-08-23_70,,AM,True,R50D6,2024-08-23T04:37:53.040000,,,,,
,,,2024-08-23,,,Detection,,,0.4000152349472046,False,,2024-08-23T04:38:11.090000,2024-08-23_71,,AM,True,R50D6,2024-08-23T04:38:11.090000,,,,,
,,,2024-08-23,,,Detection,,,0.7547982931137085,False,,2024-08-23T04:40:08.120000,2024-08-23_72,,AM,True,R50D6,2024-08-23T04:40:08.120000,,,,,
,,,2024-08-23,,,Detection,,,0.30403751134872437,False,,2024-08-23T04:40:38,2024-08-23_73,,AM,True,R50D6,2024-08-23T04:40:38,,,,,
,,,2024-08-23,,,Detection,,,0.41486087441444397,False,,2024-08-23T04:40:43.460000,2024-08-23_74,,AM,True,R50D6,2024-08-23T04:40:43.460000,,,,,
,,,2024-08-23,,,Detection,,,0.4495609700679779,False,,2024-08-23T04:46:06.980000,2024-08-23_75,,AM,True,R50D6,2024-08-23T04:46:06.980000,,,,,
,,,2024-08-23,,,Detection,,,0.25387144088745117,False,,2024-08-23T04:46:35,2024-08-23_76,,AM,True,R50D6,2024-08-23T04:46:35,,,,,
,,,2024-08-23,,,Detection,,,0.5560817122459412,False,,2024-08-23T04:57:05.030000,2024-08-23_77,,AM,True,R50D6,2024-08-23T04:57:05.030000,,,,,
,,,2024-08-23,,,Detection,,,0.8887987732887268,False,,2024-08-23T04:58:40.010000,2024-08-23_78,,AM,True,R50D6,2024-08-23T04:58:40.010000,,,,,
,,,2024-08-23,,,Detection,,,0.6365383267402649,False,,2024-08-23T05:00:37.020000,2024-08-23_79,,AM,True,R50D6,2024-08-23T05:00:37.020000,,,,,
,,,2024-08-23,,,Detection,,,0.5471760034561157,False,,2024-08-23T05:05:21.060000,2024-08-23_80,,AM,True,R50D6,2024-08-23T05:05:21.060000,,,,,
,,,2024-08-23,,,Detection,,,0.5975321531295776,False,,2024-08-23T05:10:36.990000,2024-08-23_81,,AM,True,R50D6,2024-08-23T05:10:36.990000,,,,,
,,,2024-08-23,,,Detection,,,0.4368100166320801,False,,2024-08-23T05:13:06.880000,2024-08-23_82,,AM,True,R50D6,2024-08-23T05:13:06.880000,,,,,
,,,2024-08-23,,,Detection,,,0.6004816889762878,False,,2024-08-23T05:13:20.790000,2024-08-23_83,,AM,True,R50D6,2024-08-23T05:13:20.790000,,,,,
,,,2024-08-23,,,Detection,,,0.4326925575733185,False,,2024-08-23T05:13:49.600000,2024-08-23_84,,AM,True,R50D6,2024-08-23T05:13:49.600000,,,,,
,,,2024-08-23,,,Detection,,,0.7988004684448242,False,,2024-08-23T05:16:05.010000,2024-08-23_85,,AM,True,R50D6,2024-08-23T05:16:05.010000,,,,,
,,,2024-08-23,,,Detection,,,0.20637793838977814,False,,2024-08-23T05:20:52.900000,2024-08-23_86,,AM,True,R50D6,2024-08-23T05:20:52.900000,,,,,
,,,2024-08-23,,,Detection,,,0.6184221506118774,False,,2024-08-23T05:21:29.930000,2024-08-23_87,,AM,True,R50D6,2024-08-23T05:21:29.930000,,,,,
,,,2024-08-23,,,Detection,,,0.2650030255317688,False,,2024-08-23T05:27:16.010000,2024-08-23_88,,AM,True,R50D6,2024-08-23T05:27:16.010000,,,,,
,,,2024-08-23,,,Detection,,,0.6015134453773499,False,,2024-08-23T05:28:54.990000,2024-08-23_89,,AM,True,R50D6,2024-08-23T05:28:54.990000,,,,,
,,,2024-08-23,,,Detection,,,0.4883177876472473,False,,2024-08-23T05:28:55.470000,2024-08-23_90,,AM,True,R50D6,2024-08-23T05:28:55.470000,,,,,
,,,2024-08-23,,,Detection,,,0.4207245409488678,False,,2024-08-23T05:33:08.980000,2024-08-23_91,,AM,True,R50D6,2024-08-23T05:33:08.980000,,,,,
,,,2024-08-23,,,Detection,,,0.45745760202407837,False,,2024-08-23T05:33:09.960000,2024-08-23_92,,AM,True,R50D6,2024-08-23T05:33:09.960000,,,,,
,,,2024-08-23,,,Detection,,,0.36987796425819397,False,,2024-08-23T05:37:05.030000,2024-08-23_93,,AM,True,R50D6,2024-08-23T05:37:05.030000,,,,,
,,,2024-08-23,,,Detection,,,0.22693473100662231,False,,2024-08-23T05:38:45.890000,2024-08-23_94,,AM,True,R50D6,2024-08-23T05:38:45.890000,,,,,
,,,2024-08-23,,,Detection,,,0.259004145860672,False,,2024-08-23T05:39:08.850000,2024-08-23_95,,AM,True,R50D6,2024-08-23T05:39:08.850000,,,,,
,,,2024-08-23,,,Detection,,,0.4672495126724243,False,,2024-08-23T05:39:54.020000,2024-08-23_96,,AM,True,R50D6,2024-08-23T05:39:54.020000,,,,,
,,,2024-08-23,,,Detection,,,0.4262879192829132,False,,2024-08-23T05:40:52.510000,2024-08-23_97,,AM,True,R50D6,2024-08-23T05:40:52.510000,,,,,
,,,2024-08-23,,,Detection,,,0.5336184501647949,False,,2024-08-23T05:42:21.890000,2024-08-23_98,,AM,True,R50D6,2024-08-23T05:42:21.890000,,,,,
,,,2024-08-23,,,Detection,,,0.7905741333961487,False,,2024-08-23T05:44:38.010000,2024-08-23_99,,AM,True,R50D6,2024-08-23T05:44:38.010000,,,,,
,,,2024-08-23,,,Detection,,,0.5410248041152954,False,,2024-08-23T05:45:19.730000,2024-08-23_100,,AM,True,R50D6,2024-08-23T05:45:19.730000,,,,,
,,,2024-08-23,,,Detection,,,,False,,,2024-08-23_101,,AM,True,R50D6,2024-08-23T05:45:20.530000,,,,,
,,,2024-08-23,,,Detection,,,0.4581848680973053,False,,2024-08-23T05:48:32.170000,2024-08-23_102,,AM,True,R50D6,2024-08-23T05:48:32.170000,,,,,
,,,2024-08-23,,,Detection,,,,False,,,2024-08-23_103,,AM,True,R50D6,2024-08-23T05:48:32.520000,,,,,
,,,2024-08-23,,,Detection,,,0.6738490462303162,False,,2024-08-23T05:48:54.160000,2024-08-23_104,,AM,True,R50D6,2024-08-23T05:48:54.160000,,,,,
,,,2024-08-23,,,Detection,,,,False,,,2024-08-23_105,,AM,True,R50D6,2024-08-23T05:48:54.420000,,,,,
,,,2024-08-23,,,Detection,,,0.416629821062088,False,,2024-08-23T05:50:22.110000,2024-08-23_106,,AM,True,R50D6,2024-08-23T05:50:22.110000,,,,,
,,,2024-08-23,,,Detection,,,0.8249998092651367,False,,2024-08-23T05:52:26.240000,2024-08-23_107,,AM,True,R50D6,2024-08-23T05:52:26.240000,,,,,
,,,2024-08-23,,,Detection,,,0.8334150910377502,False,,2024-08-23T05:52:56.970000,2024-08-23_108,,AM,True,R50D6,2024-08-23T05:52:56.970000,,,,,
,,,2024-08-23,,,Detection,,,0.6210201382637024,False,,2024-08-23T05:54:10.830000,2024-08-23_109,,AM,True,R50D6,2024-08-23T05:54:10.830000,,,,,
,,,2024-08-23,,,Detection,,,0.5458056926727295,False,,2024-08-23T05:55:30.690000,2024-08-23_110,,AM,True,R50D6,2024-08-23T05:55:30.690000,,,,,
,,,2024-08-23,,,Detection,,,0.21104754507541656,False,,2024-08-23T05:55:53.990000,2024-08-23_111,,AM,True,R50D6,2024-08-23T05:55:53.990000,,,,,
,,,2024-08-23,,,Detection,,,0.4615821838378906,False,,2024-08-23T05:58:03.880000,2024-08-23_112,,AM,True,R50D6,2024-08-23T05:58:03.880000,,,,,
,,,2024-08-23,,,Detection,,,0.6869409680366516,False,,2024-08-23T05:59:11.980000,2024-08-23_113,,AM,True,R50D6,2024-08-23T05:59:11.980000,,,,,
,,,2024-08-23,,,Detection,,,0.6239530444145203,False,,2024-08-23T06:02:13.150000,2024-08-23_114,,AM,True,R50D6,2024-08-23T06:02:13.150000,,,,,
,,,2024-08-23,,,Detection,,,0.6823288798332214,False,,2024-08-23T06:05:01.990000,2024-08-23_115,,AM,True,R50D6,2024-08-23T06:05:01.990000,,,,,
,,,2024-08-23,,,Detection,,,0.21381185948848724,False,,2024-08-23T06:07:35.980000,2024-08-23_116,,AM,True,R50D6,2024-08-23T06:07:35.980000,,,,,
,,,2024-08-23,,,Detection,,,0.21091106534004211,False,,2024-08-23T06:07:36.980000,2024-08-23_117,,AM,True,R50D6,2024-08-23T06:07:36.980000,,,,,
,,,2024-08-23,,,Detection,,,0.28654205799102783,False,,2024-08-23T06:08:06.980000,2024-08-23_118,,AM,True,R50D6,2024-08-23T06:08:06.980000,,,,,
,,,2024-08-23,,,Detection,,,0.2365691363811493,False,,2024-08-23T06:08:07.970000,2024-08-23_119,,AM,True,R50D6,2024-08-23T06:08:07.970000,,,,,
,,,2024-08-23,,,Detection,,,0.8951411247253418,False,,2024-08-23T06:11:36.010000,2024-08-23_120,,AM,True,R50D6,2024-08-23T06:11:36.010000,,,,,
,,,2024-08-23,,,Detection,,,0.5429345965385437,False,,2024-08-23T06:17:38.560000,2024-08-23_121,,AM,True,R50D6,2024-08-23T06:17:38.560000,,,,,
,,,2024-08-23,,,Detection,,,0.6125131845474243,False,,2024-08-23T06:18:01.070000,2024-08-23_122,,AM,True,R50D6,2024-08-23T06:18:01.070000,,,,,
,,,2024-08-23,,,Detection,,,0.41874298453330994,False,,2024-08-23T06:18:38,2024-08-23_123,,AM,True,R50D6,2024-08-23T06:18:38,,,,,
,,,2024-08-23,,,Detection,,,0.34259799122810364,False,,2024-08-23T06:23:18.970000,2024-08-23_124,,AM,True,R50D6,2024-08-23T06:23:18.970000,,,,,
,,,2024-08-23,,,Detection,,,0.7320002317428589,False,,2024-08-23T06:26:25.780000,2024-08-23_125,,AM,True,R50D6,2024-08-23T06:26:25.780000,,,,,
,,,2024-08-23,,,Detection,,,,False,,,2024-08-23_126,,AM,True,R50D6,2024-08-23T06:26:26.300000,,,,,
,,,2024-08-23,,,Detection,,,0.6920270919799805,False,,2024-08-23T06:27:06.020000,2024-08-23_127,,AM,True,R50D6,2024-08-23T06:27:06.020000,,,,,
,,,2024-08-23,,,Detection,,,0.6206567287445068,False,,2024-08-23T06:28:23,2024-08-23_128,,AM,True,R50D6,2024-08-23T06:28:23,,,,,
,,,2024-08-23,,,Detection,,,0.8843703269958496,False,,2024-08-23T06:29:20.040000,2024-08-23_129,,AM,True,R50D6,2024-08-23T06:29:20.040000,,,,,
,,,2024-08-23,,,Detection,,,0.8769389986991882,False,,2024-08-23T06:30:39,2024-08-23_130,,AM,True,R50D6,2024-08-23T06:30:39,,,,,
,,,2024-08-23,,,Detection,,,0.8881336450576782,False,,2024-08-23T06:31:25.020000,2024-08-23_131,,AM,True,R50D6,2024-08-23T06:31:25.020000,,,,,
,,,2024-08-23,,,Detection,,,,False,,,2024-08-23_132,,AM,True,R50D6,2024-08-23T06:31:25.600000,,,,,
,,,2024-08-23,,,Detection,,,0.4416654407978058,False,,2024-08-23T06:32:35,2024-08-23_133,,AM,True,R50D6,2024-08-23T06:32:35,,,,,
,,,2024-08-23,,,Detection,,,0.3731890320777893,False,,2024-08-23T06:32:35.990000,2024-08-23_134,,AM,True,R50D6,2024-08-23T06:32:35.990000,,,,,
,,,2024-08-23,,,Detection,,,0.7282018661499023,False,,2024-08-23T06:34:19.040000,2024-08-23_135,,AM,True,R50D6,2024-08-23T06:34:19.040000,,,,,
,,,2024-08-23,,,Detection,,,0.6152058839797974,False,,2024-08-23T06:37:20.020000,2024-08-23_136,,AM,True,R50D6,2024-08-23T06:37:20.020000,,,,,
,,,2024-08-23,,,Detection,,,,False,,,2024-08-23_137,,AM,True,R50D6,2024-08-23T06:37:20.310000,,,,,
,,,2024-08-23,,,Detection,,,0.420381635427475,False,,2024-08-23T06:37:45.140000,2024-08-23_138,,AM,True,R50D6,2024-08-23T06:37:45.140000,,,,,
,,,2024-08-23,,,Detection,,,,False,,,2024-08-23_139,,AM,True,R50D6,2024-08-23T06:37:46.670000,,,,,
,,,2024-08-23,,,Detection,,,0.5022830367088318,False,,2024-08-23T06:38:37.060000,2024-08-23_140,,AM,True,R50D6,2024-08-23T06:38:37.060000,,,,,
,,,2024-08-23,,,Detection,,,0.20341341197490692,False,,2024-08-23T06:48:20,2024-08-23_141,,AM,True,R50D6,2024-08-23T06:48:20,,,,,
,,,2024-08-23,,,Detection,,,0.20435282588005066,False,,2024-08-23T06:48:21.030000,2024-08-23_142,,AM,True,R50D6,2024-08-23T06:48:21.030000,,,,,
,,,2024-08-23,,,Detection,,,0.5129600167274475,False,,2024-08-23T06:49:07.980000,2024-08-23_143,,AM,True,R50D6,2024-08-23T06:49:07.980000,,,,,
,,,2024-08-23,,,Detection,,,0.6594699621200562,False,,2024-08-23T06:50:01.380000,2024-08-23_144,,AM,True,R50D6,2024-08-23T06:50:01.380000,,,,,
,,,2024-08-23,,,Detection,,,0.8109593987464905,False,,2024-08-23T06:52:09.990000,2024-08-23_145,,AM,True,R50D6,2024-08-23T06:52:09.990000,,,,,
,,,2024-08-23,,,Detection,,,0.27263861894607544,False,,2024-08-23T06:53:42.210000,2024-08-23_146,,AM,True,R50D6,2024-08-23T06:53:42.210000,,,,,
,,,2024-08-23,,,Detection,,,0.39187636971473694,False,,2024-08-23T06:56:38.990000,2024-08-23_147,,AM,True,R50D6,2024-08-23T06:56:38.990000,,,,,
,,,2024-08-23,,,Detection,,,0.7985036373138428,False,,2024-08-23T06:57:06,2024-08-23_148,,AM,True,R50D6,2024-08-23T06:57:06,,,,,
,,,2024-08-23,,,Detection,,,0.4293268024921417,False,,2024-08-23T06:58:46.370000,2024-08-23_149,,AM,True,R50D6,2024-08-23T06:58:46.370000,,,,,
,,,2024-08-23,,,Detection,,,0.22378267347812653,False,,2024-08-23T06:59:08.410000,2024-08-23_150,,AM,True,R50D6,2024-08-23T06:59:08.410000,,,,,
,,,2024-08-23,,,Detection,,,0.7081609964370728,False,,2024-08-23T07:00:10.990000,2024-08-23_151,,AM,True,R50D6,2024-08-23T07:00:10.990000,,,,,
,,,2024-08-23,,,Detection,,,0.5623379945755005,False,,2024-08-23T07:02:02.590000,2024-08-23_152,,AM,True,R50D6,2024-08-23T07:02:02.590000,,,,,
,,,2024-08-23,,,Detection,,,,False,,,2024-08-23_153,,AM,True,R50D6,2024-08-23T07:02:03.020000,,,,,
,,,2024-08-23,,,Detection,,,0.2796937823295593,False,,2024-08-23T07:02:46.350000,2024-08-23_154,,AM,True,R50D6,2024-08-23T07:02:46.350000,,,,,
,,,2024-08-23,,,Detection,,,0.5542346239089966,False,,2024-08-23T07:02:49.590000,2024-08-23_155,,AM,True,R50D6,2024-08-23T07:02:49.590000,,,,,
,,,2024-08-23,,,Detection,,,0.3460795283317566,False,,2024-08-23T07:09:38.020000,2024-08-23_156,,AM,True,R50D6,2024-08-23T07:09:38.020000,,,,,
,,,2024-08-23,,,Detection,,,0.7664240598678589,False,,2024-08-23T07:10:06,2024-08-23_157,,AM,True,R50D6,2024-08-23T07:10:06,,,,,
,,,2024-08-23,,,Detection,,,0.5179840326309204,False,,2024-08-23T07:11:40.960000,2024-08-23_158,,AM,True,R50D6,2024-08-23T07:11:40.960000,,,,,
,,,2024-08-23,,,Detection,,,0.29488202929496765,False,,2024-08-23T07:13:55.020000,2024-08-23_159,,AM,True,R50D6,2024-08-23T07:13:55.020000,,,,,
,,,2024-08-23,,,Detection,,,0.32020828127861023,False,,2024-08-23T07:16:10.020000,2024-08-23_160,,AM,True,R50D6,2024-08-23T07:16:10.020000,,,,,
,,,2024-08-23,,,Detection,,,0.9059341549873352,False,,2024-08-23T07:18:07,2024-08-23_161,,AM,True,R50D6,2024-08-23T07:18:07,,,,,
,,,2024-08-23,,,Detection,,,0.2673598825931549,False,,2024-08-23T07:18:51.020000,2024-08-23_162,,AM,True,R50D6,2024-08-23T07:18:51.020000,,,,,
,,,2024-08-23,,,Detection,,,0.5887452960014343,False,,2024-08-23T07:21:39.010000,2024-08-23_163,,AM,True,R50D6,2024-08-23T07:21:39.010000,,,,,
,,,2024-08-23,,,Detection,,,0.6602596640586853,False,,2024-08-23T07:22:21.900000,2024-08-23_164,,AM,True,R50D6,2024-08-23T07:22:21.900000,,,,,
,,,2024-08-23,,,Detection,,,0.3145025968551636,False,,2024-08-23T07:23:39,2024-08-23_165,,AM,True,R50D6,2024-08-23T07:23:39,,,,,
,,,2024-08-23,,,Detection,,,0.5764635801315308,False,,2024-08-23T07:26:37.060000,2024-08-23_166,,AM,True,R50D6,2024-08-23T07:26:37.060000,,,,,
,,,2024-08-23,,,Detection,,,0.8030022382736206,False,,2024-08-23T07:29:37.990000,2024-08-23_167,,AM,True,R50D6,2024-08-23T07:29:37.990000,,,,,
,,,2024-08-23,,,Detection,,,0.5414776802062988,False,,2024-08-23T07:34:11,2024-08-23_168,,AM,True,R50D6,2024-08-23T07:34:11,,,,,
,,,2024-08-23,,,Detection,,,0.4800335168838501,False,,2024-08-23T07:35:39,2024-08-23_169,,AM,True,R50D6,2024-08-23T07:35:39,,,,,
,,,2024-08-23,,,Detection,,,0.34719207882881165,False,,2024-08-23T07:37:34,2024-08-23_170,,AM,True,R50D6,2024-08-23T07:37:34,,,,,
,,,2024-08-23,,,Detection,,,0.4624631404876709,False,,2024-08-23T07:38:21.970000,2024-08-23_171,,AM,True,R50D6,2024-08-23T07:38:21.970000,,,,,
,,,2024-08-23,,,Detection,,,0.22183337807655334,False,,2024-08-23T07:38:22.950000,2024-08-23_172,,AM,True,R50D6,2024-08-23T07:38:22.950000,,,,,
,,,2024-08-23,,,Detection,,,0.26767870783805847,False,,2024-08-23T07:45:53.040000,2024-08-23_173,,AM,True,R50D6,2024-08-23T07:45:53.040000,,,,,
,,,2024-08-23,,,Detection,,,0.4776584506034851,False,,2024-08-23T07:46:31.800000,2024-08-23_174,,AM,True,R50D6,2024-08-23T07:46:31.800000,,,,,
,,,2024-08-23,,,Detection,,,,False,,,2024-08-23_175,,AM,True,R50D6,2024-08-23T07:46:32.360000,,,,,
,,,2024-08-23,,,Detection,,,0.4800235331058502,False,,2024-08-23T07:49:40.020000,2024-08-23_176,,AM,True,R50D6,2024-08-23T07:49:40.020000,,,,,
,,,2024-08-23,,,Detection,,,0.4807382822036743,False,,2024-08-23T07:50:06,2024-08-23_177,,AM,True,R50D6,2024-08-23T07:50:06,,,,,
,,,2024-08-23,,,Detection,,,0.5334553122520447,False,,2024-08-23T07:51:11,2024-08-23_178,,AM,True,R50D6,2024-08-23T07:51:11,,,,,
,,,2024-08-23,,,Detection,,,0.48278385400772095,False,,2024-08-23T07:54:51.970000,2024-08-23_179,,AM,True,R50D6,2024-08-23T07:54:51.970000,,,,,
,,,2024-08-23,,,Detection,,,0.8188955783843994,False,,2024-08-23T07:58:21,2024-08-23_180,,AM,True,R50D6,2024-08-23T07:58:21,,,,,
,,,2024-08-23,,,Detection,,,0.4273218512535095,False,,2024-08-23T07:58:41.680000,2024-08-23_181,,AM,True,R50D6,2024-08-23T07:58:41.680000,,,,,
,,,2024-08-23,,,Detection,,,,False,,,2024-08-23_182,,AM,True,R50D6,2024-08-23T07:58:42,,,,,
,,,2024-08-23,,,Detection,,,0.6786332726478577,False,,2024-08-23T07:59:02.230000,2024-08-23_183,,AM,True,R50D6,2024-08-23T07:59:02.230000,,,,,
,,,2024-08-23,,,Detection,,,,False,,,2024-08-23_184,,AM,True,R50D6,2024-08-23T07:59:02.840000,,,,,
,,,2024-08-23,,,Detection,,,0.5945373773574829,False,,2024-08-23T08:00:40,2024-08-23_185,,AM,True,R50D6,2024-08-23T08:00:40,,,,,
,,,2024-08-23,,,Detection,,,0.6757957935333252,False,,2024-08-23T08:01:52.040000,2024-08-23_186,,AM,True,R50D6,2024-08-23T08:01:52.040000,,,,,
,,,2024-08-23,,,Detection,,,0.4410572946071625,False,,2024-08-23T08:04:04.500000,2024-08-23_187,,AM,True,R50D6,2024-08-23T08:04:04.500000,,,,,
,,,2024-08-23,,,Detection,,,,False,,,2024-08-23_188,,AM,True,R50D6,2024-08-23T08:04:05.090000,,,,,
,,,2024-08-23,,,Detection,,,0.3162670433521271,False,,2024-08-23T08:07:11.770000,2024-08-23_189,,AM,True,R50D6,2024-08-23T08:07:11.770000,,,,,
,,,2024-08-23,,,Detection,,,0.7956579327583313,False,,2024-08-23T08:08:51.030000,2024-08-23_190,,AM,True,R50D6,2024-08-23T08:08:51.030000,,,,,
,,,2024-08-23,,,Detection,,,0.24062129855155945,False,,2024-08-23T08:11:23.040000,2024-08-23_191,,AM,True,R50D6,2024-08-23T08:11:23.040000,,,,,
,,,2024-08-23,,,Detection,,,0.20810839533805847,False,,2024-08-23T08:12:39.940000,2024-08-23_192,,AM,True,R50D6,2024-08-23T08:12:39.940000,,,,,
,,,2024-08-23,,,Detection,,,0.2352597564458847,False,,2024-08-23T08:13:02.740000,2024-08-23_193,,AM,True,R50D6,2024-08-23T08:13:02.740000,,,,,
,,,2024-08-23,,,Detection,,,0.7631139159202576,False,,2024-08-23T08:15:05,2024-08-23_194,,AM,True,R50D6,2024-08-23T08:15:05,,,,,
,,,2024-08-23,,,Detection,,,,False,,,2024-08-23_195,,AM,True,R50D6,2024-08-23T08:15:05.420000,,,,,
,,,2024-08-23,,,Detection,,,0.21735695004463196,False,,2024-08-23T08:16:24.060000,2024-08-23_196,,AM,True,R50D6,2024-08-23T08:16:24.060000,,,,,
,,,2024-08-23,,,Detection,,,0.8588903546333313,False,,2024-08-23T08:17:40.960000,2024-08-23_197,,AM,True,R50D6,2024-08-23T08:17:40.960000,,,,,
,,,2024-08-23,,,Detection,,,,False,,,2024-08-23_198,,AM,True,R50D6,2024-08-23T08:17:41.300000,,,,,
,,,2024-08-23,,,Detection,,,0.873375654220581,False,,2024-08-23T08:24:36,2024-08-23_199,,AM,True,R50D6,2024-08-23T08:24:36,,,,,
,,,2024-08-23,,,Detection,,,,False,,,2024-08-23_200,,AM,True,R50D6,2024-08-23T08:24:36.660000,,,,,
,,,2024-08-23,,,Detection,,,0.5446658134460449,False,,2024-08-23T08:24:57.130000,2024-08-23_201,,AM,True,R50D6,2024-08-23T08:24:57.130000,,,,,
,,,2024-08-23,,,Detection,,,,False,,,2024-08-23_202,,AM,True,R50D6,2024-08-23T08:24:57.940000,,,,,
,,,2024-08-23,,,Detection,,,0.20675113797187805,False,,2024-08-23T08:25:24,2024-08-23_203,,AM,True,R50D6,2024-08-23T08:25:24,,,,,
,,,2024-08-23,,,Detection,,,0.35921984910964966,False,,2024-08-23T08:25:33.320000,2024-08-23_204,,AM,True,R50D6,2024-08-23T08:25:33.320000,,,,,
,,,2024-08-23,,,Detection,,,0.7137696743011475,False,,2024-08-23T08:29:05.010000,2024-08-23_205,,AM,True,R50D6,2024-08-23T08:29:05.010000,,,,,
,,,2024-08-23,,,Detection,,,0.2245628535747528,False,,2024-08-23T08:29:36.500000,2024-08-23_206,,AM,True,R50D6,2024-08-23T08:29:36.500000,,,,,
,,,2024-08-23,,,Detection,,,0.801159679889679,False,,2024-08-23T08:30:35,2024-08-23_207,,AM,True,R50D6,2024-08-23T08:30:35,,,,,
