s_predicted,mag,network,code,p_detected,s_confidence,epi_distance,catalogued,provider,depth,unique_id,long,time,detected,p_error,mag_type,p_confidence,s_detected,event_id,p_predicted,date,plot_path,s_error,lat
,,AM,R50D6,2024-08-23T15:37:22.020000,,,False,Detection,,2024-08-23_735,,2024-08-23T15:37:22.020000,True,,,0.2053302824497223,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T15:37:29.090000,,,False,Detection,,2024-08-23_736,,2024-08-23T15:37:29.090000,True,,,0.1456781029701233,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T15:37:50.430000,,,False,Detection,,2024-08-23_737,,2024-08-23T15:37:50.430000,True,,,0.1058134883642196,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T15:39:38.030000,,,False,Detection,,2024-08-23_738,,2024-08-23T15:39:38.030000,True,,,0.2057944685220718,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T15:40:05.010000,,,False,Detection,,2024-08-23_739,,2024-08-23T15:40:05.010000,True,,,0.8019037842750549,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T15:40:05.970000,,,False,Detection,,2024-08-23_740,,2024-08-23T15:40:05.970000,True,,,0.1225386261940002,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T15:41:25.420000,,,False,Detection,,2024-08-23_741,,2024-08-23T15:41:25.420000,True,,,0.3557611107826233,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T15:43:27.550000,,,False,Detection,,2024-08-23_742,,2024-08-23T15:43:27.550000,True,,,0.2838470935821533,,,,2024-08-23,,,
,,AM,R50D6,,,,False,Detection,,2024-08-23_743,,2024-08-23T15:43:28.430000,True,,,,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T15:48:38.020000,,,False,Detection,,2024-08-23_744,,2024-08-23T15:48:38.020000,True,,,0.118713803589344,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T15:50:46.610000,,,False,Detection,,2024-08-23_745,,2024-08-23T15:50:46.610000,True,,,0.1057632863521575,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T15:52:16.800000,,,False,Detection,,2024-08-23_746,,2024-08-23T15:52:16.800000,True,,,0.3915438652038574,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T15:56:51.070000,,,False,Detection,,2024-08-23_747,,2024-08-23T15:56:51.070000,True,,,0.3249765932559967,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T15:58:49.040000,,,False,Detection,,2024-08-23_748,,2024-08-23T15:58:49.040000,True,,,0.1195069774985313,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T15:59:37.100000,,,False,Detection,,2024-08-23_749,,2024-08-23T15:59:37.100000,True,,,0.6382588744163513,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T16:00:23.040000,,,False,Detection,,2024-08-23_750,,2024-08-23T16:00:23.040000,True,,,0.819856584072113,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T16:00:49.150000,,,False,Detection,,2024-08-23_751,,2024-08-23T16:00:49.150000,True,,,0.6875467896461487,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T16:03:18.260000,,,False,Detection,,2024-08-23_752,,2024-08-23T16:03:18.260000,True,,,0.8068042993545532,,,,2024-08-23,,,
,,AM,R50D6,,,,False,Detection,,2024-08-23_753,,2024-08-23T16:03:18.940000,True,,,,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T16:07:23.960000,,,False,Detection,,2024-08-23_754,,2024-08-23T16:07:23.960000,True,,,0.5027405619621277,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T16:09:25.010000,,,False,Detection,,2024-08-23_755,,2024-08-23T16:09:25.010000,True,,,0.2082132697105407,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T16:09:51.880000,,,False,Detection,,2024-08-23_756,,2024-08-23T16:09:51.880000,True,,,0.235829547047615,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T16:12:35.960000,,,False,Detection,,2024-08-23_757,,2024-08-23T16:12:35.960000,True,,,0.1457782089710235,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T16:13:41.900000,,,False,Detection,,2024-08-23_758,,2024-08-23T16:13:41.900000,True,,,0.6148217916488647,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T16:14:21.100000,,,False,Detection,,2024-08-23_759,,2024-08-23T16:14:21.100000,True,,,0.3267145156860351,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T16:15:42.910000,,,False,Detection,,2024-08-23_760,,2024-08-23T16:15:42.910000,True,,,0.2585471570491791,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T16:16:23.830000,,,False,Detection,,2024-08-23_761,,2024-08-23T16:16:23.830000,True,,,0.7544699907302856,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T16:16:47.980000,,,False,Detection,,2024-08-23_762,,2024-08-23T16:16:47.980000,True,,,0.5468974113464355,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T16:16:52.810000,,,False,Detection,,2024-08-23_763,,2024-08-23T16:16:52.810000,True,,,0.4613391757011413,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T16:17:23.950000,,,False,Detection,,2024-08-23_764,,2024-08-23T16:17:23.950000,True,,,0.3761773109436035,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T16:17:25,,,False,Detection,,2024-08-23_765,,2024-08-23T16:17:25,True,,,0.5851720571517944,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T16:17:25.970000,,,False,Detection,,2024-08-23_766,,2024-08-23T16:17:25.970000,True,,,0.2113170325756073,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T16:17:36.390000,,,False,Detection,,2024-08-23_767,,2024-08-23T16:17:36.390000,True,,,0.1255906671285629,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T16:23:53.090000,,,False,Detection,,2024-08-23_768,,2024-08-23T16:23:53.090000,True,,,0.7423776388168335,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T16:23:54.050000,,,False,Detection,,2024-08-23_769,,2024-08-23T16:23:54.050000,True,,,0.1545974016189575,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T16:24:36.020000,,,False,Detection,,2024-08-23_770,,2024-08-23T16:24:36.020000,True,,,0.4749401807785034,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T16:24:39.780000,,,False,Detection,,2024-08-23_771,,2024-08-23T16:24:39.780000,True,,,0.1140720918774604,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T16:25:14,,,False,Detection,,2024-08-23_772,,2024-08-23T16:25:14,True,,,0.2758996188640594,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T16:29:49.530000,,,False,Detection,,2024-08-23_773,,2024-08-23T16:29:49.530000,True,,,0.298910528421402,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T16:31:35.960000,,,False,Detection,,2024-08-23_774,,2024-08-23T16:31:35.960000,True,,,0.1092378720641136,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T16:31:36.980000,,,False,Detection,,2024-08-23_775,,2024-08-23T16:31:36.980000,True,,,0.4273818433284759,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T16:31:37.990000,,,False,Detection,,2024-08-23_776,,2024-08-23T16:31:37.990000,True,,,0.4544537961483001,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T16:32:29.890000,,,False,Detection,,2024-08-23_777,,2024-08-23T16:32:29.890000,True,,,0.3647921681404114,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T16:37:06.800000,,,False,Detection,,2024-08-23_778,,2024-08-23T16:37:06.800000,True,,,0.3898231089115143,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T16:38:41.920000,,,False,Detection,,2024-08-23_779,,2024-08-23T16:38:41.920000,True,,,0.8397477269172668,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T16:43:56.070000,,,False,Detection,,2024-08-23_780,,2024-08-23T16:43:56.070000,True,,,0.6519598364830017,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T16:47:53.170000,,,False,Detection,,2024-08-23_781,,2024-08-23T16:47:53.170000,True,,,0.6961777210235596,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T16:50:35.980000,,,False,Detection,,2024-08-23_782,,2024-08-23T16:50:35.980000,True,,,0.3562613427639007,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T16:50:36.990000,,,False,Detection,,2024-08-23_783,,2024-08-23T16:50:36.990000,True,,,0.2533600628376007,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T16:51:23.830000,,,False,Detection,,2024-08-23_784,,2024-08-23T16:51:23.830000,True,,,0.7104389071464539,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T16:56:51.930000,,,False,Detection,,2024-08-23_785,,2024-08-23T16:56:51.930000,True,,,0.799180805683136,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T16:57:20.990000,,,False,Detection,,2024-08-23_786,,2024-08-23T16:57:20.990000,True,,,0.1676635295152664,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T17:07:52.040000,,,False,Detection,,2024-08-23_787,,2024-08-23T17:07:52.040000,True,,,0.1721458882093429,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T17:07:53.070000,,,False,Detection,,2024-08-23_788,,2024-08-23T17:07:53.070000,True,,,0.3225796520709991,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T17:08:23.240000,,,False,Detection,,2024-08-23_789,,2024-08-23T17:08:23.240000,True,,,0.1286040395498275,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T17:12:20.980000,,,False,Detection,,2024-08-23_790,,2024-08-23T17:12:20.980000,True,,,0.3110821545124054,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T17:14:09.970000,,,False,Detection,,2024-08-23_791,,2024-08-23T17:14:09.970000,True,,,0.6213061213493347,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T17:14:10.880000,,,False,Detection,,2024-08-23_792,,2024-08-23T17:14:10.880000,True,,,0.7528463006019592,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T17:16:23.100000,,,False,Detection,,2024-08-23_793,,2024-08-23T17:16:23.100000,True,,,0.3564685583114624,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T17:24:22.020000,,,False,Detection,,2024-08-23_794,,2024-08-23T17:24:22.020000,True,,,0.866070032119751,,,,2024-08-23,,,
,,AM,R50D6,,,,False,Detection,,2024-08-23_795,,2024-08-23T17:24:22.490000,True,,,,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T17:26:55.050000,,,False,Detection,,2024-08-23_796,,2024-08-23T17:26:55.050000,True,,,0.8070728778839111,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T17:27:24.170000,,,False,Detection,,2024-08-23_797,,2024-08-23T17:27:24.170000,True,,,0.2949774265289306,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T17:27:26.610000,,,False,Detection,,2024-08-23_798,,2024-08-23T17:27:26.610000,True,,,0.7249954342842102,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T17:28:42.520000,,,False,Detection,,2024-08-23_799,,2024-08-23T17:28:42.520000,True,,,0.7350844740867615,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T17:29:59.630000,,,False,Detection,,2024-08-23_800,,2024-08-23T17:29:59.630000,True,,,0.7368845343589783,,,,2024-08-23,,,
,,AM,R50D6,,,,False,Detection,,2024-08-23_801,,2024-08-23T17:30:00.430000,True,,,,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T17:32:21.060000,,,False,Detection,,2024-08-23_802,,2024-08-23T17:32:21.060000,True,,,0.4887295067310333,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T17:34:22.170000,,,False,Detection,,2024-08-23_803,,2024-08-23T17:34:22.170000,True,,,0.7156546711921692,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T17:41:07.700000,,,False,Detection,,2024-08-23_804,,2024-08-23T17:41:07.700000,True,,,0.3275206685066223,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T17:42:53.980000,,,False,Detection,,2024-08-23_805,,2024-08-23T17:42:53.980000,True,,,0.4656539559364319,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T17:43:22.190000,,,False,Detection,,2024-08-23_806,,2024-08-23T17:43:22.190000,True,,,0.1533305346965789,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T17:44:14.200000,,,False,Detection,,2024-08-23_807,,2024-08-23T17:44:14.200000,True,,,0.7951803803443909,,,,2024-08-23,,,
,,AM,R50D6,,,,False,Detection,,2024-08-23_808,,2024-08-23T17:44:17.200000,True,,,,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T17:52:08.990000,,,False,Detection,,2024-08-23_809,,2024-08-23T17:52:08.990000,True,,,0.3995372056961059,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T17:54:21.890000,,,False,Detection,,2024-08-23_810,,2024-08-23T17:54:21.890000,True,,,0.2416176199913025,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T17:54:46.130000,,,False,Detection,,2024-08-23_811,,2024-08-23T17:54:46.130000,True,,,0.145850121974945,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T17:57:24.610000,,,False,Detection,,2024-08-23_812,,2024-08-23T17:57:24.610000,True,,,0.418527215719223,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T17:58:06.990000,,,False,Detection,,2024-08-23_813,,2024-08-23T17:58:06.990000,True,,,0.5033495426177979,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T17:58:07.980000,,,False,Detection,,2024-08-23_814,,2024-08-23T17:58:07.980000,True,,,0.1177028641104698,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T17:58:20.770000,,,False,Detection,,2024-08-23_815,,2024-08-23T17:58:20.770000,True,,,0.1476552337408065,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T18:00:22.090000,,,False,Detection,,2024-08-23_816,,2024-08-23T18:00:22.090000,True,,,0.7848727107048035,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T18:04:38,,,False,Detection,,2024-08-23_817,,2024-08-23T18:04:38,True,,,0.8168672919273376,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T18:05:20.240000,,,False,Detection,,2024-08-23_818,,2024-08-23T18:05:20.240000,True,,,0.5286581516265869,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T18:06:21.110000,,,False,Detection,,2024-08-23_819,,2024-08-23T18:06:21.110000,True,,,0.1109936162829399,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T18:06:22.050000,,,False,Detection,,2024-08-23_820,,2024-08-23T18:06:22.050000,True,,,0.2003674507141113,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T18:09:52.070000,,,False,Detection,,2024-08-23_821,,2024-08-23T18:09:52.070000,True,,,0.2098212838172912,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T18:12:39.010000,,,False,Detection,,2024-08-23_822,,2024-08-23T18:12:39.010000,True,,,0.8105501532554626,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T18:13:40.990000,,,False,Detection,,2024-08-23_823,,2024-08-23T18:13:40.990000,True,,,0.1461472362279892,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T18:14:28.650000,,,False,Detection,,2024-08-23_824,,2024-08-23T18:14:28.650000,True,,,0.4477836489677429,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T18:22:05,,,False,Detection,,2024-08-23_825,,2024-08-23T18:22:05,True,,,0.2366758733987808,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T18:22:51.090000,,,False,Detection,,2024-08-23_826,,2024-08-23T18:22:51.090000,True,,,0.4890227913856506,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T18:22:52.060000,,,False,Detection,,2024-08-23_827,,2024-08-23T18:22:52.060000,True,,,0.1059852391481399,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T18:25:29.140000,,,False,Detection,,2024-08-23_828,,2024-08-23T18:25:29.140000,True,,,0.1776762306690216,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T18:29:13.110000,,,False,Detection,,2024-08-23_829,,2024-08-23T18:29:13.110000,True,,,0.3311151564121246,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T18:32:43.170000,,,False,Detection,,2024-08-23_830,,2024-08-23T18:32:43.170000,True,,,0.700317919254303,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T18:34:50.020000,,,False,Detection,,2024-08-23_831,,2024-08-23T18:34:50.020000,True,,,0.1253028661012649,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T18:42:37.960000,,,False,Detection,,2024-08-23_832,,2024-08-23T18:42:37.960000,True,,,0.7897989749908447,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T18:42:58.030000,,,False,Detection,,2024-08-23_833,,2024-08-23T18:42:58.030000,True,,,0.154509037733078,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T18:44:03,,,False,Detection,,2024-08-23_834,,2024-08-23T18:44:03,True,,,0.1768280267715454,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T19:00:38.040000,,,False,Detection,,2024-08-23_835,,2024-08-23T19:00:38.040000,True,,,0.7277048826217651,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T19:02:06.970000,,,False,Detection,,2024-08-23_836,,2024-08-23T19:02:06.970000,True,,,0.1175332069396972,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T19:02:07.910000,,,False,Detection,,2024-08-23_837,,2024-08-23T19:02:07.910000,True,,,0.180468276143074,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T19:03:55.040000,,,False,Detection,,2024-08-23_838,,2024-08-23T19:03:55.040000,True,,,0.6380725502967834,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T19:04:35.880000,,,False,Detection,,2024-08-23_839,,2024-08-23T19:04:35.880000,True,,,0.1215420663356781,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T19:06:09.990000,,,False,Detection,,2024-08-23_840,,2024-08-23T19:06:09.990000,True,,,0.1176780462265014,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T19:06:12.960000,,,False,Detection,,2024-08-23_841,,2024-08-23T19:06:12.960000,True,,,0.1418936550617218,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T19:08:23.050000,,,False,Detection,,2024-08-23_842,,2024-08-23T19:08:23.050000,True,,,0.1542657911777496,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T19:11:05.950000,,,False,Detection,,2024-08-23_843,,2024-08-23T19:11:05.950000,True,,,0.1486702710390091,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T19:14:57.960000,,,False,Detection,,2024-08-23_844,,2024-08-23T19:14:57.960000,True,,,0.4921935498714447,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T19:15:19.060000,,,False,Detection,,2024-08-23_845,,2024-08-23T19:15:19.060000,True,,,0.1323931515216827,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T19:15:20.040000,,,False,Detection,,2024-08-23_846,,2024-08-23T19:15:20.040000,True,,,0.2502087652683258,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T19:15:21.040000,,,False,Detection,,2024-08-23_847,,2024-08-23T19:15:21.040000,True,,,0.1183928623795509,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T19:18:39.980000,,,False,Detection,,2024-08-23_848,,2024-08-23T19:18:39.980000,True,,,0.3468323349952698,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T19:24:05.990000,,,False,Detection,,2024-08-23_849,,2024-08-23T19:24:05.990000,True,,,0.1017346307635307,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T19:25:03.900000,,,False,Detection,,2024-08-23_850,,2024-08-23T19:25:03.900000,True,,,0.3513529300689697,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T19:25:53.020000,,,False,Detection,,2024-08-23_851,,2024-08-23T19:25:53.020000,True,,,0.3456379473209381,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T19:31:11.800000,,,False,Detection,,2024-08-23_852,,2024-08-23T19:31:11.800000,True,,,0.6007558703422546,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T19:33:25.010000,,,False,Detection,,2024-08-23_853,,2024-08-23T19:33:25.010000,True,,,0.1738043278455734,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T19:41:37.980000,,,False,Detection,,2024-08-23_854,,2024-08-23T19:41:37.980000,True,,,0.2024339735507965,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T19:41:38.990000,,,False,Detection,,2024-08-23_855,,2024-08-23T19:41:38.990000,True,,,0.6275620460510254,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T19:45:13.450000,,,False,Detection,,2024-08-23_856,,2024-08-23T19:45:13.450000,True,,,0.6947802901268005,,,,2024-08-23,,,
,,AM,R50D6,,,,False,Detection,,2024-08-23_857,,2024-08-23T19:45:13.780000,True,,,,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T19:45:52.990000,,,False,Detection,,2024-08-23_858,,2024-08-23T19:45:52.990000,True,,,0.2656777501106262,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T19:46:21.140000,,,False,Detection,,2024-08-23_859,,2024-08-23T19:46:21.140000,True,,,0.135451078414917,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T19:46:22.150000,,,False,Detection,,2024-08-23_860,,2024-08-23T19:46:22.150000,True,,,0.3065913915634155,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T19:46:47.350000,,,False,Detection,,2024-08-23_861,,2024-08-23T19:46:47.350000,True,,,0.1022415161132812,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T19:47:09.840000,,,False,Detection,,2024-08-23_862,,2024-08-23T19:47:09.840000,True,,,0.7257620692253113,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T19:47:54.930000,,,False,Detection,,2024-08-23_863,,2024-08-23T19:47:54.930000,True,,,0.3708704113960266,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T19:48:38.010000,,,False,Detection,,2024-08-23_864,,2024-08-23T19:48:38.010000,True,,,0.7187166810035706,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T19:48:54.640000,,,False,Detection,,2024-08-23_865,,2024-08-23T19:48:54.640000,True,,,0.4349542558193207,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T19:56:06.990000,,,False,Detection,,2024-08-23_866,,2024-08-23T19:56:06.990000,True,,,0.4082272052764892,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T19:56:07.990000,,,False,Detection,,2024-08-23_867,,2024-08-23T19:56:07.990000,True,,,0.5120471715927124,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T19:57:37.170000,,,False,Detection,,2024-08-23_868,,2024-08-23T19:57:37.170000,True,,,0.4793284237384796,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T20:01:01.540000,,,False,Detection,,2024-08-23_869,,2024-08-23T20:01:01.540000,True,,,0.3892116844654083,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T20:01:53.740000,,,False,Detection,,2024-08-23_870,,2024-08-23T20:01:53.740000,True,,,0.4336310029029846,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T20:12:20.990000,,,False,Detection,,2024-08-23_871,,2024-08-23T20:12:20.990000,True,,,0.1156277954578399,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T20:13:52.990000,,,False,Detection,,2024-08-23_872,,2024-08-23T20:13:52.990000,True,,,0.3324454724788666,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T20:14:12.800000,,,False,Detection,,2024-08-23_873,,2024-08-23T20:14:12.800000,True,,,0.2875649929046631,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T20:15:33.860000,,,False,Detection,,2024-08-23_874,,2024-08-23T20:15:33.860000,True,,,0.7743899822235107,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T20:19:22.160000,,,False,Detection,,2024-08-23_875,,2024-08-23T20:19:22.160000,True,,,0.1269653886556625,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T20:19:23.180000,,,False,Detection,,2024-08-23_876,,2024-08-23T20:19:23.180000,True,,,0.4095935225486755,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T20:19:52.830000,,,False,Detection,,2024-08-23_877,,2024-08-23T20:19:52.830000,True,,,0.1535262763500213,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T20:20:51.990000,,,False,Detection,,2024-08-23_878,,2024-08-23T20:20:51.990000,True,,,0.664659857749939,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T20:21:06.990000,,,False,Detection,,2024-08-23_879,,2024-08-23T20:21:06.990000,True,,,0.1293312013149261,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T20:21:07.930000,,,False,Detection,,2024-08-23_880,,2024-08-23T20:21:07.930000,True,,,0.2246290147304535,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T20:21:38.030000,,,False,Detection,,2024-08-23_881,,2024-08-23T20:21:38.030000,True,,,0.4660032391548157,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T20:24:50.140000,,,False,Detection,,2024-08-23_882,,2024-08-23T20:24:50.140000,True,,,0.1844867616891861,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T20:29:36.960000,,,False,Detection,,2024-08-23_883,,2024-08-23T20:29:36.960000,True,,,0.1436395049095153,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T20:33:38.540000,,,False,Detection,,2024-08-23_884,,2024-08-23T20:33:38.540000,True,,,0.5094017386436462,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T20:45:49.010000,,,False,Detection,,2024-08-23_885,,2024-08-23T20:45:49.010000,True,,,0.8393110036849976,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T20:46:51.110000,,,False,Detection,,2024-08-23_886,,2024-08-23T20:46:51.110000,True,,,0.2145590931177139,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T20:56:58.470000,,,False,Detection,,2024-08-23_887,,2024-08-23T20:56:58.470000,True,,,0.2450399100780487,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T21:00:04.700000,,,False,Detection,,2024-08-23_888,,2024-08-23T21:00:04.700000,True,,,0.3151115179061889,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T21:06:23.470000,,,False,Detection,,2024-08-23_889,,2024-08-23T21:06:23.470000,True,,,0.7024356126785278,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T21:06:50.910000,,,False,Detection,,2024-08-23_890,,2024-08-23T21:06:50.910000,True,,,0.5313906073570251,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T21:07:51.900000,,,False,Detection,,2024-08-23_891,,2024-08-23T21:07:51.900000,True,,,0.2184126079082489,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T21:12:27.700000,,,False,Detection,,2024-08-23_892,,2024-08-23T21:12:27.700000,True,,,0.2326011508703231,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T21:16:02.760000,,,False,Detection,,2024-08-23_893,,2024-08-23T21:16:02.760000,True,,,0.4214388132095337,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T21:18:08.950000,,,False,Detection,,2024-08-23_894,,2024-08-23T21:18:08.950000,True,,,0.3918200135231018,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T21:21:21.740000,,,False,Detection,,2024-08-23_895,,2024-08-23T21:21:21.740000,True,,,0.6233915090560913,,,,2024-08-23,,,
