detected,mag,network,date,p_error,long,s_detected,mag_type,depth,s_confidence,time,provider,event_id,p_predicted,code,s_error,epi_distance,p_confidence,s_predicted,catalogued,lat,unique_id,p_detected,plot_path
True,,AM,2024-08-23,,,,,,,2024-08-23T22:01:21.040000,Detection,,,R50D6,,,0.4799783229827881,,False,,2024-08-23_655,2024-08-23T22:01:21.040000,
True,,AM,2024-08-23,,,,,,,2024-08-23T22:02:39.920000,Detection,,,R50D6,,,0.2532426416873932,,False,,2024-08-23_656,2024-08-23T22:02:39.920000,
True,,AM,2024-08-23,,,,,,,2024-08-23T22:07:39.990000,Detection,,,R50D6,,,0.5905246138572693,,False,,2024-08-23_657,2024-08-23T22:07:39.990000,
True,,AM,2024-08-23,,,,,,,2024-08-23T22:10:05.330000,Detection,,,R50D6,,,0.4754122793674469,,False,,2024-08-23_658,2024-08-23T22:10:05.330000,
True,,AM,2024-08-23,,,,,,,2024-08-23T22:14:21.170000,Detection,,,R50D6,,,0.2688916325569153,,False,,2024-08-23_659,2024-08-23T22:14:21.170000,
True,,AM,2024-08-23,,,,,,,2024-08-23T22:16:11.870000,Detection,,,R50D6,,,0.5763686299324036,,False,,2024-08-23_660,2024-08-23T22:16:11.870000,
True,,AM,2024-08-23,,,,,,,2024-08-23T22:21:53.940000,Detection,,,R50D6,,,0.2670445740222931,,False,,2024-08-23_661,2024-08-23T22:21:53.940000,
True,,AM,2024-08-23,,,,,,,2024-08-23T22:23:37.090000,Detection,,,R50D6,,,0.4404486119747162,,False,,2024-08-23_662,2024-08-23T22:23:37.090000,
True,,AM,2024-08-23,,,,,,,2024-08-23T22:32:52.720000,Detection,,,R50D6,,,0.2621778547763824,,False,,2024-08-23_663,2024-08-23T22:32:52.720000,
True,,AM,2024-08-23,,,,,,,2024-08-23T22:33:18,Detection,,,R50D6,,,0.2837918996810913,,False,,2024-08-23_664,2024-08-23T22:33:18,
True,,AM,2024-08-23,,,,,,,2024-08-23T22:33:55.170000,Detection,,,R50D6,,,0.298691838979721,,False,,2024-08-23_665,2024-08-23T22:33:55.170000,
True,,AM,2024-08-23,,,,,,,2024-08-23T22:38:23.200000,Detection,,,R50D6,,,0.4581345319747925,,False,,2024-08-23_666,2024-08-23T22:38:23.200000,
True,,AM,2024-08-23,,,,,,,2024-08-23T22:39:21.160000,Detection,,,R50D6,,,0.5508372783660889,,False,,2024-08-23_667,2024-08-23T22:39:21.160000,
True,,AM,2024-08-23,,,,,,,2024-08-23T22:41:37.010000,Detection,,,R50D6,,,0.6670948266983032,,False,,2024-08-23_668,2024-08-23T22:41:37.010000,
True,,AM,2024-08-23,,,,,,,2024-08-23T22:46:19.360000,Detection,,,R50D6,,,0.8562247157096863,,False,,2024-08-23_669,2024-08-23T22:46:19.360000,
True,,AM,2024-08-23,,,,,,,2024-08-23T22:55:23.650000,Detection,,,R50D6,,,0.2518377304077148,,False,,2024-08-23_670,2024-08-23T22:55:23.650000,
True,,AM,2024-08-23,,,,,,,2024-08-23T22:58:36.010000,Detection,,,R50D6,,,0.6499329805374146,,False,,2024-08-23_671,2024-08-23T22:58:36.010000,
True,,AM,2024-08-23,,,,,,,2024-08-23T22:59:18.650000,Detection,,,R50D6,,,0.2845267653465271,,False,,2024-08-23_672,2024-08-23T22:59:18.650000,
True,,AM,2024-08-23,,,,,,,2024-08-23T23:01:54.040000,Detection,,,R50D6,,,0.6151244044303894,,False,,2024-08-23_673,2024-08-23T23:01:54.040000,
True,,AM,2024-08-23,,,,,,,2024-08-23T23:05:51.150000,Detection,,,R50D6,,,0.6106723546981812,,False,,2024-08-23_674,2024-08-23T23:05:51.150000,
True,,AM,2024-08-23,,,,,,,2024-08-23T23:08:25.070000,Detection,,,R50D6,,,0.4410650432109833,,False,,2024-08-23_675,2024-08-23T23:08:25.070000,
True,,AM,2024-08-23,,,,,,,2024-08-23T23:09:11.320000,Detection,,,R50D6,,,0.4405244886875152,,False,,2024-08-23_676,2024-08-23T23:09:11.320000,
True,,AM,2024-08-23,,,,,,,2024-08-23T23:11:05.020000,Detection,,,R50D6,,,0.3039454519748688,,False,,2024-08-23_677,2024-08-23T23:11:05.020000,
True,,AM,2024-08-23,,,,,,,2024-08-23T23:11:43.590000,Detection,,,R50D6,,,0.4044267833232879,,False,,2024-08-23_678,2024-08-23T23:11:43.590000,
True,,AM,2024-08-23,,,,,,,2024-08-23T23:16:21.610000,Detection,,,R50D6,,,0.5472081899642944,,False,,2024-08-23_679,2024-08-23T23:16:21.610000,
True,,AM,2024-08-23,,,,,,,2024-08-23T23:18:05.980000,Detection,,,R50D6,,,0.425722062587738,,False,,2024-08-23_680,2024-08-23T23:18:05.980000,
True,,AM,2024-08-23,,,,,,,2024-08-23T23:18:18.930000,Detection,,,R50D6,,,0.4589549005031585,,False,,2024-08-23_681,2024-08-23T23:18:18.930000,
True,,AM,2024-08-23,,,,,,,2024-08-23T23:19:39.980000,Detection,,,R50D6,,,0.7689546942710876,,False,,2024-08-23_682,2024-08-23T23:19:39.980000,
True,,AM,2024-08-23,,,,,,,2024-08-23T23:22:08.060000,Detection,,,R50D6,,,0.253923237323761,,False,,2024-08-23_683,2024-08-23T23:22:08.060000,
True,,AM,2024-08-23,,,,,,,2024-08-23T23:28:49.120000,Detection,,,R50D6,,,0.2929222881793976,,False,,2024-08-23_684,2024-08-23T23:28:49.120000,
True,,AM,2024-08-23,,,,,,,2024-08-23T23:30:36.990000,Detection,,,R50D6,,,0.3962037563323974,,False,,2024-08-23_685,2024-08-23T23:30:36.990000,
True,,AM,2024-08-23,,,,,,,2024-08-23T23:37:06.140000,Detection,,,R50D6,,,0.6477823853492737,,False,,2024-08-23_686,2024-08-23T23:37:06.140000,
True,,AM,2024-08-23,,,,,,,2024-08-23T23:45:21.680000,Detection,,,R50D6,,,0.8062053918838501,,False,,2024-08-23_687,2024-08-23T23:45:21.680000,
True,,AM,2024-08-23,,,,,,,2024-08-23T23:46:23.060000,Detection,,,R50D6,,,0.7218524217605591,,False,,2024-08-23_688,2024-08-23T23:46:23.060000,
True,,AM,2024-08-23,,,,,,,2024-08-23T23:47:15.700000,Detection,,,R50D6,,,0.8806767463684082,,False,,2024-08-23_689,2024-08-23T23:47:15.700000,
True,,AM,2024-08-23,,,,,,,2024-08-23T23:48:11.680000,Detection,,,R50D6,,,0.8894718289375305,,False,,2024-08-23_690,2024-08-23T23:48:11.680000,
True,,AM,2024-08-23,,,,,,,2024-08-23T23:54:27.010000,Detection,,,R50D6,,,0.6266971230506897,,False,,2024-08-23_691,2024-08-23T23:54:27.010000,
True,,AM,2024-08-23,,,,,,,2024-08-23T23:55:05,Detection,,,R50D6,,,0.6436293721199036,,False,,2024-08-23_692,2024-08-23T23:55:05,
True,,AM,2024-08-23,,,,,,,2024-08-24T00:00:58.940000,Detection,,,R50D6,,,0.8256161212921143,,False,,2024-08-23_693,2024-08-24T00:00:58.940000,
True,,AM,2024-08-23,,,,,,,2024-08-24T00:01:20.980000,Detection,,,R50D6,,,0.2960978746414184,,False,,2024-08-23_694,2024-08-24T00:01:20.980000,
True,4.88,AM,2024-07-01,5.731082,149.915,,mb,54.0,,2024-07-01T19:58:50,GFZ,smi:org.gfz-potsdam.de/geofon/gfz2024mwbc,2024-07-01T20:10:47.368918,R50D6,,8590.62436826197,0.45172417163848877,2024-07-01T20:20:40.175780,True,45.088,2024-07-01_106,2024-07-01T20:10:53.100000,https://raw.githubusercontent.com/QingyuanZhangTony/test/main/data\AM.R50D6/2024-07-01/report/2024-07-01_106_event_plot.png?raw=true
True,4.78,AM,2024-07-01,-5.620316,51.896,,mb,10.0,,2024-07-01T17:11:02.830000,GFZ,smi:org.gfz-potsdam.de/geofon/gfz2024mvvo,2024-07-01T17:20:56.180316,R50D6,,6433.1415294837825,0.5057298541069031,2024-07-01T17:28:57.678779,True,14.094,2024-07-01_107,2024-07-01T17:20:50.560000,https://raw.githubusercontent.com/QingyuanZhangTony/test/main/data\AM.R50D6/2024-07-01/report/2024-07-01_107_event_plot.png?raw=true
True,4.67,AM,2024-07-01,-6.769371,73.35,,mb,35.0,,2024-07-01T10:21:03.420000,GFZ,smi:org.gfz-potsdam.de/geofon/gfz2024mvib,2024-07-01T10:30:13.259371,R50D6,,5751.450207951973,0.40285488963127136,2024-07-01T10:37:37.626383,True,37.817,2024-07-01_108,2024-07-01T10:30:06.490000,https://raw.githubusercontent.com/QingyuanZhangTony/test/main/data\AM.R50D6/2024-07-01/report/2024-07-01_108_event_plot.png?raw=true
True,,AM,2024-07-01,,,,,,,2024-07-01T00:00:07.960000,Detection,,,R50D6,,,0.3338204622268677,,False,,2024-07-01_04,2024-07-01T00:00:07.960000,
True,,AM,2024-07-01,,,,,,,2024-07-01T00:02:23,Detection,,,R50D6,,,0.23941108584403992,,False,,2024-07-01_05,2024-07-01T00:02:23,
True,,AM,2024-07-01,,,,,,,2024-07-01T00:02:24,Detection,,,R50D6,,,0.2900541126728058,,False,,2024-07-01_06,2024-07-01T00:02:24,
True,,AM,2024-07-01,,,,,,,2024-07-01T00:03:08.010000,Detection,,,R50D6,,,0.8539195656776428,,False,,2024-07-01_07,2024-07-01T00:03:08.010000,
True,,AM,2024-07-01,,,,,,,2024-07-01T00:04:37,Detection,,,R50D6,,,0.8368495106697083,,False,,2024-07-01_08,2024-07-01T00:04:37,
True,,AM,2024-07-01,,,,,,,2024-07-01T00:06:21.920000,Detection,,,R50D6,,,0.6938788294792175,,False,,2024-07-01_09,2024-07-01T00:06:21.920000,
True,,AM,2024-07-01,,,,,,,2024-07-01T00:13:22.330000,Detection,,,R50D6,,,0.41743704676628113,,False,,2024-07-01_10,2024-07-01T00:13:22.330000,
True,,AM,2024-07-01,,,,,,,2024-07-01T00:20:40.330000,Detection,,,R50D6,,,0.44326990842819214,,False,,2024-07-01_11,2024-07-01T00:20:40.330000,
True,,AM,2024-07-01,,,,,,,2024-07-01T00:21:08.010000,Detection,,,R50D6,,,0.4963160753250122,,False,,2024-07-01_12,2024-07-01T00:21:08.010000,
True,,AM,2024-07-01,,,,,,,2024-07-01T00:22:39.260000,Detection,,,R50D6,,,0.2314765900373459,,False,,2024-07-01_13,2024-07-01T00:22:39.260000,
True,,AM,2024-07-01,,,,,,,2024-07-01T00:29:53.070000,Detection,,,R50D6,,,0.5228073596954346,,False,,2024-07-01_14,2024-07-01T00:29:53.070000,
True,,AM,2024-07-01,,,,,,,2024-07-01T00:30:39.510000,Detection,,,R50D6,,,0.5483081340789795,,False,,2024-07-01_15,2024-07-01T00:30:39.510000,
True,,AM,2024-07-01,,,,,,,2024-07-01T00:41:06.720000,Detection,,,R50D6,,,0.286628395318985,,False,,2024-07-01_16,2024-07-01T00:41:06.720000,
True,,AM,2024-07-01,,,,,,,2024-07-01T00:41:35,Detection,,,R50D6,,,0.21962548792362213,,False,,2024-07-01_17,2024-07-01T00:41:35,
True,,AM,2024-07-01,,,,,,,2024-07-01T00:41:35.990000,Detection,,,R50D6,,,0.37556642293930054,,False,,2024-07-01_18,2024-07-01T00:41:35.990000,
True,,AM,2024-07-01,,,,,,,2024-07-01T00:46:51.090000,Detection,,,R50D6,,,0.6418516635894775,,False,,2024-07-01_19,2024-07-01T00:46:51.090000,
True,,AM,2024-07-01,,,,,,,2024-07-01T00:47:35,Detection,,,R50D6,,,0.23228904604911804,,False,,2024-07-01_20,2024-07-01T00:47:35,
True,,AM,2024-07-01,,,,,,,2024-07-01T01:06:41.910000,Detection,,,R50D6,,,0.4984235465526581,,False,,2024-07-01_21,2024-07-01T01:06:41.910000,
True,,AM,2024-07-01,,,,,,,2024-07-01T01:07:22.670000,Detection,,,R50D6,,,0.4363335371017456,,False,,2024-07-01_22,2024-07-01T01:07:22.670000,
True,,AM,2024-07-01,,,,,,,2024-07-01T01:08:10.020000,Detection,,,R50D6,,,0.6580812931060791,,False,,2024-07-01_23,2024-07-01T01:08:10.020000,
True,,AM,2024-07-01,,,,,,,2024-07-01T01:12:50.320000,Detection,,,R50D6,,,0.5604756474494934,,False,,2024-07-01_24,2024-07-01T01:12:50.320000,
True,,AM,2024-07-01,,,,,,,2024-07-01T01:13:53.060000,Detection,,,R50D6,,,0.5249364376068115,,False,,2024-07-01_25,2024-07-01T01:13:53.060000,
True,,AM,2024-07-01,,,,,,,2024-07-01T01:14:21.130000,Detection,,,R50D6,,,0.4497656524181366,,False,,2024-07-01_26,2024-07-01T01:14:21.130000,
True,,AM,2024-07-01,,,,,,,2024-07-01T01:19:52.090000,Detection,,,R50D6,,,0.7714539766311646,,False,,2024-07-01_27,2024-07-01T01:19:52.090000,
True,,AM,2024-07-01,,,,,,,2024-07-01T01:20:23.040000,Detection,,,R50D6,,,0.6563253998756409,,False,,2024-07-01_28,2024-07-01T01:20:23.040000,
True,,AM,2024-07-01,,,,,,,2024-07-01T01:36:53.170000,Detection,,,R50D6,,,0.4225060045719147,,False,,2024-07-01_29,2024-07-01T01:36:53.170000,
True,,AM,2024-07-01,,,,,,,2024-07-01T01:37:23.070000,Detection,,,R50D6,,,0.5840868353843689,,False,,2024-07-01_30,2024-07-01T01:37:23.070000,
True,,AM,2024-07-01,,,,,,,2024-07-01T01:37:51.050000,Detection,,,R50D6,,,0.653323769569397,,False,,2024-07-01_31,2024-07-01T01:37:51.050000,
True,,AM,2024-07-01,,,,,,,2024-07-01T01:37:52.010000,Detection,,,R50D6,,,0.22563160955905914,,False,,2024-07-01_32,2024-07-01T01:37:52.010000,
True,,AM,2024-07-01,,,,,,,2024-07-01T01:39:42.870000,Detection,,,R50D6,,,0.2714485824108124,,False,,2024-07-01_33,2024-07-01T01:39:42.870000,
True,,AM,2024-07-01,,,,,,,2024-07-01T01:42:25.320000,Detection,,,R50D6,,,0.3895138204097748,,False,,2024-07-01_34,2024-07-01T01:42:25.320000,
True,,AM,2024-07-01,,,,,,,2024-07-01T01:47:54.290000,Detection,,,R50D6,,,0.23511096835136414,,False,,2024-07-01_35,2024-07-01T01:47:54.290000,
True,,AM,2024-07-01,,,,,,,2024-07-01T01:49:07.020000,Detection,,,R50D6,,,0.4166315495967865,,False,,2024-07-01_36,2024-07-01T01:49:07.020000,
True,,AM,2024-07-01,,,,,,,2024-07-01T01:49:08.010000,Detection,,,R50D6,,,0.23272407054901123,,False,,2024-07-01_37,2024-07-01T01:49:08.010000,
True,,AM,2024-07-01,,,,,,,2024-07-01T01:50:48.240000,Detection,,,R50D6,,,0.453451007604599,,False,,2024-07-01_38,2024-07-01T01:50:48.240000,
True,,AM,2024-07-01,,,,,,,2024-07-01T01:55:39.410000,Detection,,,R50D6,,,0.48735466599464417,,False,,2024-07-01_39,2024-07-01T01:55:39.410000,
True,,AM,2024-07-01,,,,,,,2024-07-01T01:57:07.010000,Detection,,,R50D6,,,0.8624732494354248,,False,,2024-07-01_40,2024-07-01T01:57:07.010000,
True,,AM,2024-07-01,,,,,,,2024-07-01T02:15:53.120000,Detection,,,R50D6,,,0.7057668566703796,,False,,2024-07-01_41,2024-07-01T02:15:53.120000,
True,,AM,2024-07-01,,,,,,,2024-07-01T02:16:22.030000,Detection,,,R50D6,,,0.2953314185142517,,False,,2024-07-01_42,2024-07-01T02:16:22.030000,
True,,AM,2024-07-01,,,,,,,2024-07-01T02:19:01.120000,Detection,,,R50D6,,,0.5588731169700623,,False,,2024-07-01_43,2024-07-01T02:19:01.120000,
True,,AM,2024-07-01,,,,,,,2024-07-01T02:20:23.900000,Detection,,,R50D6,,,0.6314880847930908,,False,,2024-07-01_44,2024-07-01T02:20:23.900000,
True,,AM,2024-07-01,,,,,,,2024-07-01T02:20:53.020000,Detection,,,R50D6,,,0.5664408802986145,,False,,2024-07-01_45,2024-07-01T02:20:53.020000,
True,,AM,2024-07-01,,,,,,,2024-07-01T02:20:54,Detection,,,R50D6,,,0.2078416496515274,,False,,2024-07-01_46,2024-07-01T02:20:54,
True,,AM,2024-07-01,,,,,,,2024-07-01T02:26:38,Detection,,,R50D6,,,0.632335364818573,,False,,2024-07-01_47,2024-07-01T02:26:38,
True,,AM,2024-07-01,,,,,,,2024-07-01T02:35:23.470000,Detection,,,R50D6,,,0.31942424178123474,,False,,2024-07-01_48,2024-07-01T02:35:23.470000,
True,,AM,2024-07-01,,,,,,,2024-07-01T02:35:24.050000,Detection,,,R50D6,,,,,False,,2024-07-01_49,,
True,,AM,2024-07-01,,,,,,,2024-07-01T02:46:57.200000,Detection,,,R50D6,,,0.516664981842041,,False,,2024-07-01_50,2024-07-01T02:46:57.200000,
True,,AM,2024-07-01,,,,,,,2024-07-01T02:53:54.090000,Detection,,,R50D6,,,0.7289851903915405,,False,,2024-07-01_51,2024-07-01T02:53:54.090000,
True,,AM,2024-07-01,,,,,,,2024-07-01T02:59:37.960000,Detection,,,R50D6,,,0.2479211986064911,,False,,2024-07-01_52,2024-07-01T02:59:37.960000,
True,,AM,2024-07-01,,,,,,,2024-07-01T03:02:12.940000,Detection,,,R50D6,,,0.6671957969665527,,False,,2024-07-01_53,2024-07-01T03:02:12.940000,
True,,AM,2024-07-01,,,,,,,2024-07-01T03:07:40.530000,Detection,,,R50D6,,,0.24194486439228058,,False,,2024-07-01_54,2024-07-01T03:07:40.530000,
True,,AM,2024-07-01,,,,,,,2024-07-01T03:09:33.820000,Detection,,,R50D6,,,0.26152583956718445,,False,,2024-07-01_55,2024-07-01T03:09:33.820000,
True,,AM,2024-07-01,,,,,,,2024-07-01T03:18:37.020000,Detection,,,R50D6,,,0.2293398529291153,,False,,2024-07-01_56,2024-07-01T03:18:37.020000,
True,,AM,2024-07-01,,,,,,,2024-07-01T03:18:37.990000,Detection,,,R50D6,,,0.676794707775116,,False,,2024-07-01_57,2024-07-01T03:18:37.990000,
True,,AM,2024-07-01,,,,,,,2024-07-01T03:29:12.740000,Detection,,,R50D6,,,0.23589876294136047,,False,,2024-07-01_58,2024-07-01T03:29:12.740000,
True,,AM,2024-07-01,,,,,,,2024-07-01T03:47:38.980000,Detection,,,R50D6,,,0.7026844024658203,,False,,2024-07-01_59,2024-07-01T03:47:38.980000,
True,,AM,2024-07-01,,,,,,,2024-07-01T03:55:39.010000,Detection,,,R50D6,,,0.8247423768043518,,False,,2024-07-01_60,2024-07-01T03:55:39.010000,
True,,AM,2024-07-01,,,,,,,2024-07-01T04:01:16.590000,Detection,,,R50D6,,,0.2529563307762146,,False,,2024-07-01_61,2024-07-01T04:01:16.590000,
True,,AM,2024-07-01,,,,,,,2024-07-01T04:17:21.880000,Detection,,,R50D6,,,0.8458876013755798,,False,,2024-07-01_62,2024-07-01T04:17:21.880000,
True,,AM,2024-07-01,,,,,,,2024-07-01T04:17:22.250000,Detection,,,R50D6,,,,,False,,2024-07-01_63,,
True,,AM,2024-07-01,,,,,,,2024-07-01T04:22:36.990000,Detection,,,R50D6,,,0.5583996772766113,,False,,2024-07-01_64,2024-07-01T04:22:36.990000,
True,,AM,2024-07-01,,,,,,,2024-07-01T04:26:24.010000,Detection,,,R50D6,,,0.36738812923431396,,False,,2024-07-01_65,2024-07-01T04:26:24.010000,
True,,AM,2024-07-01,,,,,,,2024-07-01T04:33:53,Detection,,,R50D6,,,0.7363027334213257,,False,,2024-07-01_66,2024-07-01T04:33:53,
True,,AM,2024-07-01,,,,,,,2024-07-01T04:35:58.360000,Detection,,,R50D6,,,0.5208491683006287,,False,,2024-07-01_67,2024-07-01T04:35:58.360000,
True,,AM,2024-07-01,,,,,,,2024-07-01T04:36:22.070000,Detection,,,R50D6,,,0.6867411732673645,,False,,2024-07-01_68,2024-07-01T04:36:22.070000,
True,,AM,2024-07-01,,,,,,,2024-07-01T04:39:36.970000,Detection,,,R50D6,,,0.20873795449733734,,False,,2024-07-01_69,2024-07-01T04:39:36.970000,
True,,AM,2024-07-01,,,,,,,2024-07-01T04:44:07.010000,Detection,,,R50D6,,,0.697676956653595,,False,,2024-07-01_70,2024-07-01T04:44:07.010000,
True,,AM,2024-07-01,,,,,,,2024-07-01T04:54:09,Detection,,,R50D6,,,0.3037498891353607,,False,,2024-07-01_71,2024-07-01T04:54:09,
True,,AM,2024-07-01,,,,,,,2024-07-01T04:54:15.110000,Detection,,,R50D6,,,0.25373056530952454,,False,,2024-07-01_72,2024-07-01T04:54:15.110000,
True,,AM,2024-07-01,,,,,,,2024-07-01T05:00:05.040000,Detection,,,R50D6,,,0.43482890725135803,,False,,2024-07-01_73,2024-07-01T05:00:05.040000,
True,,AM,2024-07-01,,,,,,,2024-07-01T05:03:35.990000,Detection,,,R50D6,,,0.3596891164779663,,False,,2024-07-01_74,2024-07-01T05:03:35.990000,
True,,AM,2024-07-01,,,,,,,2024-07-01T05:07:23.130000,Detection,,,R50D6,,,0.3868880569934845,,False,,2024-07-01_75,2024-07-01T05:07:23.130000,
True,,AM,2024-07-01,,,,,,,2024-07-01T05:10:37.970000,Detection,,,R50D6,,,0.46631762385368347,,False,,2024-07-01_76,2024-07-01T05:10:37.970000,
True,,AM,2024-07-01,,,,,,,2024-07-01T05:10:47.150000,Detection,,,R50D6,,,0.3280434310436249,,False,,2024-07-01_77,2024-07-01T05:10:47.150000,
True,,AM,2024-07-01,,,,,,,2024-07-01T05:11:51.130000,Detection,,,R50D6,,,0.2372901439666748,,False,,2024-07-01_78,2024-07-01T05:11:51.130000,
True,,AM,2024-07-01,,,,,,,2024-07-01T05:11:52.110000,Detection,,,R50D6,,,0.42677849531173706,,False,,2024-07-01_79,2024-07-01T05:11:52.110000,
True,,AM,2024-07-01,,,,,,,2024-07-01T05:16:26.270000,Detection,,,R50D6,,,0.65202397108078,,False,,2024-07-01_80,2024-07-01T05:16:26.270000,
True,,AM,2024-07-01,,,,,,,2024-07-01T05:27:40.960000,Detection,,,R50D6,,,0.7876696586608887,,False,,2024-07-01_81,2024-07-01T05:27:40.960000,
True,,AM,2024-07-01,,,,,,,2024-07-01T05:27:41.560000,Detection,,,R50D6,,,,,False,,2024-07-01_82,,
True,,AM,2024-07-01,,,,,,,2024-07-01T05:28:20.960000,Detection,,,R50D6,,,0.2577889561653137,,False,,2024-07-01_83,2024-07-01T05:28:20.960000,
True,,AM,2024-07-01,,,,,,,2024-07-01T05:30:06,Detection,,,R50D6,,,0.3102029263973236,,False,,2024-07-01_84,2024-07-01T05:30:06,
True,,AM,2024-07-01,,,,,,,2024-07-01T05:32:20.030000,Detection,,,R50D6,,,0.21212682127952576,,False,,2024-07-01_85,2024-07-01T05:32:20.030000,
True,,AM,2024-07-01,,,,,,,2024-07-01T05:33:36.990000,Detection,,,R50D6,,,0.4352668821811676,,False,,2024-07-01_86,2024-07-01T05:33:36.990000,
True,,AM,2024-07-01,,,,,,,2024-07-01T05:33:37.990000,Detection,,,R50D6,,,0.40722763538360596,,False,,2024-07-01_87,2024-07-01T05:33:37.990000,
True,,AM,2024-07-01,,,,,,,2024-07-01T05:35:22.120000,Detection,,,R50D6,,,0.5763738751411438,,False,,2024-07-01_88,2024-07-01T05:35:22.120000,
True,,AM,2024-07-01,,,,,,,2024-07-01T05:36:40.980000,Detection,,,R50D6,,,0.6039586067199707,,False,,2024-07-01_89,2024-07-01T05:36:40.980000,
True,,AM,2024-07-01,,,,,,,2024-07-01T05:36:42,Detection,,,R50D6,,,0.25198784470558167,,False,,2024-07-01_90,2024-07-01T05:36:42,
True,,AM,2024-07-01,,,,,,,2024-07-01T05:37:00.620000,Detection,,,R50D6,,,0.4805138409137726,,False,,2024-07-01_91,2024-07-01T05:37:00.620000,
True,,AM,2024-07-01,,,,,,,2024-07-01T05:38:05.010000,Detection,,,R50D6,,,0.5479295253753662,,False,,2024-07-01_92,2024-07-01T05:38:05.010000,
True,,AM,2024-07-01,,,,,,,2024-07-01T05:38:06,Detection,,,R50D6,,,0.2859249413013458,,False,,2024-07-01_93,2024-07-01T05:38:06,
True,,AM,2024-07-01,,,,,,,2024-07-01T05:45:56.870000,Detection,,,R50D6,,,0.8665628433227539,,False,,2024-07-01_94,2024-07-01T05:45:56.870000,
True,,AM,2024-07-01,,,,,,,2024-07-01T05:45:57.470000,Detection,,,R50D6,,,,,False,,2024-07-01_95,,
True,,AM,2024-07-01,,,,,,,2024-07-01T05:51:41.020000,Detection,,,R50D6,,,0.7970812320709229,,False,,2024-07-01_96,2024-07-01T05:51:41.020000,
True,,AM,2024-07-01,,,,,,,2024-07-01T05:52:21.040000,Detection,,,R50D6,,,0.6428237557411194,,False,,2024-07-01_97,2024-07-01T05:52:21.040000,
True,,AM,2024-07-01,,,,,,,2024-07-01T05:53:57.170000,Detection,,,R50D6,,,0.22958515584468842,,False,,2024-07-01_98,2024-07-01T05:53:57.170000,
True,,AM,2024-07-01,,,,,,,2024-07-01T06:03:44.810000,Detection,,,R50D6,,,0.8011968731880188,,False,,2024-07-01_99,2024-07-01T06:03:44.810000,
True,,AM,2024-07-01,,,,,,,2024-07-01T06:03:54.340000,Detection,,,R50D6,,,0.273873895406723,,False,,2024-07-01_100,2024-07-01T06:03:54.340000,
True,,AM,2024-07-01,,,,,,,2024-07-01T06:04:55.660000,Detection,,,R50D6,,,0.85223788022995,,False,,2024-07-01_101,2024-07-01T06:04:55.660000,
True,,AM,2024-07-01,,,,,,,2024-07-01T06:04:56.150000,Detection,,,R50D6,,,,,False,,2024-07-01_102,,
True,,AM,2024-07-01,,,,,,,2024-07-01T06:05:06.960000,Detection,,,R50D6,,,0.7626150846481323,,False,,2024-07-01_103,2024-07-01T06:05:06.960000,
True,,AM,2024-07-01,,,,,,,2024-07-01T06:12:19.050000,Detection,,,R50D6,,,0.7218387722969055,,False,,2024-07-01_104,2024-07-01T06:12:19.050000,
True,,AM,2024-07-01,,,,,,,2024-07-01T06:14:38,Detection,,,R50D6,,,0.8745260834693909,,False,,2024-07-01_105,2024-07-01T06:14:38,
True,,AM,2024-07-01,,,,,,,2024-07-01T06:15:50.980000,Detection,,,R50D6,,,0.5671077370643616,,False,,2024-07-01_106,2024-07-01T06:15:50.980000,
True,,AM,2024-07-01,,,,,,,2024-07-01T06:17:35.040000,Detection,,,R50D6,,,0.3195580840110779,,False,,2024-07-01_107,2024-07-01T06:17:35.040000,
True,,AM,2024-07-01,,,,,,,2024-07-01T06:19:23.970000,Detection,,,R50D6,,,0.8857235312461853,,False,,2024-07-01_108,2024-07-01T06:19:23.970000,
True,,AM,2024-07-01,,,,,,,2024-07-01T06:21:24.960000,Detection,,,R50D6,,,0.5307790040969849,,False,,2024-07-01_109,2024-07-01T06:21:24.960000,
True,,AM,2024-07-01,,,,,,,2024-07-01T06:29:12.120000,Detection,,,R50D6,,,0.27063101530075073,,False,,2024-07-01_110,2024-07-01T06:29:12.120000,
True,,AM,2024-07-01,,,,,,,2024-07-01T06:30:12.270000,Detection,,,R50D6,,,0.43305277824401855,,False,,2024-07-01_111,2024-07-01T06:30:12.270000,
True,,AM,2024-07-01,,,,,,,2024-07-01T06:30:43.860000,Detection,,,R50D6,,,0.42936134338378906,,False,,2024-07-01_112,2024-07-01T06:30:43.860000,
True,,AM,2024-07-01,,,,,,,2024-07-01T06:31:19.880000,Detection,,,R50D6,,,0.20131264626979828,,False,,2024-07-01_113,2024-07-01T06:31:19.880000,
True,,AM,2024-07-01,,,,,,,2024-07-01T06:38:07.010000,Detection,,,R50D6,,,0.481015145778656,,False,,2024-07-01_114,2024-07-01T06:38:07.010000,
True,,AM,2024-07-01,,,,,,,2024-07-01T06:39:19.130000,Detection,,,R50D6,,,0.24574561417102814,,False,,2024-07-01_115,2024-07-01T06:39:19.130000,
True,,AM,2024-07-01,,,,,,,2024-07-01T06:39:52.130000,Detection,,,R50D6,,,0.40854066610336304,,False,,2024-07-01_116,2024-07-01T06:39:52.130000,
True,,AM,2024-07-01,,,,,,,2024-07-01T06:42:08.010000,Detection,,,R50D6,,,0.6692759394645691,,False,,2024-07-01_117,2024-07-01T06:42:08.010000,
