s_detected,event_id,mag,provider,s_error,lat,date,long,p_detected,s_predicted,depth,s_confidence,p_confidence,p_error,code,time,network,unique_id,epi_distance,catalogued,detected,mag_type,plot_path,p_predicted
,,,Detection,,,2024-08-23,,2024-08-23T07:50:14.830000,,,,0.1308206021785736,,R50D6,2024-08-23T07:50:14.830000,AM,2024-08-23_271,,False,True,,,
,,,Detection,,,2024-08-23,,2024-08-23T07:51:11,,,,0.5334531664848328,,R50D6,2024-08-23T07:51:11,AM,2024-08-23_272,,False,True,,,
,,,Detection,,,2024-08-23,,2024-08-23T07:54:51.970000,,,,0.48278334736824036,,R50D6,2024-08-23T07:54:51.970000,AM,2024-08-23_273,,False,True,,,
,,,Detection,,,2024-08-23,,2024-08-23T07:56:20.060000,,,,0.11206813156604767,,R50D6,2024-08-23T07:56:20.060000,AM,2024-08-23_274,,False,True,,,
,,,Detection,,,2024-08-23,,2024-08-23T07:58:21,,,,0.8188964128494263,,R50D6,2024-08-23T07:58:21,AM,2024-08-23_275,,False,True,,,
,,,Detection,,,2024-08-23,,2024-08-23T07:58:41.680000,,,,0.42732226848602295,,R50D6,2024-08-23T07:58:41.680000,AM,2024-08-23_276,,False,True,,,
,,,Detection,,,2024-08-23,,,,,,,,R50D6,2024-08-23T07:58:42,AM,2024-08-23_277,,False,True,,,
,,,Detection,,,2024-08-23,,2024-08-23T07:59:02.230000,,,,0.6786333322525024,,R50D6,2024-08-23T07:59:02.230000,AM,2024-08-23_278,,False,True,,,
,,,Detection,,,2024-08-23,,,,,,,,R50D6,2024-08-23T07:59:02.840000,AM,2024-08-23_279,,False,True,,,
,,,Detection,,,2024-08-23,,2024-08-23T08:00:40,,,,0.5945374369621277,,R50D6,2024-08-23T08:00:40,AM,2024-08-23_280,,False,True,,,
,,,Detection,,,2024-08-23,,2024-08-23T08:01:52.040000,,,,0.6757967472076416,,R50D6,2024-08-23T08:01:52.040000,AM,2024-08-23_281,,False,True,,,
,,,Detection,,,2024-08-23,,2024-08-23T08:04:04.500000,,,,0.44105854630470276,,R50D6,2024-08-23T08:04:04.500000,AM,2024-08-23_282,,False,True,,,
,,,Detection,,,2024-08-23,,,,,,,,R50D6,2024-08-23T08:04:05.090000,AM,2024-08-23_283,,False,True,,,
,,,Detection,,,2024-08-23,,2024-08-23T08:05:08.990000,,,,0.1140284612774849,,R50D6,2024-08-23T08:05:08.990000,AM,2024-08-23_284,,False,True,,,
,,,Detection,,,2024-08-23,,2024-08-23T08:06:52.010000,,,,0.18895864486694336,,R50D6,2024-08-23T08:06:52.010000,AM,2024-08-23_285,,False,True,,,
,,,Detection,,,2024-08-23,,2024-08-23T08:07:11.770000,,,,0.3162485659122467,,R50D6,2024-08-23T08:07:11.770000,AM,2024-08-23_286,,False,True,,,
,,,Detection,,,2024-08-23,,2024-08-23T08:07:52.060000,,,,0.12539972364902496,,R50D6,2024-08-23T08:07:52.060000,AM,2024-08-23_287,,False,True,,,
,,,Detection,,,2024-08-23,,2024-08-23T08:08:51.030000,,,,0.7956576347351074,,R50D6,2024-08-23T08:08:51.030000,AM,2024-08-23_288,,False,True,,,
,,,Detection,,,2024-08-23,,2024-08-23T08:09:21.960000,,,,0.1487351506948471,,R50D6,2024-08-23T08:09:21.960000,AM,2024-08-23_289,,False,True,,,
,,,Detection,,,2024-08-23,,2024-08-23T08:11:21.910000,,,,0.11881326138973236,,R50D6,2024-08-23T08:11:21.910000,AM,2024-08-23_290,,False,True,,,
,,,Detection,,,2024-08-23,,2024-08-23T08:11:23.040000,,,,0.24062159657478333,,R50D6,2024-08-23T08:11:23.040000,AM,2024-08-23_291,,False,True,,,
,,,Detection,,,2024-08-23,,2024-08-23T08:11:24.020000,,,,0.15406768023967743,,R50D6,2024-08-23T08:11:24.020000,AM,2024-08-23_292,,False,True,,,
,,,Detection,,,2024-08-23,,2024-08-23T08:12:37.930000,,,,0.14062689244747162,,R50D6,2024-08-23T08:12:37.930000,AM,2024-08-23_293,,False,True,,,
,,,Detection,,,2024-08-23,,2024-08-23T08:12:38.980000,,,,0.10345817357301712,,R50D6,2024-08-23T08:12:38.980000,AM,2024-08-23_294,,False,True,,,
,,,Detection,,,2024-08-23,,2024-08-23T08:12:39.940000,,,,0.20810717344284058,,R50D6,2024-08-23T08:12:39.940000,AM,2024-08-23_295,,False,True,,,
,,,Detection,,,2024-08-23,,2024-08-23T08:13:02.740000,,,,0.2352598011493683,,R50D6,2024-08-23T08:13:02.740000,AM,2024-08-23_296,,False,True,,,
,,,Detection,,,2024-08-23,,2024-08-23T08:15:05,,,,0.7631141543388367,,R50D6,2024-08-23T08:15:05,AM,2024-08-23_297,,False,True,,,
,,,Detection,,,2024-08-23,,,,,,,,R50D6,2024-08-23T08:15:05.420000,AM,2024-08-23_298,,False,True,,,
,,,Detection,,,2024-08-23,,2024-08-23T08:16:24.060000,,,,0.21735699474811554,,R50D6,2024-08-23T08:16:24.060000,AM,2024-08-23_299,,False,True,,,
,,,Detection,,,2024-08-23,,2024-08-23T08:17:40.960000,,,,0.8588905334472656,,R50D6,2024-08-23T08:17:40.960000,AM,2024-08-23_300,,False,True,,,
,,,Detection,,,2024-08-23,,,,,,,,R50D6,2024-08-23T08:17:41.300000,AM,2024-08-23_301,,False,True,,,
,,,Detection,,,2024-08-23,,2024-08-23T08:20:54.760000,,,,0.18914417922496796,,R50D6,2024-08-23T08:20:54.760000,AM,2024-08-23_302,,False,True,,,
,,,Detection,,,2024-08-23,,2024-08-23T08:22:20.840000,,,,0.17457589507102966,,R50D6,2024-08-23T08:22:20.840000,AM,2024-08-23_303,,False,True,,,
,,,Detection,,,2024-08-23,,2024-08-23T08:24:36,,,,0.873375654220581,,R50D6,2024-08-23T08:24:36,AM,2024-08-23_304,,False,True,,,
,,,Detection,,,2024-08-23,,,,,,,,R50D6,2024-08-23T08:24:36.660000,AM,2024-08-23_305,,False,True,,,
,,,Detection,,,2024-08-23,,2024-08-23T08:24:57.130000,,,,0.544666588306427,,R50D6,2024-08-23T08:24:57.130000,AM,2024-08-23_306,,False,True,,,
,,,Detection,,,2024-08-23,,,,,,,,R50D6,2024-08-23T08:24:57.940000,AM,2024-08-23_307,,False,True,,,
,,,Detection,,,2024-08-23,,2024-08-23T08:25:24,,,,0.20675070583820343,,R50D6,2024-08-23T08:25:24,AM,2024-08-23_308,,False,True,,,
,,,Detection,,,2024-08-23,,2024-08-23T08:25:33.320000,,,,0.3592197299003601,,R50D6,2024-08-23T08:25:33.320000,AM,2024-08-23_309,,False,True,,,
,,,Detection,,,2024-08-23,,2024-08-23T08:29:05.010000,,,,0.7137691378593445,,R50D6,2024-08-23T08:29:05.010000,AM,2024-08-23_310,,False,True,,,
,,,Detection,,,2024-08-23,,2024-08-23T08:29:36.500000,,,,0.22455906867980957,,R50D6,2024-08-23T08:29:36.500000,AM,2024-08-23_311,,False,True,,,
,,,Detection,,,2024-08-23,,2024-08-23T08:30:35,,,,0.801158607006073,,R50D6,2024-08-23T08:30:35,AM,2024-08-23_312,,False,True,,,
,,,Detection,,,2024-08-23,,2024-08-23T08:32:20.960000,,,,0.25473445653915405,,R50D6,2024-08-23T08:32:20.960000,AM,2024-08-23_313,,False,True,,,
,,,Detection,,,2024-08-23,,2024-08-23T08:32:21.920000,,,,0.15621361136436462,,R50D6,2024-08-23T08:32:21.920000,AM,2024-08-23_314,,False,True,,,
,,,Detection,,,2024-08-23,,2024-08-23T08:32:38.690000,,,,0.49964940547943115,,R50D6,2024-08-23T08:32:38.690000,AM,2024-08-23_315,,False,True,,,
,,,Detection,,,2024-08-23,,2024-08-23T08:33:26.020000,,,,0.11455822736024857,,R50D6,2024-08-23T08:33:26.020000,AM,2024-08-23_316,,False,True,,,
,,,Detection,,,2024-08-23,,2024-08-23T08:34:48.980000,,,,0.4195314645767212,,R50D6,2024-08-23T08:34:48.980000,AM,2024-08-23_317,,False,True,,,
,,,Detection,,,2024-08-23,,2024-08-23T08:35:24.390000,,,,0.28575825691223145,,R50D6,2024-08-23T08:35:24.390000,AM,2024-08-23_318,,False,True,,,
,,,Detection,,,2024-08-23,,2024-08-23T08:36:07.030000,,,,0.5466756820678711,,R50D6,2024-08-23T08:36:07.030000,AM,2024-08-23_319,,False,True,,,
,,,Detection,,,2024-08-23,,2024-08-23T08:36:49.020000,,,,0.4013734757900238,,R50D6,2024-08-23T08:36:49.020000,AM,2024-08-23_320,,False,True,,,
,,,Detection,,,2024-08-23,,2024-08-23T08:37:16.940000,,,,0.2627429962158203,,R50D6,2024-08-23T08:37:16.940000,AM,2024-08-23_321,,False,True,,,
,,,Detection,,,2024-08-23,,2024-08-23T08:37:42.010000,,,,0.8034829497337341,,R50D6,2024-08-23T08:37:42.010000,AM,2024-08-23_322,,False,True,,,
,,,Detection,,,2024-08-23,,2024-08-23T08:38:05.170000,,,,0.7280788421630859,,R50D6,2024-08-23T08:38:05.170000,AM,2024-08-23_323,,False,True,,,
,,,Detection,,,2024-08-23,,,,,,,,R50D6,2024-08-23T08:38:05.660000,AM,2024-08-23_324,,False,True,,,
,,,Detection,,,2024-08-23,,2024-08-23T08:39:06.020000,,,,0.31523430347442627,,R50D6,2024-08-23T08:39:06.020000,AM,2024-08-23_325,,False,True,,,
,,,Detection,,,2024-08-23,,2024-08-23T08:39:06.990000,,,,0.21081654727458954,,R50D6,2024-08-23T08:39:06.990000,AM,2024-08-23_326,,False,True,,,
,,,Detection,,,2024-08-23,,2024-08-23T08:39:53.010000,,,,0.49407121539115906,,R50D6,2024-08-23T08:39:53.010000,AM,2024-08-23_327,,False,True,,,
,,,Detection,,,2024-08-23,,2024-08-23T08:40:52.050000,,,,0.21982374787330627,,R50D6,2024-08-23T08:40:52.050000,AM,2024-08-23_328,,False,True,,,
,,,Detection,,,2024-08-23,,2024-08-23T08:40:53.080000,,,,0.1063069999217987,,R50D6,2024-08-23T08:40:53.080000,AM,2024-08-23_329,,False,True,,,
,,,Detection,,,2024-08-23,,2024-08-23T08:41:37.260000,,,,0.1423690766096115,,R50D6,2024-08-23T08:41:37.260000,AM,2024-08-23_330,,False,True,,,
,,,Detection,,,2024-08-23,,2024-08-23T08:42:20.010000,,,,0.29547807574272156,,R50D6,2024-08-23T08:42:20.010000,AM,2024-08-23_331,,False,True,,,
,,,Detection,,,2024-08-23,,2024-08-23T08:42:21.020000,,,,0.14674295485019684,,R50D6,2024-08-23T08:42:21.020000,AM,2024-08-23_332,,False,True,,,
,,,Detection,,,2024-08-23,,2024-08-23T08:43:36.970000,,,,0.10297277569770813,,R50D6,2024-08-23T08:43:36.970000,AM,2024-08-23_333,,False,True,,,
,,,Detection,,,2024-08-23,,2024-08-23T08:43:37.980000,,,,0.6717033982276917,,R50D6,2024-08-23T08:43:37.980000,AM,2024-08-23_334,,False,True,,,
,,,Detection,,,2024-08-23,,2024-08-23T08:45:50.970000,,,,0.692723274230957,,R50D6,2024-08-23T08:45:50.970000,AM,2024-08-23_335,,False,True,,,
,,,Detection,,,2024-08-23,,2024-08-23T08:46:18.820000,,,,0.5761347413063049,,R50D6,2024-08-23T08:46:18.820000,AM,2024-08-23_336,,False,True,,,
,,,Detection,,,2024-08-23,,2024-08-23T08:46:23.850000,,,,0.1853141188621521,,R50D6,2024-08-23T08:46:23.850000,AM,2024-08-23_337,,False,True,,,
,,,Detection,,,2024-08-23,,2024-08-23T08:47:05.020000,,,,0.7895330190658569,,R50D6,2024-08-23T08:47:05.020000,AM,2024-08-23_338,,False,True,,,
,,,Detection,,,2024-08-23,,2024-08-23T08:47:28.360000,,,,0.6361200213432312,,R50D6,2024-08-23T08:47:28.360000,AM,2024-08-23_339,,False,True,,,
,,,Detection,,,2024-08-23,,2024-08-23T08:48:52.010000,,,,0.4739196300506592,,R50D6,2024-08-23T08:48:52.010000,AM,2024-08-23_340,,False,True,,,
,,,Detection,,,2024-08-23,,2024-08-23T08:49:22.040000,,,,0.24478831887245178,,R50D6,2024-08-23T08:49:22.040000,AM,2024-08-23_341,,False,True,,,
,,,Detection,,,2024-08-23,,2024-08-23T08:50:21.220000,,,,0.12810686230659485,,R50D6,2024-08-23T08:50:21.220000,AM,2024-08-23_342,,False,True,,,
,,,Detection,,,2024-08-23,,2024-08-23T08:50:52.030000,,,,0.3806949257850647,,R50D6,2024-08-23T08:50:52.030000,AM,2024-08-23_343,,False,True,,,
,,,Detection,,,2024-08-23,,2024-08-23T08:50:52.960000,,,,0.2421804666519165,,R50D6,2024-08-23T08:50:52.960000,AM,2024-08-23_344,,False,True,,,
,,,Detection,,,2024-08-23,,2024-08-23T08:56:35.970000,,,,0.2559497356414795,,R50D6,2024-08-23T08:56:35.970000,AM,2024-08-23_345,,False,True,,,
,,,Detection,,,2024-08-23,,2024-08-23T08:56:36.950000,,,,0.10074005275964737,,R50D6,2024-08-23T08:56:36.950000,AM,2024-08-23_346,,False,True,,,
,,,Detection,,,2024-08-23,,2024-08-23T08:57:05.010000,,,,0.7622523307800293,,R50D6,2024-08-23T08:57:05.010000,AM,2024-08-23_347,,False,True,,,
,,,Detection,,,2024-08-23,,2024-08-23T08:59:26.680000,,,,0.6870157718658447,,R50D6,2024-08-23T08:59:26.680000,AM,2024-08-23_348,,False,True,,,
,,,Detection,,,2024-08-23,,2024-08-23T09:01:35.960000,,,,0.1632508486509323,,R50D6,2024-08-23T09:01:35.960000,AM,2024-08-23_349,,False,True,,,
,,,Detection,,,2024-08-23,,2024-08-23T09:02:27.860000,,,,0.10394415259361267,,R50D6,2024-08-23T09:02:27.860000,AM,2024-08-23_350,,False,True,,,
,,,Detection,,,2024-08-23,,2024-08-23T09:04:05,,,,0.1414639949798584,,R50D6,2024-08-23T09:04:05,AM,2024-08-23_351,,False,True,,,
,,,Detection,,,2024-08-23,,2024-08-23T09:04:16.980000,,,,0.3904965817928314,,R50D6,2024-08-23T09:04:16.980000,AM,2024-08-23_352,,False,True,,,
,,,Detection,,,2024-08-23,,2024-08-23T09:04:50.240000,,,,0.15061494708061218,,R50D6,2024-08-23T09:04:50.240000,AM,2024-08-23_353,,False,True,,,
,,,Detection,,,2024-08-23,,2024-08-23T09:06:42.770000,,,,0.6980747580528259,,R50D6,2024-08-23T09:06:42.770000,AM,2024-08-23_354,,False,True,,,
,,,Detection,,,2024-08-23,,2024-08-23T09:07:07.930000,,,,0.2047785222530365,,R50D6,2024-08-23T09:07:07.930000,AM,2024-08-23_355,,False,True,,,
,,,Detection,,,2024-08-23,,2024-08-23T09:07:17.990000,,,,0.4620789885520935,,R50D6,2024-08-23T09:07:17.990000,AM,2024-08-23_356,,False,True,,,
,,,Detection,,,2024-08-23,,2024-08-23T09:09:07.010000,,,,0.6024932265281677,,R50D6,2024-08-23T09:09:07.010000,AM,2024-08-23_357,,False,True,,,
,,,Detection,,,2024-08-23,,2024-08-23T09:10:07.910000,,,,0.19828808307647705,,R50D6,2024-08-23T09:10:07.910000,AM,2024-08-23_358,,False,True,,,
,,,Detection,,,2024-08-23,,2024-08-23T09:10:35.970000,,,,0.17202211916446686,,R50D6,2024-08-23T09:10:35.970000,AM,2024-08-23_359,,False,True,,,
,,,Detection,,,2024-08-23,,2024-08-23T09:10:37,,,,0.72479647397995,,R50D6,2024-08-23T09:10:37,AM,2024-08-23_360,,False,True,,,
,,,Detection,,,2024-08-23,,2024-08-23T09:11:07,,,,0.7972593307495117,,R50D6,2024-08-23T09:11:07,AM,2024-08-23_361,,False,True,,,
,,,Detection,,,2024-08-23,,2024-08-23T09:11:36.010000,,,,0.5253016948699951,,R50D6,2024-08-23T09:11:36.010000,AM,2024-08-23_362,,False,True,,,
,,,Detection,,,2024-08-23,,2024-08-23T09:12:39.890000,,,,0.4876292645931244,,R50D6,2024-08-23T09:12:39.890000,AM,2024-08-23_363,,False,True,,,
,,,Detection,,,2024-08-23,,,,,,,,R50D6,2024-08-23T09:12:40.200000,AM,2024-08-23_364,,False,True,,,
,,,Detection,,,2024-08-23,,2024-08-23T09:16:37.030000,,,,0.799494743347168,,R50D6,2024-08-23T09:16:37.030000,AM,2024-08-23_365,,False,True,,,
,,,Detection,,,2024-08-23,,2024-08-23T09:18:55.510000,,,,0.22862939536571503,,R50D6,2024-08-23T09:18:55.510000,AM,2024-08-23_366,,False,True,,,
,,,Detection,,,2024-08-23,,2024-08-23T09:20:06.990000,,,,0.6563014984130859,,R50D6,2024-08-23T09:20:06.990000,AM,2024-08-23_367,,False,True,,,
,,,Detection,,,2024-08-23,,2024-08-23T09:20:07.960000,,,,0.11160482466220856,,R50D6,2024-08-23T09:20:07.960000,AM,2024-08-23_368,,False,True,,,
,,,Detection,,,2024-08-23,,2024-08-23T09:22:40,,,,0.37069669365882874,,R50D6,2024-08-23T09:22:40,AM,2024-08-23_369,,False,True,,,
,,,Detection,,,2024-08-23,,2024-08-23T09:23:40.690000,,,,0.795465886592865,,R50D6,2024-08-23T09:23:40.690000,AM,2024-08-23_370,,False,True,,,
,,,Detection,,,2024-08-23,,,,,,,,R50D6,2024-08-23T09:23:41.310000,AM,2024-08-23_371,,False,True,,,
,,,Detection,,,2024-08-23,,2024-08-23T09:24:35,,,,0.13790245354175568,,R50D6,2024-08-23T09:24:35,AM,2024-08-23_372,,False,True,,,
,,,Detection,,,2024-08-23,,2024-08-23T09:25:16.880000,,,,0.47770702838897705,,R50D6,2024-08-23T09:25:16.880000,AM,2024-08-23_373,,False,True,,,
,,,Detection,,,2024-08-23,,2024-08-23T09:26:38.990000,,,,0.36652812361717224,,R50D6,2024-08-23T09:26:38.990000,AM,2024-08-23_374,,False,True,,,
,,,Detection,,,2024-08-23,,2024-08-23T09:26:39.980000,,,,0.7007807493209839,,R50D6,2024-08-23T09:26:39.980000,AM,2024-08-23_375,,False,True,,,
,,,Detection,,,2024-08-23,,,,,,,,R50D6,2024-08-23T09:26:41.090000,AM,2024-08-23_376,,False,True,,,
,,,Detection,,,2024-08-23,,2024-08-23T09:28:54.990000,,,,0.10067414492368698,,R50D6,2024-08-23T09:28:54.990000,AM,2024-08-23_377,,False,True,,,
,,,Detection,,,2024-08-23,,2024-08-23T09:29:43.390000,,,,0.5045060515403748,,R50D6,2024-08-23T09:29:43.390000,AM,2024-08-23_378,,False,True,,,
,,,Detection,,,2024-08-23,,2024-08-23T09:30:30.560000,,,,0.463233083486557,,R50D6,2024-08-23T09:30:30.560000,AM,2024-08-23_379,,False,True,,,
,,,Detection,,,2024-08-23,,2024-08-23T09:30:47.270000,,,,0.7822593450546265,,R50D6,2024-08-23T09:30:47.270000,AM,2024-08-23_380,,False,True,,,
,,,Detection,,,2024-08-23,,2024-08-23T09:31:23.030000,,,,0.4276715815067291,,R50D6,2024-08-23T09:31:23.030000,AM,2024-08-23_381,,False,True,,,
,,,Detection,,,2024-08-23,,2024-08-23T09:31:24.450000,,,,0.24166446924209595,,R50D6,2024-08-23T09:31:24.450000,AM,2024-08-23_382,,False,True,,,
,,,Detection,,,2024-08-23,,2024-08-23T09:32:35,,,,0.24673792719841003,,R50D6,2024-08-23T09:32:35,AM,2024-08-23_383,,False,True,,,
,,,Detection,,,2024-08-23,,2024-08-23T09:32:35.970000,,,,0.12848055362701416,,R50D6,2024-08-23T09:32:35.970000,AM,2024-08-23_384,,False,True,,,
,,,Detection,,,2024-08-23,,2024-08-23T09:33:11.880000,,,,0.2530895173549652,,R50D6,2024-08-23T09:33:11.880000,AM,2024-08-23_385,,False,True,,,
,,,Detection,,,2024-08-23,,2024-08-23T09:34:50.970000,,,,0.1687806099653244,,R50D6,2024-08-23T09:34:50.970000,AM,2024-08-23_386,,False,True,,,
,,,Detection,,,2024-08-23,,2024-08-23T09:34:53.060000,,,,0.5962350368499756,,R50D6,2024-08-23T09:34:53.060000,AM,2024-08-23_387,,False,True,,,
,,,Detection,,,2024-08-23,,2024-08-23T09:35:07.970000,,,,0.17371125519275665,,R50D6,2024-08-23T09:35:07.970000,AM,2024-08-23_388,,False,True,,,
,,,Detection,,,2024-08-23,,2024-08-23T09:35:08.990000,,,,0.3810904920101166,,R50D6,2024-08-23T09:35:08.990000,AM,2024-08-23_389,,False,True,,,
,,,Detection,,,2024-08-23,,2024-08-23T09:35:09.970000,,,,0.19545191526412964,,R50D6,2024-08-23T09:35:09.970000,AM,2024-08-23_390,,False,True,,,
,,,Detection,,,2024-08-23,,2024-08-23T09:37:42.990000,,,,0.13089630007743835,,R50D6,2024-08-23T09:37:42.990000,AM,2024-08-23_391,,False,True,,,
,,,Detection,,,2024-08-23,,2024-08-23T09:41:33.990000,,,,0.24640008807182312,,R50D6,2024-08-23T09:41:33.990000,AM,2024-08-23_392,,False,True,,,
,,,Detection,,,2024-08-23,,2024-08-23T09:44:05.970000,,,,0.23059198260307312,,R50D6,2024-08-23T09:44:05.970000,AM,2024-08-23_393,,False,True,,,
,,,Detection,,,2024-08-23,,2024-08-23T09:45:35.970000,,,,0.17292918264865875,,R50D6,2024-08-23T09:45:35.970000,AM,2024-08-23_394,,False,True,,,
,,,Detection,,,2024-08-23,,2024-08-23T09:45:37.010000,,,,0.6338899731636047,,R50D6,2024-08-23T09:45:37.010000,AM,2024-08-23_395,,False,True,,,
,,,Detection,,,2024-08-23,,2024-08-23T09:48:05,,,,0.1686299592256546,,R50D6,2024-08-23T09:48:05,AM,2024-08-23_396,,False,True,,,
,,,Detection,,,2024-08-23,,2024-08-23T09:48:05.970000,,,,0.14089851081371307,,R50D6,2024-08-23T09:48:05.970000,AM,2024-08-23_397,,False,True,,,
,,,Detection,,,2024-08-23,,2024-08-23T09:48:06.990000,,,,0.14537747204303741,,R50D6,2024-08-23T09:48:06.990000,AM,2024-08-23_398,,False,True,,,
,,,Detection,,,2024-08-23,,2024-08-23T09:48:07.980000,,,,0.5714796185493469,,R50D6,2024-08-23T09:48:07.980000,AM,2024-08-23_399,,False,True,,,
,,,Detection,,,2024-08-23,,2024-08-23T09:49:53.110000,,,,0.566332995891571,,R50D6,2024-08-23T09:49:53.110000,AM,2024-08-23_400,,False,True,,,
,,,Detection,,,2024-08-23,,2024-08-23T09:49:54.040000,,,,0.10115498304367065,,R50D6,2024-08-23T09:49:54.040000,AM,2024-08-23_401,,False,True,,,
,,,Detection,,,2024-08-23,,2024-08-23T09:52:36.980000,,,,0.43086469173431396,,R50D6,2024-08-23T09:52:36.980000,AM,2024-08-23_402,,False,True,,,
,,,Detection,,,2024-08-23,,2024-08-23T09:52:37.960000,,,,0.1802811324596405,,R50D6,2024-08-23T09:52:37.960000,AM,2024-08-23_403,,False,True,,,
,,,Detection,,,2024-08-23,,2024-08-23T09:52:39.920000,,,,0.17090898752212524,,R50D6,2024-08-23T09:52:39.920000,AM,2024-08-23_404,,False,True,,,
,,,Detection,,,2024-08-23,,2024-08-23T09:54:22.820000,,,,0.19805246591567993,,R50D6,2024-08-23T09:54:22.820000,AM,2024-08-23_405,,False,True,,,
,,,Detection,,,2024-08-23,,2024-08-23T10:00:05.340000,,,,0.49695420265197754,,R50D6,2024-08-23T10:00:05.340000,AM,2024-08-23_406,,False,True,,,
,,,Detection,,,2024-08-23,,2024-08-23T10:01:07.760000,,,,0.29691341519355774,,R50D6,2024-08-23T10:01:07.760000,AM,2024-08-23_407,,False,True,,,
,,,Detection,,,2024-08-23,,2024-08-23T10:02:02.860000,,,,0.14933913946151733,,R50D6,2024-08-23T10:02:02.860000,AM,2024-08-23_408,,False,True,,,
,,,Detection,,,2024-08-23,,2024-08-23T10:02:35,,,,0.19031797349452972,,R50D6,2024-08-23T10:02:35,AM,2024-08-23_409,,False,True,,,
,,,Detection,,,2024-08-23,,2024-08-23T10:02:35.970000,,,,0.10435733199119568,,R50D6,2024-08-23T10:02:35.970000,AM,2024-08-23_410,,False,True,,,
,,,Detection,,,2024-08-23,,2024-08-23T10:03:35,,,,0.27093836665153503,,R50D6,2024-08-23T10:03:35,AM,2024-08-23_411,,False,True,,,
,,,Detection,,,2024-08-23,,2024-08-23T10:06:20.700000,,,,0.248362198472023,,R50D6,2024-08-23T10:06:20.700000,AM,2024-08-23_412,,False,True,,,
,,,Detection,,,2024-08-23,,2024-08-23T10:06:51.040000,,,,0.7670586705207825,,R50D6,2024-08-23T10:06:51.040000,AM,2024-08-23_413,,False,True,,,
,,,Detection,,,2024-08-23,,2024-08-23T10:06:51.880000,,,,0.11653273552656174,,R50D6,2024-08-23T10:06:51.880000,AM,2024-08-23_414,,False,True,,,
,,,Detection,,,2024-08-23,,2024-08-23T10:07:26.070000,,,,0.6387996077537537,,R50D6,2024-08-23T10:07:26.070000,AM,2024-08-23_415,,False,True,,,
,,,Detection,,,2024-08-23,,2024-08-23T10:08:40.910000,,,,0.5910748243331909,,R50D6,2024-08-23T10:08:40.910000,AM,2024-08-23_416,,False,True,,,
,,,Detection,,,2024-08-23,,2024-08-23T10:09:18.370000,,,,0.6368355751037598,,R50D6,2024-08-23T10:09:18.370000,AM,2024-08-23_417,,False,True,,,
,,,Detection,,,2024-08-23,,,,,,,,R50D6,2024-08-23T10:09:18.830000,AM,2024-08-23_418,,False,True,,,
,,,Detection,,,2024-08-23,,2024-08-23T10:10:02.900000,,,,0.6134831309318542,,R50D6,2024-08-23T10:10:02.900000,AM,2024-08-23_419,,False,True,,,
,,,Detection,,,2024-08-23,,2024-08-23T10:10:49.870000,,,,0.2366974800825119,,R50D6,2024-08-23T10:10:49.870000,AM,2024-08-23_420,,False,True,,,
,,,Detection,,,2024-08-23,,2024-08-23T10:10:50.980000,,,,0.4217115342617035,,R50D6,2024-08-23T10:10:50.980000,AM,2024-08-23_421,,False,True,,,
,,,Detection,,,2024-08-23,,2024-08-23T10:11:21.070000,,,,0.5055440664291382,,R50D6,2024-08-23T10:11:21.070000,AM,2024-08-23_422,,False,True,,,
,,,Detection,,,2024-08-23,,2024-08-23T10:12:23.850000,,,,0.1789778172969818,,R50D6,2024-08-23T10:12:23.850000,AM,2024-08-23_423,,False,True,,,
,,,Detection,,,2024-08-23,,2024-08-23T10:13:51.020000,,,,0.37018322944641113,,R50D6,2024-08-23T10:13:51.020000,AM,2024-08-23_424,,False,True,,,
,,,Detection,,,2024-08-23,,2024-08-23T10:15:40.930000,,,,0.26919442415237427,,R50D6,2024-08-23T10:15:40.930000,AM,2024-08-23_425,,False,True,,,
,,,Detection,,,2024-08-23,,2024-08-23T10:16:22.020000,,,,0.20355141162872314,,R50D6,2024-08-23T10:16:22.020000,AM,2024-08-23_426,,False,True,,,
,,,Detection,,,2024-08-23,,2024-08-23T10:16:52.620000,,,,0.16402406990528107,,R50D6,2024-08-23T10:16:52.620000,AM,2024-08-23_427,,False,True,,,
,,,Detection,,,2024-08-23,,2024-08-23T10:18:19.150000,,,,0.12760020792484283,,R50D6,2024-08-23T10:18:19.150000,AM,2024-08-23_428,,False,True,,,
,,,Detection,,,2024-08-23,,2024-08-23T10:18:55.540000,,,,0.700624942779541,,R50D6,2024-08-23T10:18:55.540000,AM,2024-08-23_429,,False,True,,,
,,,Detection,,,2024-08-23,,,,,,,,R50D6,2024-08-23T10:18:56.020000,AM,2024-08-23_430,,False,True,,,
,,,Detection,,,2024-08-23,,2024-08-23T10:20:57.100000,,,,0.6951688528060913,,R50D6,2024-08-23T10:20:57.100000,AM,2024-08-23_431,,False,True,,,
,,,Detection,,,2024-08-23,,2024-08-23T10:21:21.010000,,,,0.6466007828712463,,R50D6,2024-08-23T10:21:21.010000,AM,2024-08-23_432,,False,True,,,
,,,Detection,,,2024-08-23,,2024-08-23T10:23:24.070000,,,,0.6767132878303528,,R50D6,2024-08-23T10:23:24.070000,AM,2024-08-23_433,,False,True,,,
,,,Detection,,,2024-08-23,,2024-08-23T10:24:06.390000,,,,0.5255877375602722,,R50D6,2024-08-23T10:24:06.390000,AM,2024-08-23_434,,False,True,,,
