unique_id,p_error,network,s_confidence,p_predicted,p_detected,s_predicted,code,lat,plot_path,epi_distance,mag_type,provider,p_confidence,detected,catalogued,s_error,long,date,time,s_detected,mag,event_id,depth
2024-07-02_897,,AM,,,2024-07-02T18:45:37.020000,,R50D6,,,,,Detection,0.8595255017280579,True,False,,,2024-07-02,2024-07-02T18:45:37.020000,,,,
2024-07-02_898,,AM,,,2024-07-02T18:54:36.990000,,R50D6,,,,,Detection,0.4060338139533996,True,False,,,2024-07-02,2024-07-02T18:54:36.990000,,,,
2024-07-02_899,,AM,,,2024-07-02T19:00:37.970000,,R50D6,,,,,Detection,0.2313376814126968,True,False,,,2024-07-02,2024-07-02T19:00:37.970000,,,,
2024-07-02_900,,AM,,,2024-07-02T19:02:21.950000,,R50D6,,,,,Detection,0.2112793922424316,True,False,,,2024-07-02,2024-07-02T19:02:21.950000,,,,
2024-07-02_901,,AM,,,2024-07-02T19:08:36.010000,,R50D6,,,,,Detection,0.5345656275749207,True,False,,,2024-07-02,2024-07-02T19:08:36.010000,,,,
2024-07-02_902,,AM,,,2024-07-02T19:09:06.110000,,R50D6,,,,,Detection,0.2145130485296249,True,False,,,2024-07-02,2024-07-02T19:09:06.110000,,,,
2024-07-02_903,,AM,,,2024-07-02T19:13:53.120000,,R50D6,,,,,Detection,0.2568171620368957,True,False,,,2024-07-02,2024-07-02T19:13:53.120000,,,,
2024-07-02_904,,AM,,,2024-07-02T19:15:15.310000,,R50D6,,,,,Detection,0.7520691752433777,True,False,,,2024-07-02,2024-07-02T19:15:15.310000,,,,
2024-07-02_905,,AM,,,2024-07-02T19:17:07.840000,,R50D6,,,,,Detection,0.3617525398731231,True,False,,,2024-07-02,2024-07-02T19:17:07.840000,,,,
2024-07-02_906,,AM,,,2024-07-02T19:20:53.070000,,R50D6,,,,,Detection,0.1103725060820579,True,False,,,2024-07-02,2024-07-02T19:20:53.070000,,,,
2024-07-02_907,,AM,,,2024-07-02T19:21:38,,R50D6,,,,,Detection,0.2775800228118896,True,False,,,2024-07-02,2024-07-02T19:21:38,,,,
2024-07-02_908,,AM,,,2024-07-02T19:34:37.920000,,R50D6,,,,,Detection,0.551692545413971,True,False,,,2024-07-02,2024-07-02T19:34:37.920000,,,,
2024-07-02_909,,AM,,,2024-07-02T19:42:06.090000,,R50D6,,,,,Detection,0.4140477776527405,True,False,,,2024-07-02,2024-07-02T19:42:06.090000,,,,
2024-07-02_910,,AM,,,2024-07-02T19:42:37.930000,,R50D6,,,,,Detection,0.1953040808439254,True,False,,,2024-07-02,2024-07-02T19:42:37.930000,,,,
2024-07-02_911,,AM,,,2024-07-02T19:44:34.080000,,R50D6,,,,,Detection,0.5264201164245605,True,False,,,2024-07-02,2024-07-02T19:44:34.080000,,,,
2024-07-02_912,,AM,,,2024-07-02T19:45:05.010000,,R50D6,,,,,Detection,0.8816983103752136,True,False,,,2024-07-02,2024-07-02T19:45:05.010000,,,,
2024-07-02_913,,AM,,,,,R50D6,,,,,Detection,,True,False,,,2024-07-02,2024-07-02T19:45:05.770000,,,,
2024-07-02_914,,AM,,,2024-07-02T19:52:05,,R50D6,,,,,Detection,0.1905734091997146,True,False,,,2024-07-02,2024-07-02T19:52:05,,,,
2024-07-02_915,,AM,,,2024-07-02T19:52:06.010000,,R50D6,,,,,Detection,0.584452748298645,True,False,,,2024-07-02,2024-07-02T19:52:06.010000,,,,
2024-07-02_916,,AM,,,2024-07-02T19:52:44.870000,,R50D6,,,,,Detection,0.1345039904117584,True,False,,,2024-07-02,2024-07-02T19:52:44.870000,,,,
2024-07-02_917,,AM,,,2024-07-02T19:53:30.750000,,R50D6,,,,,Detection,0.7773764133453369,True,False,,,2024-07-02,2024-07-02T19:53:30.750000,,,,
2024-07-02_918,,AM,,,2024-07-02T19:57:06.110000,,R50D6,,,,,Detection,0.770686686038971,True,False,,,2024-07-02,2024-07-02T19:57:06.110000,,,,
2024-07-02_919,,AM,,,,,R50D6,,,,,Detection,,True,False,,,2024-07-02,2024-07-02T19:57:07.490000,,,,
2024-07-02_920,,AM,,,2024-07-02T19:57:50.110000,,R50D6,,,,,Detection,0.1080634221434593,True,False,,,2024-07-02,2024-07-02T19:57:50.110000,,,,
2024-07-02_921,,AM,,,2024-07-02T20:09:42.970000,,R50D6,,,,,Detection,0.5121753215789795,True,False,,,2024-07-02,2024-07-02T20:09:42.970000,,,,
2024-07-02_922,,AM,,,2024-07-02T20:10:06.990000,,R50D6,,,,,Detection,0.1801952421665191,True,False,,,2024-07-02,2024-07-02T20:10:06.990000,,,,
2024-07-02_923,,AM,,,2024-07-02T20:14:58.180000,,R50D6,,,,,Detection,0.8487770557403564,True,False,,,2024-07-02,2024-07-02T20:14:58.180000,,,,
2024-07-02_924,,AM,,,,,R50D6,,,,,Detection,,True,False,,,2024-07-02,2024-07-02T20:14:58.590000,,,,
2024-07-02_925,,AM,,,2024-07-02T20:16:06.970000,,R50D6,,,,,Detection,0.2764032781124115,True,False,,,2024-07-02,2024-07-02T20:16:06.970000,,,,
2024-07-02_926,,AM,,,2024-07-02T20:16:07.980000,,R50D6,,,,,Detection,0.4448090195655823,True,False,,,2024-07-02,2024-07-02T20:16:07.980000,,,,
2024-07-02_927,,AM,,,2024-07-02T20:16:08.990000,,R50D6,,,,,Detection,0.1657151728868484,True,False,,,2024-07-02,2024-07-02T20:16:08.990000,,,,
2024-07-02_928,,AM,,,2024-07-02T20:16:51.120000,,R50D6,,,,,Detection,0.7294297814369202,True,False,,,2024-07-02,2024-07-02T20:16:51.120000,,,,
2024-07-02_929,,AM,,,2024-07-02T20:17:20.960000,,R50D6,,,,,Detection,0.1027769446372985,True,False,,,2024-07-02,2024-07-02T20:17:20.960000,,,,
2024-07-02_930,,AM,,,2024-07-02T20:19:23.150000,,R50D6,,,,,Detection,0.1690930277109146,True,False,,,2024-07-02,2024-07-02T20:19:23.150000,,,,
2024-07-02_931,,AM,,,2024-07-02T20:22:37.990000,,R50D6,,,,,Detection,0.8224656581878662,True,False,,,2024-07-02,2024-07-02T20:22:37.990000,,,,
2024-07-02_932,,AM,,,2024-07-02T20:28:23.210000,,R50D6,,,,,Detection,0.20393867790699,True,False,,,2024-07-02,2024-07-02T20:28:23.210000,,,,
2024-07-02_933,,AM,,,2024-07-02T20:29:38.050000,,R50D6,,,,,Detection,0.2259741276502609,True,False,,,2024-07-02,2024-07-02T20:29:38.050000,,,,
2024-07-02_934,,AM,,,2024-07-02T20:35:37.010000,,R50D6,,,,,Detection,0.7711664438247681,True,False,,,2024-07-02,2024-07-02T20:35:37.010000,,,,
2024-07-02_935,,AM,,,2024-07-02T20:36:22.950000,,R50D6,,,,,Detection,0.2005628049373626,True,False,,,2024-07-02,2024-07-02T20:36:22.950000,,,,
2024-07-02_936,,AM,,,2024-07-02T20:44:53.950000,,R50D6,,,,,Detection,0.7027317881584167,True,False,,,2024-07-02,2024-07-02T20:44:53.950000,,,,
2024-07-02_937,,AM,,,2024-07-02T20:46:06.980000,,R50D6,,,,,Detection,0.1507864296436309,True,False,,,2024-07-02,2024-07-02T20:46:06.980000,,,,
2024-07-02_938,,AM,,,2024-07-02T20:58:53.070000,,R50D6,,,,,Detection,0.5923453569412231,True,False,,,2024-07-02,2024-07-02T20:58:53.070000,,,,
2024-07-02_939,,AM,,,2024-07-02T20:58:54.050000,,R50D6,,,,,Detection,0.1199799701571464,True,False,,,2024-07-02,2024-07-02T20:58:54.050000,,,,
2024-07-02_940,,AM,,,2024-07-02T20:59:04.290000,,R50D6,,,,,Detection,0.1111610457301139,True,False,,,2024-07-02,2024-07-02T20:59:04.290000,,,,
2024-07-02_941,,AM,,,2024-07-02T20:59:06.010000,,R50D6,,,,,Detection,0.4091949164867401,True,False,,,2024-07-02,2024-07-02T20:59:06.010000,,,,
2024-07-02_942,,AM,,,2024-07-02T21:01:25.100000,,R50D6,,,,,Detection,0.5257313847541809,True,False,,,2024-07-02,2024-07-02T21:01:25.100000,,,,
2024-07-02_943,,AM,,,2024-07-02T21:01:53.900000,,R50D6,,,,,Detection,0.1571889817714691,True,False,,,2024-07-02,2024-07-02T21:01:53.900000,,,,
2024-07-02_944,,AM,,,2024-07-02T21:03:39.070000,,R50D6,,,,,Detection,0.2579920589923858,True,False,,,2024-07-02,2024-07-02T21:03:39.070000,,,,
2024-07-02_945,,AM,,,2024-07-02T21:08:42.960000,,R50D6,,,,,Detection,0.1503563821315765,True,False,,,2024-07-02,2024-07-02T21:08:42.960000,,,,
2024-07-02_946,,AM,,,2024-07-02T21:14:54.080000,,R50D6,,,,,Detection,0.6898433566093445,True,False,,,2024-07-02,2024-07-02T21:14:54.080000,,,,
2024-07-02_947,,AM,,,2024-07-02T21:17:36.960000,,R50D6,,,,,Detection,0.1238676384091377,True,False,,,2024-07-02,2024-07-02T21:17:36.960000,,,,
2024-07-02_948,,AM,,,2024-07-02T21:17:37.970000,,R50D6,,,,,Detection,0.5260599255561829,True,False,,,2024-07-02,2024-07-02T21:17:37.970000,,,,
2024-07-02_949,,AM,,,2024-07-02T21:23:52.080000,,R50D6,,,,,Detection,0.1654851734638214,True,False,,,2024-07-02,2024-07-02T21:23:52.080000,,,,
2024-07-02_950,,AM,,,2024-07-02T21:23:53.100000,,R50D6,,,,,Detection,0.4200742840766907,True,False,,,2024-07-02,2024-07-02T21:23:53.100000,,,,
2024-07-02_951,,AM,,,2024-07-02T21:24:17.690000,,R50D6,,,,,Detection,0.1487586349248886,True,False,,,2024-07-02,2024-07-02T21:24:17.690000,,,,
2024-07-02_952,,AM,,,2024-07-02T21:26:08.990000,,R50D6,,,,,Detection,0.3774544596672058,True,False,,,2024-07-02,2024-07-02T21:26:08.990000,,,,
2024-07-02_953,,AM,,,2024-07-02T21:31:09.970000,,R50D6,,,,,Detection,0.1684704422950744,True,False,,,2024-07-02,2024-07-02T21:31:09.970000,,,,
2024-07-02_954,,AM,,,2024-07-02T21:35:06.970000,,R50D6,,,,,Detection,0.2549665570259094,True,False,,,2024-07-02,2024-07-02T21:35:06.970000,,,,
2024-07-02_955,,AM,,,2024-07-02T21:35:07.980000,,R50D6,,,,,Detection,0.3626942038536072,True,False,,,2024-07-02,2024-07-02T21:35:07.980000,,,,
2024-07-02_956,,AM,,,2024-07-02T21:35:09.010000,,R50D6,,,,,Detection,0.4183197915554046,True,False,,,2024-07-02,2024-07-02T21:35:09.010000,,,,
2024-07-02_957,,AM,,,2024-07-02T21:36:03.580000,,R50D6,,,,,Detection,0.1635923236608505,True,False,,,2024-07-02,2024-07-02T21:36:03.580000,,,,
2024-07-02_958,,AM,,,2024-07-02T21:36:24.240000,,R50D6,,,,,Detection,0.1193753480911254,True,False,,,2024-07-02,2024-07-02T21:36:24.240000,,,,
2024-07-02_959,,AM,,,2024-07-02T21:44:46.270000,,R50D6,,,,,Detection,0.5925956964492798,True,False,,,2024-07-02,2024-07-02T21:44:46.270000,,,,
2024-07-02_960,,AM,,,2024-07-02T21:49:19.930000,,R50D6,,,,,Detection,0.1506512016057968,True,False,,,2024-07-02,2024-07-02T21:49:19.930000,,,,
2024-07-02_961,,AM,,,2024-07-02T21:52:51.210000,,R50D6,,,,,Detection,0.5644901394844055,True,False,,,2024-07-02,2024-07-02T21:52:51.210000,,,,
2024-07-02_962,,AM,,,2024-07-02T22:10:23.080000,,R50D6,,,,,Detection,0.6162450909614563,True,False,,,2024-07-02,2024-07-02T22:10:23.080000,,,,
2024-07-02_963,,AM,,,2024-07-02T22:11:26.790000,,R50D6,,,,,Detection,0.395730972290039,True,False,,,2024-07-02,2024-07-02T22:11:26.790000,,,,
2024-07-02_964,,AM,,,2024-07-02T22:11:40.790000,,R50D6,,,,,Detection,0.6134817004203796,True,False,,,2024-07-02,2024-07-02T22:11:40.790000,,,,
2024-07-02_965,,AM,,,2024-07-02T22:12:10.960000,,R50D6,,,,,Detection,0.8139445185661316,True,False,,,2024-07-02,2024-07-02T22:12:10.960000,,,,
2024-07-02_966,,AM,,,,,R50D6,,,,,Detection,,True,False,,,2024-07-02,2024-07-02T22:12:13.080000,,,,
2024-07-02_967,,AM,,,2024-07-02T22:14:43.590000,,R50D6,,,,,Detection,0.6374799609184265,True,False,,,2024-07-02,2024-07-02T22:14:43.590000,,,,
2024-07-02_968,,AM,,,,,R50D6,,,,,Detection,,True,False,,,2024-07-02,2024-07-02T22:14:44.100000,,,,
2024-07-02_969,,AM,,,2024-07-02T22:16:35.030000,,R50D6,,,,,Detection,0.7356284856796265,True,False,,,2024-07-02,2024-07-02T22:16:35.030000,,,,
2024-07-02_970,,AM,,,2024-07-02T22:16:36,,R50D6,,,,,Detection,0.1435124427080154,True,False,,,2024-07-02,2024-07-02T22:16:36,,,,
2024-07-02_971,,AM,,,2024-07-02T22:16:53.810000,,R50D6,,,,,Detection,0.166324958205223,True,False,,,2024-07-02,2024-07-02T22:16:53.810000,,,,
2024-07-02_972,,AM,,,2024-07-02T22:23:38.140000,,R50D6,,,,,Detection,0.3962716460227966,True,False,,,2024-07-02,2024-07-02T22:23:38.140000,,,,
2024-07-02_973,,AM,,,2024-07-02T22:31:10.820000,,R50D6,,,,,Detection,0.1828401535749435,True,False,,,2024-07-02,2024-07-02T22:31:10.820000,,,,
2024-07-02_974,,AM,,,2024-07-02T22:32:42.770000,,R50D6,,,,,Detection,0.6776865124702454,True,False,,,2024-07-02,2024-07-02T22:32:42.770000,,,,
2024-07-02_975,,AM,,,2024-07-02T22:33:13.030000,,R50D6,,,,,Detection,0.4491420388221741,True,False,,,2024-07-02,2024-07-02T22:33:13.030000,,,,
2024-07-02_976,,AM,,,2024-07-02T22:41:22.260000,,R50D6,,,,,Detection,0.628471314907074,True,False,,,2024-07-02,2024-07-02T22:41:22.260000,,,,
2024-07-02_977,,AM,,,,,R50D6,,,,,Detection,,True,False,,,2024-07-02,2024-07-02T22:41:23.490000,,,,
2024-07-02_978,,AM,,,2024-07-02T22:44:35.910000,,R50D6,,,,,Detection,0.8899072408676147,True,False,,,2024-07-02,2024-07-02T22:44:35.910000,,,,
2024-07-02_979,,AM,,,2024-07-02T23:01:20.770000,,R50D6,,,,,Detection,0.5497235059738159,True,False,,,2024-07-02,2024-07-02T23:01:20.770000,,,,
2024-07-02_980,,AM,,,2024-07-02T23:02:21.230000,,R50D6,,,,,Detection,0.1560354381799698,True,False,,,2024-07-02,2024-07-02T23:02:21.230000,,,,
2024-07-02_981,,AM,,,2024-07-02T23:02:22.150000,,R50D6,,,,,Detection,0.100359708070755,True,False,,,2024-07-02,2024-07-02T23:02:22.150000,,,,
2024-07-02_982,,AM,,,2024-07-02T23:05:36.980000,,R50D6,,,,,Detection,0.4701246321201324,True,False,,,2024-07-02,2024-07-02T23:05:36.980000,,,,
2024-07-02_983,,AM,,,2024-07-02T23:09:40.800000,,R50D6,,,,,Detection,0.1079707071185112,True,False,,,2024-07-02,2024-07-02T23:09:40.800000,,,,
2024-07-02_984,,AM,,,2024-07-02T23:14:26.030000,,R50D6,,,,,Detection,0.765324056148529,True,False,,,2024-07-02,2024-07-02T23:14:26.030000,,,,
2024-07-02_985,,AM,,,2024-07-02T23:16:17.920000,,R50D6,,,,,Detection,0.6374194622039795,True,False,,,2024-07-02,2024-07-02T23:16:17.920000,,,,
2024-07-02_986,,AM,,,2024-07-02T23:27:43.380000,,R50D6,,,,,Detection,0.2989152371883392,True,False,,,2024-07-02,2024-07-02T23:27:43.380000,,,,
2024-07-02_987,,AM,,,2024-07-02T23:29:52.130000,,R50D6,,,,,Detection,0.1615228503942489,True,False,,,2024-07-02,2024-07-02T23:29:52.130000,,,,
2024-07-02_988,,AM,,,2024-07-02T23:29:53.170000,,R50D6,,,,,Detection,0.693623423576355,True,False,,,2024-07-02,2024-07-02T23:29:53.170000,,,,
2024-07-02_989,,AM,,,2024-07-02T23:30:23.060000,,R50D6,,,,,Detection,0.215026170015335,True,False,,,2024-07-02,2024-07-02T23:30:23.060000,,,,
2024-07-02_990,,AM,,,2024-07-02T23:31:12.230000,,R50D6,,,,,Detection,0.1383788138628006,True,False,,,2024-07-02,2024-07-02T23:31:12.230000,,,,
2024-07-02_991,,AM,,,2024-07-02T23:32:47.600000,,R50D6,,,,,Detection,0.5631918907165527,True,False,,,2024-07-02,2024-07-02T23:32:47.600000,,,,
2024-07-02_992,,AM,,,2024-07-02T23:35:53.030000,,R50D6,,,,,Detection,0.3128608465194702,True,False,,,2024-07-02,2024-07-02T23:35:53.030000,,,,
2024-07-02_993,,AM,,,2024-07-02T23:35:53.990000,,R50D6,,,,,Detection,0.1276912838220596,True,False,,,2024-07-02,2024-07-02T23:35:53.990000,,,,
2024-07-02_994,,AM,,,2024-07-02T23:42:26.980000,,R50D6,,,,,Detection,0.9087833166122437,True,False,,,2024-07-02,2024-07-02T23:42:26.980000,,,,
2024-07-02_995,,AM,,,2024-07-02T23:43:56.740000,,R50D6,,,,,Detection,0.8705151677131653,True,False,,,2024-07-02,2024-07-02T23:43:56.740000,,,,
2024-07-02_996,,AM,,,2024-07-02T23:44:15.960000,,R50D6,,,,,Detection,0.7676310539245605,True,False,,,2024-07-02,2024-07-02T23:44:15.960000,,,,
2024-07-02_997,,AM,,,2024-07-02T23:45:51.030000,,R50D6,,,,,Detection,0.194398432970047,True,False,,,2024-07-02,2024-07-02T23:45:51.030000,,,,
2024-07-02_998,,AM,,,2024-07-02T23:45:52.040000,,R50D6,,,,,Detection,0.3792680501937866,True,False,,,2024-07-02,2024-07-02T23:45:52.040000,,,,
2024-07-02_999,,AM,,,2024-07-02T23:56:55.930000,,R50D6,,,,,Detection,0.114909291267395,True,False,,,2024-07-02,2024-07-02T23:56:55.930000,,,,
2024-07-03_09,,AM,,2024-07-03T20:58:33.578796,,2024-07-03T21:08:17.071600,R50D6,47.522,,8394.312535997302,mb,GFZ,,False,True,,153.026,2024-07-03,2024-07-03T20:46:46.200000,,4.65,smi:org.gfz-potsdam.de/geofon/gfz2024mzts,113.2
2024-07-03_10,,AM,,2024-07-03T20:36:14.106087,,2024-07-03T20:45:15.522372,R50D6,48.402,,7544.291662328108,mb,GFZ,,False,True,,-129.171,2024-07-03,2024-07-03T20:25:12.770000,,4.64,smi:org.gfz-potsdam.de/geofon/gfz2024mzsz,10.0
2024-07-03_11,,AM,,2024-07-03T20:29:17.668119,,2024-07-03T20:38:21.301583,R50D6,48.129,,7587.858374959553,mb,GFZ,,False,True,,-129.642,2024-07-03,2024-07-03T20:18:13.870000,,4.81,smi:org.gfz-potsdam.de/geofon/gfz2024mzst,10.0
2024-07-03_12,-3.470765,AM,,2024-07-03T20:10:18.030765,2024-07-03T20:10:14.560000,2024-07-03T20:19:18.398930,R50D6,48.453,https://raw.githubusercontent.com/QingyuanZhangTony/test/main/data\AM.R50D6/2024-07-03/report/2024-07-03_12_event_plot.png?raw=true,7523.763111207557,mb,GFZ,0.81612628698349,True,True,,-128.744,2024-07-03,2024-07-03T19:59:17.860000,,4.55,smi:org.gfz-potsdam.de/geofon/gfz2024mzsd,10.0
2024-07-03_13,-9.893414,AM,,2024-07-03T11:56:32.893414,2024-07-03T11:56:23,2024-07-03T12:06:33.366282,R50D6,26.645,https://raw.githubusercontent.com/QingyuanZhangTony/test/main/data\AM.R50D6/2024-07-03/report/2024-07-03_13_event_plot.png?raw=true,8762.573345059596,mw,GFZ,0.28018563985824585,True,True,,-111.062,2024-07-03,2024-07-03T11:44:27.360000,,5.21,smi:org.gfz-potsdam.de/geofon/gfz2024mzbu,10.0
2024-07-03_14,-4.986739,AM,,2024-07-03T04:04:51.936739,2024-07-03T04:04:46.950000,2024-07-03T04:06:57.303893,R50D6,51.3,https://raw.githubusercontent.com/QingyuanZhangTony/test/main/data\AM.R50D6/2024-07-03/report/2024-07-03_14_event_plot.png?raw=true,1222.6799461737824,m,GFZ,0.10506011545658112,True,True,,15.851,2024-07-03,2024-07-03T04:02:12.950000,,2.22,smi:org.gfz-potsdam.de/geofon/gfz2024mymo,10.0
2024-07-03_15,,AM,,2024-07-03T02:52:25.149802,,2024-07-03T03:00:02.241636,R50D6,36.052,,5977.613583314282,mb,GFZ,,False,True,,74.735,2024-07-03,2024-07-03T02:43:00.280000,,4.73,smi:org.gfz-potsdam.de/geofon/gfz2024myjy,53.9
2024-07-03_16,7.64177,AM,,2024-07-03T02:32:32.348230,2024-07-03T02:32:39.990000,2024-07-03T02:42:35.930287,R50D6,44.173,https://raw.githubusercontent.com/QingyuanZhangTony/test/main/data\AM.R50D6/2024-07-03/report/2024-07-03_16_event_plot.png?raw=true,8821.189708398506,mw,GFZ,0.5641576051712036,True,True,,156.576,2024-07-03,2024-07-03T02:20:23.520000,,4.81,smi:org.gfz-potsdam.de/geofon/gfz2024myjf,10.0
2024-07-03_17,,AM,,2024-07-03T00:39:43.689509,,2024-07-03T00:49:12.864901,R50D6,52.037,,8097.7938640956445,mb,GFZ,,False,True,,-170.827,2024-07-03,2024-07-03T00:28:11.810000,,4.68,smi:org.gfz-potsdam.de/geofon/gfz2024myfr,26.1
2024-07-03_18,,AM,,2024-07-03T00:32:11.122483,,2024-07-03T00:41:40.163295,R50D6,52.062,,8095.070071825841,mb,GFZ,,False,True,,-170.832,2024-07-03,2024-07-03T00:20:39.390000,,4.88,smi:org.gfz-potsdam.de/geofon/gfz2024myfg,37.0
2024-07-03_11,,AM,,,2024-07-03T00:01:19.370000,,R50D6,,,,,Detection,0.25820744037628174,True,False,,,2024-07-03,2024-07-03T00:01:19.370000,,,,
2024-07-03_12,,AM,,,2024-07-03T00:04:35.990000,,R50D6,,,,,Detection,0.5680984258651733,True,False,,,2024-07-03,2024-07-03T00:04:35.990000,,,,
2024-07-03_13,,AM,,,2024-07-03T00:08:16.430000,,R50D6,,,,,Detection,0.11349361389875412,True,False,,,2024-07-03,2024-07-03T00:08:16.430000,,,,
2024-07-03_14,,AM,,,2024-07-03T00:09:55.880000,,R50D6,,,,,Detection,0.21895916759967804,True,False,,,2024-07-03,2024-07-03T00:09:55.880000,,,,
2024-07-03_15,,AM,,,2024-07-03T00:13:36.990000,,R50D6,,,,,Detection,0.11042420566082001,True,False,,,2024-07-03,2024-07-03T00:13:36.990000,,,,
2024-07-03_16,,AM,,,2024-07-03T00:13:41.990000,,R50D6,,,,,Detection,0.14367392659187317,True,False,,,2024-07-03,2024-07-03T00:13:41.990000,,,,
2024-07-03_17,,AM,,,2024-07-03T00:14:06.250000,,R50D6,,,,,Detection,0.4179871380329132,True,False,,,2024-07-03,2024-07-03T00:14:06.250000,,,,
2024-07-03_18,,AM,,,,,R50D6,,,,,Detection,,True,False,,,2024-07-03,2024-07-03T00:14:07.130000,,,,
2024-07-03_19,,AM,,,2024-07-03T00:27:35.340000,,R50D6,,,,,Detection,0.19738787412643433,True,False,,,2024-07-03,2024-07-03T00:27:35.340000,,,,
2024-07-03_20,,AM,,,2024-07-03T00:27:36.310000,,R50D6,,,,,Detection,0.16653262078762054,True,False,,,2024-07-03,2024-07-03T00:27:36.310000,,,,
2024-07-03_21,,AM,,,2024-07-03T00:32:35.990000,,R50D6,,,,,Detection,0.8190170526504517,True,False,,,2024-07-03,2024-07-03T00:32:35.990000,,,,
2024-07-03_22,,AM,,,2024-07-03T00:35:40.950000,,R50D6,,,,,Detection,0.13007749617099762,True,False,,,2024-07-03,2024-07-03T00:35:40.950000,,,,
2024-07-03_23,,AM,,,2024-07-03T00:36:38.250000,,R50D6,,,,,Detection,0.80246901512146,True,False,,,2024-07-03,2024-07-03T00:36:38.250000,,,,
2024-07-03_24,,AM,,,,,R50D6,,,,,Detection,,True,False,,,2024-07-03,2024-07-03T00:36:38.910000,,,,
2024-07-03_25,,AM,,,2024-07-03T00:37:53.100000,,R50D6,,,,,Detection,0.310885488986969,True,False,,,2024-07-03,2024-07-03T00:37:53.100000,,,,
2024-07-03_26,,AM,,,2024-07-03T00:39:12.370000,,R50D6,,,,,Detection,0.5754459500312805,True,False,,,2024-07-03,2024-07-03T00:39:12.370000,,,,
2024-07-03_27,,AM,,,2024-07-03T00:41:47.780000,,R50D6,,,,,Detection,0.4925139546394348,True,False,,,2024-07-03,2024-07-03T00:41:47.780000,,,,
2024-07-03_28,,AM,,,2024-07-03T00:42:14.960000,,R50D6,,,,,Detection,0.15114055573940277,True,False,,,2024-07-03,2024-07-03T00:42:14.960000,,,,
2024-07-03_29,,AM,,,2024-07-03T00:43:54.710000,,R50D6,,,,,Detection,0.2657020688056946,True,False,,,2024-07-03,2024-07-03T00:43:54.710000,,,,
2024-07-03_30,,AM,,,2024-07-03T00:51:21.080000,,R50D6,,,,,Detection,0.52248215675354,True,False,,,2024-07-03,2024-07-03T00:51:21.080000,,,,
2024-07-03_31,,AM,,,2024-07-03T00:53:28.300000,,R50D6,,,,,Detection,0.19919855892658234,True,False,,,2024-07-03,2024-07-03T00:53:28.300000,,,,
2024-07-03_32,,AM,,,2024-07-03T00:55:18.240000,,R50D6,,,,,Detection,0.279872864484787,True,False,,,2024-07-03,2024-07-03T00:55:18.240000,,,,
2024-07-03_33,,AM,,,2024-07-03T01:04:07.970000,,R50D6,,,,,Detection,0.7094324827194214,True,False,,,2024-07-03,2024-07-03T01:04:07.970000,,,,
2024-07-03_34,,AM,,,2024-07-03T01:04:32.810000,,R50D6,,,,,Detection,0.41629043221473694,True,False,,,2024-07-03,2024-07-03T01:04:32.810000,,,,
2024-07-03_35,,AM,,,2024-07-03T01:05:22.360000,,R50D6,,,,,Detection,0.12346748262643814,True,False,,,2024-07-03,2024-07-03T01:05:22.360000,,,,
2024-07-03_36,,AM,,,2024-07-03T01:07:05,,R50D6,,,,,Detection,0.11211767792701721,True,False,,,2024-07-03,2024-07-03T01:07:05,,,,
2024-07-03_37,,AM,,,2024-07-03T01:08:23.110000,,R50D6,,,,,Detection,0.19236764311790466,True,False,,,2024-07-03,2024-07-03T01:08:23.110000,,,,
2024-07-03_38,,AM,,,2024-07-03T01:10:35.010000,,R50D6,,,,,Detection,0.2642377018928528,True,False,,,2024-07-03,2024-07-03T01:10:35.010000,,,,
2024-07-03_39,,AM,,,2024-07-03T01:13:40.180000,,R50D6,,,,,Detection,0.7660349607467651,True,False,,,2024-07-03,2024-07-03T01:13:40.180000,,,,
2024-07-03_40,,AM,,,,,R50D6,,,,,Detection,,True,False,,,2024-07-03,2024-07-03T01:13:40.750000,,,,
2024-07-03_41,,AM,,,2024-07-03T01:14:20.970000,,R50D6,,,,,Detection,0.13264137506484985,True,False,,,2024-07-03,2024-07-03T01:14:20.970000,,,,
2024-07-03_42,,AM,,,2024-07-03T01:14:21.900000,,R50D6,,,,,Detection,0.41879332065582275,True,False,,,2024-07-03,2024-07-03T01:14:21.900000,,,,
2024-07-03_43,,AM,,,2024-07-03T01:19:48.990000,,R50D6,,,,,Detection,0.1706683337688446,True,False,,,2024-07-03,2024-07-03T01:19:48.990000,,,,
2024-07-03_44,,AM,,,2024-07-03T01:19:51.090000,,R50D6,,,,,Detection,0.13283729553222656,True,False,,,2024-07-03,2024-07-03T01:19:51.090000,,,,
2024-07-03_45,,AM,,,2024-07-03T01:19:51.970000,,R50D6,,,,,Detection,0.14799265563488007,True,False,,,2024-07-03,2024-07-03T01:19:51.970000,,,,
2024-07-03_46,,AM,,,2024-07-03T01:20:53.140000,,R50D6,,,,,Detection,0.6592329144477844,True,False,,,2024-07-03,2024-07-03T01:20:53.140000,,,,
2024-07-03_47,,AM,,,2024-07-03T01:24:50.970000,,R50D6,,,,,Detection,0.5300781726837158,True,False,,,2024-07-03,2024-07-03T01:24:50.970000,,,,
2024-07-03_48,,AM,,,2024-07-03T01:24:51.960000,,R50D6,,,,,Detection,0.14846935868263245,True,False,,,2024-07-03,2024-07-03T01:24:51.960000,,,,
